subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating;VF_pos;VF_neg
109;1;1;2.5;positive;N   U   G   Z;maske_2.bmp;maske_1.bmp;Elephant 1.jpg;0.10500000000000004;1;1;2;14;0.004;2;yes;no
109;1;2;2.5;positive;Z   U   N   G;maske_2.bmp;maske_1.bmp;Baby 8.jpg;0.10900000000000004;1;1;2;14;0.004;2;yes;no
109;1;3;5.0;positive;F   R   O   B;maske_2.bmp;maske_1.bmp;Penguins 2.jpg;0.17200000000000004;-1;-1;2;11;0.004;5;yes;no
109;1;4;5.0;negative;P   S   A   V;maske_2.bmp;maske_1.bmp;Garbage dump 6.jpg;0.17200000000000004;-1;-1;2;11;0.004;5;no;yes
109;1;5;5.0;positive;B   J   O   F;maske_1.bmp;maske_2.bmp;Cat 5.jpg;0.17200000000000004;-1;1;3;12;0.004;4;yes;no
109;1;6;2.5;negative;K   E   H   M;maske_1.bmp;maske_2.bmp;Cemetery 5.jpg;0.11300000000000004;1;-1;3;15;0.004;3;no;yes
109;1;7;5.0;positive;J   O   R   B;maske_2.bmp;maske_1.bmp;Sunflower 1.jpg;0.17600000000000005;1;1;3;12;0.004;5;yes;no
109;1;8;2.5;negative;L   E   M   K;maske_2.bmp;maske_1.bmp;Pollution 1.jpg;0.10900000000000004;-1;-1;3;15;0.004;4;no;yes
109;1;9;2.5;positive;G   U   N   T;maske_1.bmp;maske_2.bmp;Bird 1.jpg;0.10500000000000004;-1;-1;3;15;0.004;3;yes;no
109;1;10;5.0;positive;R   O   B   F;maske_2.bmp;maske_1.bmp;Flowers 4.jpg;0.17600000000000005;1;1;3;12;0.004;5;yes;no
109;1;11;2.5;negative;K   E   L   M;maske_2.bmp;maske_1.bmp;Explosion 6.jpg;0.10100000000000003;-1;1;4;16;0.002;2;no;yes
109;1;12;2.5;negative;H   E   L   K;maske_1.bmp;maske_2.bmp;Intensity 1.jpg;0.10300000000000004;1;-1;5;17;0.002;3;no;yes
109;1;13;2.5;negative;M   E   H   K;maske_2.bmp;maske_1.bmp;Hangover 1.jpg;0.10100000000000003;-1;1;6;18;0.002;2;no;yes
109;1;14;5.0;positive;J   O   B   F;maske_2.bmp;maske_1.bmp;Gazing 6.jpg;0.17600000000000005;1;1;3;12;0.004;4;yes;no
109;1;15;5.0;negative;S   W   A   P;maske_2.bmp;maske_1.bmp;Angry face 4.jpg;0.18000000000000005;1;1;3;12;0.004;5;no;yes
109;1;16;5.0;negative;V   A   S   P;maske_2.bmp;maske_1.bmp;Car crash 1.jpg;0.18000000000000005;1;1;3;12;0.004;5;no;yes
109;1;17;2.5;positive;G   N   U   Z;maske_1.bmp;maske_2.bmp;Beach 5.jpg;0.10300000000000004;1;-1;7;19;0.002;3;yes;no
109;1;18;2.5;positive;T   U   G   Z;maske_1.bmp;maske_2.bmp;Yoga 3.jpg;0.10100000000000003;-1;-1;7;19;0.002;4;yes;no
109;1;19;2.5;positive;T   U   N   G;maske_1.bmp;maske_2.bmp;Excited face 3.jpg;0.09900000000000003;-1;1;8;20;0.001;2;no;yes
109;1;20;5.0;negative;S   V   A   W;maske_1.bmp;maske_2.bmp;Cockroach 1.jpg;0.18000000000000005;1;1;3;12;0.004;4;no;yes
109;1;21;5.0;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Ferret 1.jpg;0.18400000000000005;1;1;3;12;0.004;5;no;yes
109;1;22;5.0;positive;J   O   R   F;maske_2.bmp;maske_1.bmp;Baby 6.jpg;0.18400000000000005;1;1;3;12;0.004;5;yes;no
109;1;23;2.5;negative;H   E   M   K;maske_1.bmp;maske_2.bmp;Hallway 1.jpg;0.10000000000000003;1;-1;9;21;0.001;4;no;yes
109;1;24;5.0;negative;S   P   A   V;maske_1.bmp;maske_2.bmp;Frustrated pose 3.jpg;0.18400000000000005;1;-1;4;13;0.002;6;no;yes
109;1;25;2.5;positive;G   U   T   Z;maske_2.bmp;maske_1.bmp;Mother 5.jpg;0.09900000000000003;-1;-1;9;21;0.001;3;yes;no
109;1;26;5.0;negative;W   A   P   S;maske_2.bmp;maske_1.bmp;Angry pose 1.jpg;0.18200000000000005;-1;1;5;14;0.002;4;no;yes
109;1;27;5.0;positive;F   O   R   B;maske_1.bmp;maske_2.bmp;Beach 7.jpg;0.18400000000000005;1;-1;6;15;0.002;6;yes;no
109;1;28;2.5;negative;K   L   E   M;maske_2.bmp;maske_1.bmp;Sad face 1.jpg;0.09800000000000003;-1;-1;9;21;0.001;3;no;yes
109;1;29;2.5;positive;Z   U   N   T;maske_2.bmp;maske_1.bmp;Cat 4.jpg;0.09700000000000003;-1;1;10;22;0.001;2;yes;no
109;1;30;2.5;negative;K   L   E   H;maske_1.bmp;maske_2.bmp;Miserable pose 4.jpg;0.09800000000000003;1;-1;11;23;0.001;3;no;yes
109;1;31;5.0;negative;S   A   P   V;maske_1.bmp;maske_2.bmp;Dog 23.jpg;0.18200000000000005;-1;-1;6;15;0.002;6;no;yes
109;1;32;5.0;positive;B   O   R   F;maske_1.bmp;maske_2.bmp;Bird 3.jpg;0.18000000000000005;-1;-1;6;15;0.002;6;yes;no
109;1;33;2.5;positive;T   U   N   G;maske_2.bmp;maske_1.bmp;Alcohol 5.jpg;0.09700000000000003;-1;-1;11;23;0.001;4;yes;no
109;1;34;5.0;negative;S   P   A   V;maske_2.bmp;maske_1.bmp;Frustrated pose 7.jpg;0.17800000000000005;-1;-1;6;15;0.002;5;no;yes
109;1;35;2.5;positive;G   N   U   Z;maske_2.bmp;maske_1.bmp;Zebra 1.jpg;0.09600000000000003;-1;-1;11;23;0.001;3;yes;no
109;1;36;5.0;negative;V   A   S   P;maske_1.bmp;maske_2.bmp;Prison 2.jpg;0.17800000000000005;-1;-1;6;15;0.002;6;no;yes
109;1;37;5.0;positive;F   O   R   B;maske_2.bmp;maske_1.bmp;Coffee 1.jpg;0.17600000000000005;-1;-1;6;15;0.002;6;yes;no
109;1;38;5.0;negative;S   A   P   V;maske_2.bmp;maske_1.bmp;Feces 1.jpg;0.17400000000000004;-1;-1;6;15;0.002;5;no;yes
