subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating;VF_pos;VF_neg
7;1;1;2.5;positive;Z   U   N   T;maske_1.bmp;maske_2.bmp;Lake 12.jpg;0.079;1;1;2;18;0.004;2;yes;no
7;1;2;2.5;positive;T   U   G   Z;maske_2.bmp;maske_1.bmp;Guitar 1.jpg;0.083;1;-1;3;19;0.004;4;yes;no
7;1;3;2.5;positive;G   U   T   Z;maske_1.bmp;maske_2.bmp;Elephant 1.jpg;0.079;-1;1;4;20;0.002;2;yes;no
7;1;4;5.0;negative;F   O   R   B;maske_2.bmp;maske_1.bmp;Dog 23.jpg;0.093;-1;1;3;14;0.004;4;no;yes
7;1;5;5.0;negative;F   R   O   B;maske_1.bmp;maske_2.bmp;Feces 1.jpg;0.097;1;1;3;14;0.004;5;no;yes
7;1;6;2.5;negative;M   E   H   K;maske_2.bmp;maske_1.bmp;Fence 4.jpg;0.081;1;-1;5;21;0.002;4;no;yes
7;1;7;2.5;positive;G   N   U   Z;maske_2.bmp;maske_1.bmp;Coffee 1.jpg;0.079;-1;-1;5;21;0.002;3;yes;no
7;1;8;5.0;positive;S   W   A   P;maske_1.bmp;maske_2.bmp;Excited face 5.jpg;0.097;1;1;3;14;0.004;5;yes;no
7;1;9;2.5;positive;Z   U   N   G;maske_1.bmp;maske_2.bmp;Cat 4.jpg;0.077;-1;-1;5;21;0.002;5;no;yes
7;1;10;2.5;negative;L   E   M   K;maske_1.bmp;maske_2.bmp;Animal carcass 3.jpg;0.075;-1;-1;5;21;0.002;4;no;yes
7;1;11;5.0;positive;S   V   A   W;maske_1.bmp;maske_2.bmp;Excited face 3.jpg;0.097;1;1;3;14;0.004;3;no;yes
7;1;12;5.0;positive;V   A   S   P;maske_2.bmp;maske_1.bmp;Zebra 1.jpg;0.101;1;-1;4;15;0.002;6;yes;no
7;1;13;2.5;negative;K   E   L   M;maske_1.bmp;maske_2.bmp;Ferret 1.jpg;0.073;-1;-1;5;21;0.002;3;no;yes
7;1;14;5.0;negative;J   O   B   F;maske_2.bmp;maske_1.bmp;Fire 7.jpg;0.099;-1;-1;4;15;0.002;6;no;yes
7;1;15;5.0;positive;P   S   A   V;maske_2.bmp;maske_1.bmp;Soup 1.jpg;0.097;-1;-1;4;15;0.002;6;no;yes
7;1;16;2.5;positive;G   U   N   T;maske_1.bmp;maske_2.bmp;Father 1.jpg;0.071;-1;1;6;22;0.002;2;yes;no
7;1;17;2.5;positive;T   U   N   G;maske_1.bmp;maske_2.bmp;Dog 2.jpg;0.073;1;-1;7;23;0.002;3;no;yes
7;1;18;5.0;negative;J   O   R   F;maske_2.bmp;maske_1.bmp;Sad face 9.jpg;0.095;-1;1;5;16;0.002;4;no;yes
7;1;19;2.5;negative;H   E   M   K;maske_2.bmp;maske_1.bmp;Car crash 1.jpg;0.071;-1;1;8;24;0.001;2;no;yes
7;1;20;2.5;negative;H   E   L   K;maske_1.bmp;maske_2.bmp;Garbage dump 8.jpg;0.072;1;1;8;24;0.001;1;no;yes
7;1;21;2.5;negative;K   L   E   H;maske_1.bmp;maske_2.bmp;Cockroach 1.jpg;0.073;1;1;8;24;0.001;2;no;yes
7;1;22;5.0;positive;W   A   P   S;maske_2.bmp;maske_1.bmp;Mother 1.jpg;0.097;1;-1;6;17;0.002;6;yes;no
7;1;23;5.0;negative;J   O   R   B;maske_2.bmp;maske_1.bmp;Garbage dump 5.jpg;0.095;-1;-1;6;17;0.002;5;no;yes
7;1;24;2.5;negative;K   E   H   M;maske_1.bmp;maske_2.bmp;Frustrated pose 5.jpg;0.074;1;-1;9;25;0.001;4;no;yes
7;1;25;2.5;positive;N   U   G   Z;maske_2.bmp;maske_1.bmp;Beach 6.jpg;0.073;-1;-1;9;25;0.001;5;no;yes
7;1;26;5.0;positive;S   A   P   V;maske_2.bmp;maske_1.bmp;Fireworks 2.jpg;0.095;-1;-1;6;17;0.002;6;no;yes
7;1;27;5.0;negative;R   O   B   F;maske_1.bmp;maske_2.bmp;Frustrated pose 7.jpg;0.093;-1;-1;6;17;0.002;5;no;yes
7;1;28;5.0;negative;B   J   O   F;maske_1.bmp;maske_2.bmp;Gun 1.jpg;0.093;-1;-1;6;17;0.002;5;no;yes
7;1;29;5.0;positive;S   P   A   V;maske_1.bmp;maske_2.bmp;Dessert 8.jpg;0.093;-1;1;7;18;0.002;2;yes;no
7;1;30;5.0;positive;V   A   P   S;maske_1.bmp;maske_2.bmp;Baby 8.jpg;0.095;1;-1;8;19;0.001;6;yes;no
7;1;31;5.0;negative;B   O   R   F;maske_1.bmp;maske_2.bmp;Prison 2.jpg;0.094;-1;-1;8;19;0.001;5;no;yes
7;1;32;2.5;negative;K   L   E   M;maske_2.bmp;maske_1.bmp;Sad face 1.jpg;0.072;-1;1;10;26;0.001;1;no;yes
7;1;33;2.5;negative;K   E   H   M;maske_2.bmp;maske_1.bmp;Pollution 1.jpg;0.073;1;1;10;26;0.001;2;no;yes
