subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
119;1;1;2.5;negative;K   L   E   M;maske_2.bmp;maske_1.bmp;Miserable pose 4.jpg;0.059;M   E   H   K;G   N   U   Z;K   L   E   M;Z   U   N   T;yes;no;no;no;no;yes
119;1;2;2.5;positive;G   U   N   T;maske_2.bmp;maske_1.bmp;Beach 6.jpg;0.059;H   E   M   K;L   E   M   K;G   U   N   T;Z   U   N   T;no;no;no;yes;yes;no
119;1;3;2.5;negative;M   E   H   K;maske_2.bmp;maske_1.bmp;Scared face 4.jpg;0.059;T   U   G   Z;G   U   T   Z;K   E   H   M;M   E   H   K;no;no;yes;no;no;yes
119;1;4;2.5;negative;K   E   L   M;maske_2.bmp;maske_1.bmp;Frustrated pose 3.jpg;0.059;G   U   N   T;K   E   L   M;Z   U   N   G;H   E   L   K;no;yes;no;no;no;yes
119;1;5;5.0;positive;V   A   S   P;maske_1.bmp;maske_2.bmp;Penguins 2.jpg;0.09299999999999997;V   A   S   P;J   O   R   F;S   V   A   W;J   O   B   F;yes;no;no;no;yes;no
119;1;6;5.0;negative;R   O   B   F;maske_2.bmp;maske_1.bmp;Flood 2.jpg;0.09299999999999997;J   O   B   F;R   O   B   F;P   S   A   V;S   P   A   V;no;yes;no;no;no;yes
119;1;7;5.0;positive;S   A   P   V;maske_2.bmp;maske_1.bmp;Beach 5.jpg;0.09299999999999997;F   O   R   B;J   O   R   B;V   A   P   S;S   A   P   V;no;no;no;yes;yes;no
119;1;8;5.0;positive;S   P   A   V;maske_1.bmp;maske_2.bmp;Picnic 2.jpg;0.09299999999999997;S   A   P   V;B   O   R   F;S   P   A   V;J   O   R   F;yes;no;no;no;yes;no
119;1;9;5.0;positive;S   V   A   W;maske_1.bmp;maske_2.bmp;Excited face 3.jpg;0.09299999999999997;P   S   A   V;F   R   O   B;S   V   A   W;R   O   B   F;no;no;yes;no;yes;no
119;1;10;5.0;negative;F   O   R   B;maske_2.bmp;maske_1.bmp;Animal carcass 1.jpg;0.09299999999999997;S   W   A   P;S   P   A   V;F   O   R   B;B   O   R   F;no;no;yes;no;no;yes
119;1;11;2.5;positive;Z   U   N   T;maske_1.bmp;maske_2.bmp;Sunflower 1.jpg;0.059;H   E   L   K;K   E   L   M;Z   U   N   T;N   U   G   Z;no;no;no;yes;yes;no
119;1;12;2.5;positive;Z   U   N   G;maske_2.bmp;maske_1.bmp;Baby 2.jpg;0.059;Z   U   N   G;K   L   E   M;K   L   E   H;G   U   T   Z;no;yes;no;no;yes;no
119;1;13;2.5;positive;T   U   G   Z;maske_1.bmp;maske_2.bmp;Mother 1.jpg;0.059;K   L   E   H;T   U   G   Z;K   E   H   M;T   U   N   G;no;yes;no;no;yes;no
119;1;14;2.5;negative;K   L   E   H;maske_2.bmp;maske_1.bmp;Destruction 7.jpg;0.059;T   U   G   Z;K   E   L   M;Z   U   N   T;K   L   E   H;no;no;no;yes;no;yes
119;1;15;5.0;negative;J   O   B   F;maske_2.bmp;maske_1.bmp;Pollution 1.jpg;0.09299999999999997;B   J   O   F;W   A   P   S;J   O   B   F;P   S   A   V;no;no;yes;no;yes;no
119;1;16;5.0;positive;P   S   A   V;maske_1.bmp;maske_2.bmp;Bird 1.jpg;0.09299999999999997;S   P   A   V;P   S   A   V;J   O   B   F;F   R   O   B;yes;no;no;no;yes;no
119;1;17;2.5;negative;H   E   M   K;maske_1.bmp;maske_2.bmp;Flood 1.jpg;0.059;Z   U   N   G;T   U   N   G;H   E   M   K;K   L   E   M;no;no;yes;no;no;yes
119;1;18;5.0;negative;J   O   R   F;maske_2.bmp;maske_1.bmp;Frustrated pose 5.jpg;0.09299999999999997;J   O   R   B;V   A   P   S;S   V   A   W;J   O   R   F;no;no;no;yes;no;yes
119;1;19;2.5;positive;G   N   U   Z;maske_1.bmp;maske_2.bmp;Picnic 1.jpg;0.059;K   E   H   M;T   U   G   Z;M   E   H   K;G   N   U   Z;no;no;no;yes;yes;no
119;1;20;5.0;positive;W   A   P   S;maske_2.bmp;maske_1.bmp;Couple 8.jpg;0.09299999999999997;W   A   P   S;R   O   B   F;S   W   A   P;B   O   R   F;yes;no;no;no;yes;no
119;1;21;5.0;positive;S   W   A   P;maske_1.bmp;maske_2.bmp;Father 1.jpg;0.09299999999999997;W   A   P   S;S   W   A   P;J   O   R   B;B   J   O   F;no;yes;no;no;yes;no
119;1;22;2.5;positive;G   U   T   Z;maske_2.bmp;maske_1.bmp;Zebra 1.jpg;0.059;G   U   T   Z;G   N   U   Z;K   E   L   M;H   E   M   K;yes;no;no;no;yes;no
119;1;23;2.5;negative;L   E   M   K;maske_1.bmp;maske_2.bmp;Destruction 10.jpg;0.059;H   E   M   K;L   E   M   K;N   U   G   Z;G   N   U   Z;yes;no;no;no;no;yes
119;1;24;5.0;positive;V   A   P   S;maske_1.bmp;maske_2.bmp;Children 1.jpg;0.09299999999999997;V   A   P   S;V   A   S   P;F   O   R   B;B   J   O   F;no;yes;no;no;yes;no
119;1;25;5.0;negative;F   R   O   B;maske_1.bmp;maske_2.bmp;Garbage dump 5.jpg;0.09299999999999997;R   O   B   F;W   A   P   S;F   R   O   B;S   A   P   V;no;no;yes;no;no;yes
