subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating
97;1;1;2.5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Prison 1.jpg;0.07;0;1;0;0;0.008;1
97;1;2;2.5;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Rocks 3.jpg;0.07800000000000001;1;1;0;0;0.008;1
97;1;3;5.0;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Fire hydrant 4.jpg;0.12;0;1;0;0;0.008;1
97;1;4;5.0;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Office supplies 3.jpg;0.128;1;1;0;0;0.008;1
97;1;5;2.5;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Bark 4.jpg;0.08600000000000002;1;1;0;0;0.008;1
97;1;6;5.0;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Dirt 3.jpg;0.136;1;1;0;0;0.008;1
97;1;7;2.5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Keyboard 2.jpg;0.09400000000000003;1;1;0;0;0.008;1
97;1;8;5.0;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Skyscraper 1.jpg;0.14400000000000002;1;1;0;0;0.008;1
97;1;9;5.0;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Keyboard 3.jpg;0.15200000000000002;1;1;0;0;0.008;1
97;1;10;2.5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Drink 2.jpg;0.10200000000000004;1;1;0;0;0.008;1
97;1;11;2.5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Roofing 4.jpg;0.11000000000000004;1;1;0;0;0.008;1
97;1;12;5.0;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Cups 4.jpg;0.16000000000000003;1;1;0;0;0.008;1
97;1;13;5.0;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Keys 1.jpg;0.16800000000000004;1;1;0;0;0.008;1
97;1;14;2.5;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Car 2.jpg;0.11800000000000005;1;1;0;0;0.008;1
97;1;15;5.0;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Destruction 9.jpg;0.17600000000000005;1;1;0;0;0.008;1
97;1;16;2.5;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Neutral pose 3.jpg;0.12600000000000006;1;1;0;0;0.008;1
97;2;1;5.0;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Rocks 2.jpg;0.18400000000000005;1;1;0;0;0.008;1
97;2;2;2.5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Pinecone 2.jpg;0.13400000000000006;1;1;0;0;0.008;1
97;2;3;2.5;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Bored pose 1.jpg;0.14200000000000007;1;1;0;0;0.008;1
97;2;4;2.5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Roofing 3.jpg;0.15000000000000008;1;1;0;0;0.008;1
97;2;5;2.5;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Roofing 2.jpg;0.15800000000000008;1;1;0;0;0.008;1
97;2;6;5.0;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Office supplies 4.jpg;0.19200000000000006;1;1;0;0;0.008;2
97;2;7;5.0;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Paper 5.jpg;0.20000000000000007;1;1;0;0;0.008;1
97;2;8;5.0;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Bark 5.jpg;0.20800000000000007;1;1;0;0;0.008;1
97;2;9;5.0;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Roofing 1.jpg;0.21600000000000008;1;1;0;0;0.008;1
97;2;10;2.5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Neutral face 1.jpg;0.1660000000000001;1;1;0;0;0.008;1
97;2;11;2.5;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Bed 1.jpg;0.1740000000000001;1;1;0;0;0.008;1
97;2;12;5.0;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Bark 2.jpg;0.2240000000000001;1;-1;1;1;0.008;6
97;2;13;2.5;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Bark 1.jpg;0.1820000000000001;1;1;0;0;0.008;1
97;2;14;5.0;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Cups 2.jpg;0.21600000000000008;-1;-1;1;1;0.008;6
97;2;15;2.5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Fire hydrant 1.jpg;0.1900000000000001;1;1;0;0;0.008;1
97;2;16;5.0;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Alcohol 3.jpg;0.20800000000000007;-1;1;2;2;0.004;2
97;3;1;5.0;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Railroad 1.jpg;0.21200000000000008;1;1;2;2;0.004;2
97;3;2;5.0;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Fence 5.jpg;0.21600000000000008;1;1;2;2;0.004;2
97;3;3;5.0;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Barrels 1.jpg;0.22000000000000008;1;1;2;2;0.004;2
97;3;4;5.0;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Roofing 4.jpg;0.2240000000000001;1;-1;3;3;0.004;6
97;3;5;2.5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Cardboard 2.jpg;0.19800000000000012;1;-1;1;1;0.008;6
97;3;6;2.5;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Roofing 3.jpg;0.1900000000000001;-1;-1;1;1;0.008;6
97;3;7;2.5;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Fence 5.jpg;0.1820000000000001;-1;-1;1;1;0.008;6
97;3;8;2.5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Bed 1.jpg;0.1740000000000001;-1;1;2;2;0.004;1
97;3;9;5.0;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Neutral face 4.jpg;0.22000000000000008;-1;1;4;4;0.002;2
97;3;10;5.0;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Fence 1.jpg;0.2220000000000001;1;-1;5;5;0.002;6
97;3;11;2.5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Crow 2.jpg;0.1780000000000001;1;1;2;2;0.004;1
97;3;12;2.5;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Crow 2.jpg;0.1820000000000001;1;1;2;2;0.004;1
97;3;13;5.0;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Office supplies 3.jpg;0.22000000000000008;-1;1;6;6;0.002;2
97;3;14;5.0;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Paper 5.jpg;0.2220000000000001;1;-1;7;7;0.002;6
97;3;15;2.5;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Cups 4.jpg;0.1860000000000001;1;-1;3;3;0.004;6
97;3;16;2.5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Fence 3.jpg;0.1820000000000001;-1;1;4;4;0.002;2
97;4;1;2.5;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Fire hydrant 4.jpg;0.1840000000000001;1;1;4;4;0.002;1
97;4;2;5.0;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Neutral face 4.jpg;0.22000000000000008;-1;-1;7;7;0.002;6
97;4;3;5.0;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Railroad 1.jpg;0.21800000000000008;-1;-1;7;7;0.002;6
97;4;4;5.0;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Keyboard 2.jpg;0.21600000000000008;-1;-1;7;7;0.002;6
97;4;5;5.0;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Neutral face 1.jpg;0.21400000000000008;-1;-1;7;7;0.002;6
97;4;6;2.5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Bark 4.jpg;0.1860000000000001;1;1;4;4;0.002;1
97;4;7;2.5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Keys 1.jpg;0.1880000000000001;1;-1;5;5;0.002;6
97;4;8;2.5;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Drink 2.jpg;0.1860000000000001;-1;1;6;6;0.002;1
97;4;9;2.5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Office supplies 4.jpg;0.1880000000000001;1;-1;7;7;0.002;6
97;4;10;5.0;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Pinecone 2.jpg;0.21200000000000008;-1;-1;7;7;0.002;6
97;4;11;2.5;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Bark 2.jpg;0.1860000000000001;-1;-1;7;7;0.002;5
97;4;12;2.5;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Fence 1.jpg;0.1840000000000001;-1;-1;7;7;0.002;6
97;4;13;5.0;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Neutral pose 3.jpg;0.21000000000000008;-1;-1;7;7;0.002;6
97;4;14;5.0;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Bored pose 1.jpg;0.20800000000000007;-1;1;8;8;0.001;1
97;4;15;5.0;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Cardboard 2.jpg;0.20900000000000007;1;-1;9;9;0.001;6
97;4;16;2.5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Bark 1.jpg;0.1820000000000001;-1;-1;7;7;0.002;6
97;5;1;2.5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Rocks 3.jpg;0.1800000000000001;-1;1;8;8;0.001;1
97;5;2;2.5;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Prison 1.jpg;0.1810000000000001;1;1;8;8;0.001;1
97;5;3;2.5;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Rocks 2.jpg;0.1820000000000001;1;-1;9;9;0.001;6
97;5;4;2.5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Car 2.jpg;0.1810000000000001;-1;-1;9;9;0.001;6
97;5;5;5.0;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Skyscraper 1.jpg;0.20800000000000007;-1;-1;9;9;0.001;6
97;5;6;5.0;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Keyboard 3.jpg;0.20700000000000007;-1;-1;9;9;0.001;6
97;5;7;5.0;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Roofing 1.jpg;0.20600000000000007;-1;-1;9;9;0.001;6
97;5;8;5.0;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Dirt 3.jpg;0.20500000000000007;-1;-1;9;9;0.001;6
97;5;9;5.0;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Barrels 1.jpg;0.20400000000000007;-1;-1;9;9;0.001;6
97;5;10;2.5;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Fence 3.jpg;0.1800000000000001;-1;-1;9;9;0.001;6
97;5;11;2.5;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Destruction 9.jpg;0.1790000000000001;-1;1;10;10;0.001;1
97;5;12;5.0;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Fire hydrant 1.jpg;0.20300000000000007;-1;1;10;10;0.001;1
97;5;13;2.5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Alcohol 3.jpg;0.1800000000000001;1;-1;11;11;0.001;6
97;5;14;2.5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Cups 2.jpg;0.1790000000000001;-1;-1;11;11;0.001;6
97;5;15;5.0;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Roofing 2.jpg;0.20400000000000007;1;-1;11;11;0.001;6
97;5;16;5.0;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Bark 5.jpg;0.20300000000000007;-1;-1;11;11;0.001;6
