subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating;VF_pos;VF_neg
64;1;1;5.0;negative;J   O   R   B;maske_1.bmp;maske_2.bmp;Miserable pose 4.jpg;0.14;-1;1;3;8;0.004;1;no;yes
64;1;2;5.0;negative;B   J   O   F;maske_1.bmp;maske_2.bmp;Ferret 1.jpg;0.14400000000000002;1;1;3;8;0.004;2;yes;no
64;1;3;2.5;positive;L   E   M   K;maske_1.bmp;maske_2.bmp;Mother 1.jpg;0.11400000000000005;1;1;2;14;0.004;1;yes;no
64;1;4;2.5;negative;G   N   U   Z;maske_1.bmp;maske_2.bmp;Angry face 4.jpg;0.11800000000000005;1;-1;3;15;0.004;3;no;yes
64;1;5;5.0;positive;S   W   A   P;maske_1.bmp;maske_2.bmp;Elephant 1.jpg;0.14800000000000002;1;1;3;8;0.004;5;no;yes
64;1;6;2.5;positive;K   L   E   M;maske_2.bmp;maske_1.bmp;Flowers 4.jpg;0.11400000000000005;-1;-1;3;15;0.004;3;yes;no
64;1;7;5.0;positive;W   A   P   S;maske_2.bmp;maske_1.bmp;Picnic 1.jpg;0.14800000000000002;1;1;3;8;0.004;5;yes;no
64;1;8;2.5;positive;M   E   H   K;maske_2.bmp;maske_1.bmp;School 2.jpg;0.11000000000000004;-1;1;4;16;0.002;2;yes;no
64;1;9;2.5;negative;T   U   G   Z;maske_1.bmp;maske_2.bmp;Fire 2.jpg;0.11200000000000004;1;1;4;16;0.002;2;no;yes
64;1;10;2.5;positive;H   E   M   K;maske_2.bmp;maske_1.bmp;Couple 8.jpg;0.11400000000000005;1;-1;5;17;0.002;3;yes;no
64;1;11;5.0;positive;P   S   A   V;maske_2.bmp;maske_1.bmp;Beach 5.jpg;0.14800000000000002;1;1;3;8;0.004;3;yes;no
64;1;12;2.5;negative;Z   U   N   T;maske_2.bmp;maske_1.bmp;Animal carcass 1.jpg;0.11200000000000004;-1;1;6;18;0.002;2;no;yes
64;1;13;5.0;positive;S   V   A   W;maske_1.bmp;maske_2.bmp;Lake 12.jpg;0.15200000000000002;1;1;3;8;0.004;5;yes;no
64;1;14;5.0;positive;V   A   S   P;maske_2.bmp;maske_1.bmp;Alcohol 5.jpg;0.15200000000000002;1;1;3;8;0.004;5;yes;no
64;1;15;2.5;positive;K   E   L   M;maske_1.bmp;maske_2.bmp;Penguins 2.jpg;0.11400000000000005;1;-1;7;19;0.002;3;yes;no
64;1;16;5.0;negative;J   O   R   F;maske_1.bmp;maske_2.bmp;Pollution 1.jpg;0.15200000000000002;1;1;3;8;0.004;5;no;yes
64;1;17;2.5;negative;N   U   G   Z;maske_2.bmp;maske_1.bmp;Scared face 4.jpg;0.11200000000000004;-1;-1;7;19;0.002;3;no;yes
64;1;18;2.5;positive;K   E   H   M;maske_1.bmp;maske_2.bmp;Dog 2.jpg;0.11000000000000004;-1;1;8;20;0.001;1;yes;no
64;1;19;2.5;negative;Z   U   N   G;maske_2.bmp;maske_1.bmp;Baby 7.jpg;0.11100000000000004;1;1;8;20;0.001;2;no;yes
64;1;20;2.5;positive;K   L   E   H;maske_1.bmp;maske_2.bmp;Baby 2.jpg;0.11200000000000004;1;1;8;20;0.001;1;yes;no
64;1;21;5.0;negative;J   O   B   F;maske_1.bmp;maske_2.bmp;Car crash 1.jpg;0.15200000000000002;1;1;3;8;0.004;5;no;yes
64;1;22;2.5;positive;H   E   L   K;maske_2.bmp;maske_1.bmp;Yoga 3.jpg;0.11300000000000004;1;1;8;20;0.001;1;yes;no
64;1;23;2.5;negative;G   U   N   T;maske_1.bmp;maske_2.bmp;Depressed pose 1.jpg;0.11400000000000005;1;1;8;20;0.001;2;no;yes
64;1;24;5.0;positive;V   A   P   S;maske_1.bmp;maske_2.bmp;Massage 1.jpg;0.15200000000000002;1;1;3;8;0.004;5;yes;no
64;1;25;2.5;negative;G   U   T   Z;maske_2.bmp;maske_1.bmp;Destruction 10.jpg;0.11500000000000005;1;1;8;20;0.001;2;no;yes
64;1;26;5.0;negative;F   R   O   B;maske_2.bmp;maske_1.bmp;Fence 4.jpg;0.15200000000000002;1;-1;4;9;0.002;6;no;yes
64;1;27;5.0;negative;B   O   R   F;maske_1.bmp;maske_2.bmp;Frustrated pose 3.jpg;0.15000000000000002;-1;-1;4;9;0.002;5;no;yes
64;1;28;5.0;negative;R   O   B   F;maske_2.bmp;maske_1.bmp;Dog 23.jpg;0.15000000000000002;-1;-1;4;9;0.002;5;yes;no
64;1;29;5.0;positive;S   P   A   V;maske_1.bmp;maske_2.bmp;Father 1.jpg;0.15000000000000002;-1;-1;4;9;0.002;5;yes;no
64;1;30;5.0;negative;F   O   R   B;maske_2.bmp;maske_1.bmp;Flood 1.jpg;0.15000000000000002;-1;-1;4;9;0.002;5;no;yes
64;1;31;2.5;negative;T   U   N   G;maske_1.bmp;maske_2.bmp;Animal carcass 3.jpg;0.11600000000000005;1;1;8;20;0.001;2;no;yes
64;1;32;5.0;positive;S   A   P   V;maske_2.bmp;maske_1.bmp;Siblings 1.jpg;0.15000000000000002;-1;-1;4;9;0.002;5;yes;no
64;1;33;5.0;positive;P   S   A   V;maske_1.bmp;maske_2.bmp;Beach 4.jpg;0.15000000000000002;-1;-1;4;9;0.002;5;yes;no
64;1;34;5.0;negative;B   O   R   F;maske_2.bmp;maske_1.bmp;Dog 31.jpg;0.15000000000000002;-1;-1;4;9;0.002;6;no;yes
64;1;35;2.5;negative;G   U   T   Z;maske_1.bmp;maske_2.bmp;Hallway 1.jpg;0.11700000000000005;1;-1;9;21;0.001;5;no;yes
64;1;36;5.0;negative;J   O   B   F;maske_2.bmp;maske_1.bmp;Destruction 7.jpg;0.14800000000000002;-1;-1;4;9;0.002;5;no;yes
64;1;37;5.0;positive;V   A   S   P;maske_1.bmp;maske_2.bmp;Nude couple 7.jpg;0.14800000000000002;-1;-1;4;9;0.002;5;yes;no
64;1;38;5.0;positive;S   W   A   P;maske_2.bmp;maske_1.bmp;Children 1.jpg;0.14800000000000002;-1;-1;4;9;0.002;5;yes;no
64;1;39;2.5;positive;H   E   L   K;maske_1.bmp;maske_2.bmp;Baby 6.jpg;0.11600000000000005;-1;1;10;22;0.001;1;yes;no
64;1;40;2.5;negative;T   U   N   G;maske_2.bmp;maske_1.bmp;Frustrated pose 5.jpg;0.11700000000000005;1;1;10;22;0.001;1;no;yes
64;1;41;2.5;positive;K   L   E   H;maske_2.bmp;maske_1.bmp;Collaboration 1.jpg;0.11800000000000005;1;1;10;22;0.001;1;yes;no
64;1;42;5.0;negative;B   J   O   F;maske_2.bmp;maske_1.bmp;Flood 2.jpg;0.14800000000000002;-1;-1;4;9;0.002;5;no;yes
64;1;43;5.0;negative;F   O   R   B;maske_1.bmp;maske_2.bmp;Hangover 1.jpg;0.14800000000000002;-1;1;5;10;0.002;3;no;yes
64;1;44;5.0;negative;J   O   R   F;maske_2.bmp;maske_1.bmp;Garbage dump 5.jpg;0.15000000000000002;1;1;5;10;0.002;5;no;yes
64;1;45;2.5;negative;Z   U   N   T;maske_1.bmp;maske_2.bmp;Frustrated pose 7.jpg;0.11900000000000005;1;1;10;22;0.001;2;no;yes
64;1;46;5.0;positive;V   A   P   S;maske_2.bmp;maske_1.bmp;Cat 4.jpg;0.15000000000000002;1;1;5;10;0.002;5;yes;no
64;1;47;2.5;negative;Z   U   N   G;maske_1.bmp;maske_2.bmp;Destruction 2.jpg;0.12000000000000005;1;-1;11;23;0.001;5;no;yes
64;1;48;2.5;negative;G   N   U   Z;maske_2.bmp;maske_1.bmp;Cockroach 1.jpg;0.11900000000000005;-1;-1;11;23;0.001;5;no;yes
64;1;49;5.0;positive;S   A   P   V;maske_1.bmp;maske_2.bmp;Dessert 5.jpg;0.15000000000000002;1;1;5;10;0.002;5;yes;no
64;1;50;5.0;negative;F   R   O   B;maske_1.bmp;maske_2.bmp;Angry face 5.jpg;0.15000000000000002;1;1;5;10;0.002;5;no;yes
64;1;51;5.0;negative;J   O   R   B;maske_2.bmp;maske_1.bmp;Angry face 3.jpg;0.15000000000000002;1;1;5;10;0.002;5;no;yes
64;1;52;2.5;positive;H   E   M   K;maske_1.bmp;maske_2.bmp;Gazing 6.jpg;0.11800000000000005;-1;-1;11;23;0.001;5;no;yes
64;1;53;2.5;positive;K   L   E   M;maske_1.bmp;maske_2.bmp;Picnic 2.jpg;0.11700000000000005;-1;1;12;24;0.001;2;yes;no
64;1;54;2.5;positive;M   E   H   K;maske_1.bmp;maske_2.bmp;Sunset 3.jpg;0.11800000000000005;1;-1;13;25;0.001;5;yes;no
64;1;55;5.0;negative;R   O   B   F;maske_1.bmp;maske_2.bmp;Prison 2.jpg;0.15000000000000002;1;-1;6;11;0.002;6;no;yes
64;1;56;2.5;negative;N   U   G   Z;maske_1.bmp;maske_2.bmp;Sad pose 1.jpg;0.11700000000000005;-1;-1;13;25;0.001;5;no;yes
64;1;57;2.5;negative;G   U   N   T;maske_2.bmp;maske_1.bmp;Garbage dump 1.jpg;0.11600000000000005;-1;-1;13;25;0.001;5;no;yes
64;1;58;2.5;positive;L   E   M   K;maske_2.bmp;maske_1.bmp;Baby 8.jpg;0.11500000000000005;-1;-1;13;25;0.001;3;yes;no
64;1;59;5.0;positive;S   P   A   V;maske_2.bmp;maske_1.bmp;Guitar 1.jpg;0.14800000000000002;-1;-1;6;11;0.002;6;yes;no
64;1;60;2.5;positive;K   E   H   M;maske_2.bmp;maske_1.bmp;Present 2.jpg;0.11400000000000005;-1;-1;13;25;0.001;5;yes;no
64;1;61;5.0;positive;W   A   P   S;maske_1.bmp;maske_2.bmp;Chipmunk 1.jpg;0.14600000000000002;-1;-1;6;11;0.002;5;yes;no
64;1;62;2.5;positive;K   E   L   M;maske_2.bmp;maske_1.bmp;Mother 5.jpg;0.11300000000000004;-1;-1;13;25;0.001;5;yes;no
64;1;63;5.0;positive;S   V   A   W;maske_2.bmp;maske_1.bmp;Mother 6.jpg;0.14600000000000002;-1;-1;6;11;0.002;5;yes;no
64;1;64;2.5;negative;T   U   G   Z;maske_2.bmp;maske_1.bmp;Depressed pose 3.jpg;0.11200000000000004;-1;-1;13;25;0.001;5;no;yes
64;2;1;2.5;negative;G   U   N   T;maske_1.bmp;maske_2.bmp;Angry pose 1.jpg;0.11100000000000004;-1;1;14;26;0.001;2;yes;no
64;2;2;2.5;positive;H   E   M   K;maske_1.bmp;maske_2.bmp;Dog 2.jpg;0.11200000000000004;1;-1;15;27;0.001;4;yes;no
64;2;3;2.5;negative;Z   U   N   T;maske_2.bmp;maske_1.bmp;Garbage dump 8.jpg;0.11100000000000004;-1;-1;15;27;0.001;5;no;yes
64;2;4;5.0;negative;J   O   B   F;maske_1.bmp;maske_2.bmp;Angry face 3.jpg;0.14600000000000002;-1;-1;6;11;0.002;6;no;yes
64;2;5;5.0;positive;W   A   P   S;maske_1.bmp;maske_2.bmp;Sunflower 1.jpg;0.14400000000000002;-1;-1;6;11;0.002;6;yes;no
64;2;6;2.5;negative;G   U   T   Z;maske_2.bmp;maske_1.bmp;Sad face 1.jpg;0.11000000000000004;-1;-1;15;27;0.001;3;no;yes
64;2;7;5.0;positive;S   P   A   V;maske_1.bmp;maske_2.bmp;Mother 6.jpg;0.14200000000000002;-1;-1;6;11;0.002;5;yes;no
64;2;8;2.5;negative;T   U   N   G;maske_2.bmp;maske_1.bmp;Destruction 2.jpg;0.10900000000000004;-1;-1;15;27;0.001;5;no;yes
64;2;9;2.5;negative;T   U   G   Z;maske_1.bmp;maske_2.bmp;Toilet 4.jpg;0.10800000000000004;-1;-1;15;27;0.001;5;no;yes
64;2;10;2.5;negative;G   N   U   Z;maske_1.bmp;maske_2.bmp;Garbage dump 1.jpg;0.10700000000000004;-1;1;16;28;0.001;2;no;yes
64;2;11;5.0;negative;F   R   O   B;maske_2.bmp;maske_1.bmp;Explosion 6.jpg;0.14200000000000002;-1;-1;6;11;0.002;5;no;yes
64;2;12;5.0;positive;V   A   S   P;maske_2.bmp;maske_1.bmp;Dessert 8.jpg;0.14200000000000002;-1;-1;6;11;0.002;5;yes;no
64;2;13;2.5;positive;H   E   L   K;maske_1.bmp;maske_2.bmp;Couple 8.jpg;0.10800000000000004;1;-1;17;29;0.001;3;yes;no
64;2;14;5.0;negative;F   O   R   B;maske_1.bmp;maske_2.bmp;Gun 1.jpg;0.14200000000000002;-1;-1;6;11;0.002;6;no;yes
64;2;15;2.5;positive;K   E   H   M;maske_2.bmp;maske_1.bmp;Bird 1.jpg;0.10700000000000004;-1;-1;17;29;0.001;5;yes;no
64;2;16;2.5;positive;L   E   M   K;maske_1.bmp;maske_2.bmp;Beach 6.jpg;0.10600000000000004;-1;-1;17;29;0.001;3;yes;no
