subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating;VF_pos;VF_neg
104;1;1;5.0;positive;V   A   S   P;maske_2.bmp;maske_1.bmp;Picnic 2.jpg;0.12;-1;1;3;12;0.004;4;yes;no
104;1;2;5.0;positive;S   P   A   V;maske_1.bmp;maske_2.bmp;Fireworks 2.jpg;0.124;1;1;3;12;0.004;5;no;yes
104;1;3;5.0;negative;B   O   R   F;maske_1.bmp;maske_2.bmp;Toilet 4.jpg;0.124;1;1;3;12;0.004;4;no;yes
104;1;4;5.0;negative;F   O   R   B;maske_2.bmp;maske_1.bmp;Angry pose 1.jpg;0.128;1;-1;4;13;0.002;6;no;yes
104;1;5;2.5;negative;Z   U   N   G;maske_1.bmp;maske_2.bmp;Fire 2.jpg;0.09500000000000003;1;-1;3;15;0.004;4;no;yes
104;1;6;2.5;positive;K   L   E   M;maske_1.bmp;maske_2.bmp;Dessert 8.jpg;0.09100000000000003;-1;1;4;16;0.002;1;yes;no
104;1;7;2.5;negative;G   N   U   Z;maske_2.bmp;maske_1.bmp;Depressed pose 3.jpg;0.09300000000000003;1;-1;5;17;0.002;5;no;yes
104;1;8;5.0;negative;J   O   R   F;maske_2.bmp;maske_1.bmp;Garbage dump 1.jpg;0.126;-1;-1;4;13;0.002;6;no;yes
104;1;9;2.5;positive;H   E   M   K;maske_2.bmp;maske_1.bmp;Alcohol 5.jpg;0.09100000000000003;-1;-1;5;17;0.002;5;yes;no
104;1;10;5.0;positive;S   W   A   P;maske_2.bmp;maske_1.bmp;Guitar 1.jpg;0.124;-1;-1;4;13;0.002;6;yes;no
104;1;11;2.5;negative;G   U   N   T;maske_2.bmp;maske_1.bmp;Garbage dump 5.jpg;0.08900000000000002;-1;1;6;18;0.002;1;no;yes
104;1;12;2.5;positive;M   E   H   K;maske_2.bmp;maske_1.bmp;Baby 6.jpg;0.09100000000000003;1;1;6;18;0.002;1;yes;no
104;1;13;2.5;positive;L   E   M   K;maske_2.bmp;maske_1.bmp;Beach 7.jpg;0.09300000000000003;1;1;6;18;0.002;2;yes;no
104;1;14;2.5;positive;H   E   L   K;maske_2.bmp;maske_1.bmp;Siblings 1.jpg;0.09500000000000003;1;1;6;18;0.002;2;yes;no
