subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating;VF_pos;VF_neg
36;1;1;5.0;positive;K   L   E   H;maske_1.bmp;maske_2.bmp;Penguins 2.jpg;0.116;-1;1;3;10;0.004;2;yes;no
36;1;2;5.0;negative;Z   U   N   T;maske_1.bmp;maske_2.bmp;Scared face 4.jpg;0.12;1;1;3;10;0.004;3;yes;no
36;1;3;2.5;positive;P   S   A   V;maske_2.bmp;maske_1.bmp;Bird 3.jpg;0.072;1;1;2;14;0.004;2;yes;no
36;1;4;5.0;positive;L   E   M   K;maske_1.bmp;maske_2.bmp;Zebra 1.jpg;0.124;1;1;3;10;0.004;4;yes;no
36;1;5;5.0;positive;K   E   H   M;maske_2.bmp;maske_1.bmp;Cat 4.jpg;0.128;1;1;3;10;0.004;5;yes;no
36;1;6;5.0;negative;N   U   G   Z;maske_1.bmp;maske_2.bmp;Frustrated pose 5.jpg;0.128;1;1;3;10;0.004;5;no;yes
36;1;7;5.0;negative;G   U   N   T;maske_2.bmp;maske_1.bmp;Miserable pose 4.jpg;0.128;1;1;3;10;0.004;5;no;yes
36;1;8;2.5;positive;S   V   A   W;maske_2.bmp;maske_1.bmp;Excited face 5.jpg;0.076;1;1;2;14;0.004;2;yes;no
36;1;9;2.5;negative;J   O   R   B;maske_1.bmp;maske_2.bmp;Garbage dump 6.jpg;0.08;1;1;2;14;0.004;2;no;yes
36;1;10;2.5;positive;S   W   A   P;maske_1.bmp;maske_2.bmp;Beach 4.jpg;0.084;1;-1;3;15;0.004;3;no;yes
36;1;11;5.0;negative;G   N   U   Z;maske_2.bmp;maske_1.bmp;Pollution 1.jpg;0.128;1;-1;4;11;0.002;6;no;yes
36;1;12;2.5;negative;J   O   R   F;maske_2.bmp;maske_1.bmp;Angry pose 1.jpg;0.08;-1;-1;3;15;0.004;4;no;yes
36;1;13;5.0;positive;H   E   M   K;maske_1.bmp;maske_2.bmp;Baby 2.jpg;0.126;-1;-1;4;11;0.002;5;yes;no
36;1;14;5.0;negative;T   U   N   G;maske_2.bmp;maske_1.bmp;Fence 4.jpg;0.126;-1;-1;4;11;0.002;6;yes;no
36;1;15;2.5;positive;W   A   P   S;maske_2.bmp;maske_1.bmp;Elephant 1.jpg;0.076;-1;-1;3;15;0.004;4;yes;no
36;1;16;5.0;negative;T   U   G   Z;maske_1.bmp;maske_2.bmp;Animal carcass 3.jpg;0.124;-1;-1;4;11;0.002;6;yes;no
36;1;17;5.0;positive;M   E   H   K;maske_2.bmp;maske_1.bmp;Dessert 5.jpg;0.122;-1;-1;4;11;0.002;5;no;yes
36;1;18;2.5;positive;V   A   P   S;maske_2.bmp;maske_1.bmp;Lake 12.jpg;0.072;-1;-1;3;15;0.004;4;yes;no
36;1;19;2.5;negative;J   O   B   F;maske_2.bmp;maske_1.bmp;Miserable face 2.jpg;0.068;-1;-1;3;15;0.004;3;no;yes
36;1;20;2.5;negative;F   R   O   B;maske_1.bmp;maske_2.bmp;Angry face 4.jpg;0.064;-1;1;4;16;0.002;2;no;yes
36;1;21;2.5;positive;V   A   S   P;maske_1.bmp;maske_2.bmp;Baby 6.jpg;0.066;1;1;4;16;0.002;2;no;yes
36;1;22;2.5;negative;B   O   R   F;maske_1.bmp;maske_2.bmp;Explosion 6.jpg;0.068;1;1;4;16;0.002;1;no;yes
36;1;23;5.0;positive;K   E   L   M;maske_2.bmp;maske_1.bmp;Sunset 3.jpg;0.122;-1;-1;4;11;0.002;5;no;yes
36;1;24;2.5;negative;R   O   B   F;maske_1.bmp;maske_2.bmp;Depressed pose 1.jpg;0.07;1;1;4;16;0.002;2;no;yes
36;1;25;2.5;negative;B   J   O   F;maske_2.bmp;maske_1.bmp;Sad face 9.jpg;0.072;1;1;4;16;0.002;2;no;yes
36;1;26;2.5;positive;S   P   A   V;maske_1.bmp;maske_2.bmp;Chipmunk 1.jpg;0.074;1;-1;5;17;0.002;3;yes;no
36;1;27;5.0;positive;H   E   L   K;maske_2.bmp;maske_1.bmp;Siblings 1.jpg;0.122;-1;-1;4;11;0.002;5;yes;no
36;1;28;5.0;positive;K   L   E   M;maske_2.bmp;maske_1.bmp;Guitar 1.jpg;0.122;-1;-1;4;11;0.002;6;yes;no
36;1;29;2.5;positive;S   A   P   V;maske_2.bmp;maske_1.bmp;Yoga 3.jpg;0.072;-1;-1;5;17;0.002;5;yes;no
36;1;30;2.5;negative;F   O   R   B;maske_1.bmp;maske_2.bmp;Ferret 1.jpg;0.07;-1;-1;5;17;0.002;3;no;yes
36;1;31;5.0;negative;G   U   T   Z;maske_1.bmp;maske_2.bmp;Gun 1.jpg;0.12;-1;-1;4;11;0.002;5;no;yes
36;1;32;5.0;negative;Z   U   N   G;maske_1.bmp;maske_2.bmp;Garbage dump 1.jpg;0.12;-1;-1;4;11;0.002;6;no;yes
36;1;33;2.5;positive;P   S   A   V;maske_1.bmp;maske_2.bmp;Soup 1.jpg;0.068;-1;1;6;18;0.002;2;yes;no
36;1;34;5.0;negative;G   U   T   Z;maske_2.bmp;maske_1.bmp;Flood 1.jpg;0.118;-1;-1;4;11;0.002;6;no;yes
36;1;35;5.0;positive;L   E   M   K;maske_2.bmp;maske_1.bmp;Birthday 1.jpg;0.116;-1;-1;4;11;0.002;5;no;yes
36;1;36;2.5;positive;V   A   P   S;maske_1.bmp;maske_2.bmp;Collaboration 1.jpg;0.07;1;-1;7;19;0.002;3;no;yes
36;1;37;5.0;negative;Z   U   N   T;maske_2.bmp;maske_1.bmp;Sad pose 1.jpg;0.116;-1;1;5;12;0.002;2;no;yes
36;1;38;5.0;positive;H   E   M   K;maske_2.bmp;maske_1.bmp;Massage 1.jpg;0.118;1;1;5;12;0.002;5;yes;no
36;1;39;5.0;negative;Z   U   N   G;maske_2.bmp;maske_1.bmp;Depressed pose 3.jpg;0.118;1;-1;6;13;0.002;6;no;yes
36;1;40;5.0;positive;K   E   L   M;maske_1.bmp;maske_2.bmp;Alcohol 5.jpg;0.116;-1;-1;6;13;0.002;5;yes;no
36;1;41;2.5;positive;W   A   P   S;maske_1.bmp;maske_2.bmp;Flowers 4.jpg;0.068;-1;1;8;20;0.001;2;yes;no
36;1;42;5.0;negative;G   U   N   T;maske_1.bmp;maske_2.bmp;Angry face 5.jpg;0.116;-1;-1;6;13;0.002;5;no;yes
36;1;43;5.0;negative;T   U   G   Z;maske_2.bmp;maske_1.bmp;Intensity 1.jpg;0.116;-1;-1;6;13;0.002;5;yes;no
36;1;44;5.0;positive;M   E   H   K;maske_1.bmp;maske_2.bmp;Fireworks 2.jpg;0.116;-1;-1;6;13;0.002;6;no;yes
36;1;45;5.0;positive;K   L   E   M;maske_1.bmp;maske_2.bmp;Picnic 2.jpg;0.114;-1;-1;6;13;0.002;5;yes;no
36;1;46;2.5;negative;R   O   B   F;maske_2.bmp;maske_1.bmp;Gun 5.jpg;0.069;1;-1;9;21;0.001;3;yes;no
36;1;47;2.5;negative;J   O   R   B;maske_2.bmp;maske_1.bmp;Destruction 2.jpg;0.068;-1;1;10;22;0.001;2;no;yes
36;1;48;2.5;negative;F   R   O   B;maske_2.bmp;maske_1.bmp;Garbage dump 8.jpg;0.069;1;-1;11;23;0.001;3;no;yes
36;1;49;2.5;positive;S   A   P   V;maske_1.bmp;maske_2.bmp;Dessert 8.jpg;0.068;-1;1;12;24;0.001;2;yes;no
36;1;50;2.5;negative;B   J   O   F;maske_1.bmp;maske_2.bmp;Hangover 1.jpg;0.069;1;1;12;24;0.001;2;no;yes
36;1;51;2.5;positive;S   V   A   W;maske_1.bmp;maske_2.bmp;School 2.jpg;0.07;1;-1;13;25;0.001;3;yes;no
36;1;52;5.0;negative;T   U   N   G;maske_1.bmp;maske_2.bmp;Car crash 1.jpg;0.114;-1;-1;6;13;0.002;5;no;yes
36;1;53;2.5;negative;J   O   R   F;maske_1.bmp;maske_2.bmp;Toilet 4.jpg;0.069;-1;1;14;26;0.001;2;no;yes
36;1;54;2.5;positive;S   W   A   P;maske_2.bmp;maske_1.bmp;Present 2.jpg;0.07;1;1;14;26;0.001;0;no;yes
36;1;55;5.0;positive;K   E   H   M;maske_1.bmp;maske_2.bmp;Bird 1.jpg;0.114;-1;-1;6;13;0.002;6;yes;no
36;1;56;2.5;negative;F   O   R   B;maske_2.bmp;maske_1.bmp;Angry face 3.jpg;0.07;1;1;14;26;0.001;2;no;yes
36;1;57;2.5;positive;V   A   S   P;maske_2.bmp;maske_1.bmp;Beach 6.jpg;0.071;1;1;14;26;0.001;2;no;yes
36;1;58;5.0;negative;N   U   G   Z;maske_2.bmp;maske_1.bmp;Fire 7.jpg;0.112;-1;-1;6;13;0.002;5;no;yes
36;1;59;2.5;negative;B   O   R   F;maske_2.bmp;maske_1.bmp;Dog 23.jpg;0.072;1;1;14;26;0.001;1;no;yes
36;1;60;2.5;negative;J   O   B   F;maske_1.bmp;maske_2.bmp;Dog 31.jpg;0.073;1;-1;15;27;0.001;3;no;yes
36;1;61;5.0;positive;H   E   L   K;maske_1.bmp;maske_2.bmp;Beach 5.jpg;0.112;-1;-1;6;13;0.002;5;yes;no
36;1;62;5.0;negative;G   N   U   Z;maske_1.bmp;maske_2.bmp;Hallway 1.jpg;0.112;-1;-1;6;13;0.002;5;no;yes
36;1;63;5.0;positive;K   L   E   H;maske_2.bmp;maske_1.bmp;Father 1.jpg;0.112;-1;-1;6;13;0.002;5;yes;no
36;1;64;2.5;positive;S   P   A   V;maske_2.bmp;maske_1.bmp;Parade 1.jpg;0.072;-1;-1;15;27;0.001;4;yes;no
36;2;1;5.0;negative;N   U   G   Z;maske_2.bmp;maske_1.bmp;Frustrated pose 3.jpg;0.112;-1;-1;6;13;0.002;5;no;yes
36;2;2;5.0;positive;K   L   E   H;maske_1.bmp;maske_2.bmp;Dog 2.jpg;0.112;-1;1;7;14;0.002;4;no;yes
36;2;3;2.5;negative;F   O   R   B;maske_1.bmp;maske_2.bmp;Flood 2.jpg;0.071;-1;1;16;28;0.001;2;no;yes
36;2;4;5.0;negative;T   U   N   G;maske_2.bmp;maske_1.bmp;Depressed pose 3.jpg;0.114;1;1;7;14;0.002;4;no;yes
