subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
49;1;1;2.5;positive;F   R   O   B;maske_1.bmp;maske_2.bmp;Dessert 5.jpg;0.030999999999999972;J   O   B   F;V   A   S   P;F   R   O   B;P   S   A   V;no;yes;no;no;yes;no
49;1;2;2.5;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Frustrated pose 3.jpg;0.030999999999999972;V   A   P   S;V   A   S   P;F   O   R   B;J   O   R   F;no;yes;no;no;no;yes
49;1;3;2.5;negative;S   V   A   W;maske_2.bmp;maske_1.bmp;Depressed pose 3.jpg;0.030999999999999972;F   O   R   B;S   V   A   W;S   A   P   V;B   J   O   F;no;no;yes;no;no;yes
49;1;4;2.5;positive;R   O   B   F;maske_1.bmp;maske_2.bmp;Dessert 8.jpg;0.030999999999999972;R   O   B   F;J   O   R   F;S   P   A   V;V   A   P   S;no;yes;no;no;yes;no
49;1;5;2.5;negative;V   A   S   P;maske_2.bmp;maske_1.bmp;Fence 4.jpg;0.030999999999999972;F   R   O   B;V   A   S   P;W   A   P   S;B   O   R   F;yes;no;no;no;no;yes
49;1;6;5.0;positive;G   N   U   Z;maske_2.bmp;maske_1.bmp;Collaboration 1.jpg;0.09699999999999998;H   E   M   K;K   L   E   M;T   U   G   Z;G   N   U   Z;no;no;no;yes;yes;no
49;1;7;2.5;positive;B   O   R   F;maske_2.bmp;maske_1.bmp;Massage 1.jpg;0.030999999999999972;P   S   A   V;S   W   A   P;B   O   R   F;F   R   O   B;no;no;no;yes;yes;no
49;1;8;5.0;negative;L   E   M   K;maske_1.bmp;maske_2.bmp;Dog 23.jpg;0.09699999999999998;G   U   T   Z;H   E   M   K;T   U   N   G;L   E   M   K;no;yes;no;no;no;yes
49;1;9;2.5;positive;J   O   R   B;maske_2.bmp;maske_1.bmp;Sunflower 1.jpg;0.030999999999999972;S   P   A   V;B   J   O   F;V   A   S   P;J   O   R   B;no;no;no;yes;yes;no
49;1;10;5.0;positive;Z   U   N   G;maske_1.bmp;maske_2.bmp;Father 1.jpg;0.09699999999999998;H   E   L   K;G   N   U   Z;Z   U   N   G;M   E   H   K;no;no;yes;no;yes;no
49;1;11;2.5;positive;F   O   R   B;maske_2.bmp;maske_1.bmp;Baby 2.jpg;0.030999999999999972;R   O   B   F;F   O   R   B;V   A   P   S;S   W   A   P;no;no;no;yes;yes;no
49;1;12;2.5;negative;S   W   A   P;maske_1.bmp;maske_2.bmp;Sad face 9.jpg;0.030999999999999972;S   P   A   V;S   W   A   P;J   O   B   F;R   O   B   F;no;no;no;yes;no;yes
49;1;13;5.0;negative;H   E   M   K;maske_2.bmp;maske_1.bmp;Flood 1.jpg;0.09699999999999998;H   E   M   K;G   N   U   Z;K   L   E   M;T   U   G   Z;yes;no;no;no;no;yes
49;1;14;5.0;negative;K   E   L   M;maske_1.bmp;maske_2.bmp;Cemetery 5.jpg;0.09699999999999998;K   E   H   M;K   E   L   M;Z   U   N   G;G   U   T   Z;no;yes;no;no;no;yes
49;1;15;5.0;negative;K   L   E   M;maske_2.bmp;maske_1.bmp;Destruction 7.jpg;0.09699999999999998;K   L   E   M;N   U   G   Z;Z   U   N   T;M   E   H   K;yes;no;no;no;no;yes
