subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating;VF_pos;VF_neg
8;1;1;5.0;positive;S   P   A   V;maske_2.bmp;maske_1.bmp;Soup 1.jpg;0.104;-1;-1;2;11;0.004;6;yes;no
8;1;2;5.0;negative;F   O   R   B;maske_2.bmp;maske_1.bmp;Animal carcass 3.jpg;0.1;-1;-1;2;11;0.004;5;no;yes
8;1;3;2.5;positive;K   E   H   M;maske_2.bmp;maske_1.bmp;Nude couple 7.jpg;0.087;-1;1;3;20;0.004;2;yes;no
8;1;4;2.5;negative;Z   U   N   G;maske_2.bmp;maske_1.bmp;Sad face 1.jpg;0.091;1;1;3;20;0.004;2;no;yes
8;1;5;2.5;negative;G   N   U   Z;maske_1.bmp;maske_2.bmp;Jail 1.jpg;0.095;1;-1;4;21;0.002;5;no;yes
8;1;6;5.0;positive;S   V   A   W;maske_2.bmp;maske_1.bmp;School 2.jpg;0.1;-1;-1;2;11;0.004;6;yes;no
8;1;7;2.5;negative;T   U   G   Z;maske_1.bmp;maske_2.bmp;Prison 2.jpg;0.093;-1;-1;4;21;0.002;5;no;yes
8;1;8;5.0;negative;F   R   O   B;maske_2.bmp;maske_1.bmp;Fence 4.jpg;0.096;-1;-1;2;11;0.004;5;no;yes
8;1;9;2.5;positive;H   E   M   K;maske_1.bmp;maske_2.bmp;Baby 8.jpg;0.091;-1;-1;4;21;0.002;4;yes;no
8;1;10;5.0;positive;S   A   P   V;maske_2.bmp;maske_1.bmp;Parade 1.jpg;0.096;-1;-1;2;11;0.004;5;yes;no
8;1;11;2.5;negative;Z   U   N   T;maske_1.bmp;maske_2.bmp;Car crash 1.jpg;0.089;-1;1;5;22;0.002;2;no;yes
8;1;12;2.5;positive;K   E   L   M;maske_2.bmp;maske_1.bmp;Present 2.jpg;0.091;1;1;5;22;0.002;2;yes;no
8;1;13;5.0;positive;P   S   A   V;maske_1.bmp;maske_2.bmp;Excited face 5.jpg;0.096;-1;-1;2;11;0.004;5;yes;no
8;1;14;2.5;positive;H   E   L   K;maske_2.bmp;maske_1.bmp;Beach 7.jpg;0.093;1;-1;6;23;0.002;4;yes;no
8;1;15;2.5;positive;K   L   E   H;maske_2.bmp;maske_1.bmp;Dessert 8.jpg;0.091;-1;-1;6;23;0.002;4;yes;no
8;1;16;5.0;positive;W   A   P   S;maske_2.bmp;maske_1.bmp;Dessert 5.jpg;0.096;-1;-1;2;11;0.004;6;yes;no
8;1;17;2.5;negative;N   U   G   Z;maske_1.bmp;maske_2.bmp;Angry face 4.jpg;0.089;-1;-1;6;23;0.002;5;no;yes
8;1;18;2.5;negative;G   U   T   Z;maske_1.bmp;maske_2.bmp;Dog 31.jpg;0.087;-1;-1;6;23;0.002;4;no;yes
8;1;19;2.5;positive;M   E   H   K;maske_1.bmp;maske_2.bmp;Coffee 1.jpg;0.085;-1;-1;6;23;0.002;3;no;yes
8;1;20;2.5;negative;G   U   N   T;maske_2.bmp;maske_1.bmp;Dog 23.jpg;0.083;-1;1;7;24;0.002;2;no;yes
8;1;21;2.5;positive;K   L   E   M;maske_2.bmp;maske_1.bmp;Beach 5.jpg;0.085;1;1;7;24;0.002;2;yes;no
8;1;22;2.5;negative;T   U   N   G;maske_2.bmp;maske_1.bmp;Car accident 2.jpg;0.087;1;1;7;24;0.002;2;no;yes
8;1;23;5.0;negative;J   O   B   F;maske_1.bmp;maske_2.bmp;Hangover 1.jpg;0.092;-1;-1;2;11;0.004;5;no;yes
8;1;24;5.0;negative;J   O   R   B;maske_2.bmp;maske_1.bmp;Sad pose 1.jpg;0.092;-1;-1;2;11;0.004;5;no;yes
8;1;25;5.0;positive;V   A   S   P;maske_2.bmp;maske_1.bmp;Baby 2.jpg;0.092;-1;-1;2;11;0.004;5;yes;no
8;1;26;5.0;positive;S   W   A   P;maske_2.bmp;maske_1.bmp;Mother 6.jpg;0.092;-1;-1;2;11;0.004;6;yes;no
8;1;27;2.5;positive;L   E   M   K;maske_1.bmp;maske_2.bmp;Couple 8.jpg;0.089;1;-1;8;25;0.001;4;yes;no
8;1;28;5.0;negative;B   J   O   F;maske_1.bmp;maske_2.bmp;Flood 2.jpg;0.088;-1;-1;2;11;0.004;5;no;yes
8;1;29;5.0;negative;R   O   B   F;maske_2.bmp;maske_1.bmp;Frustrated pose 5.jpg;0.088;-1;-1;2;11;0.004;5;no;yes
8;1;30;5.0;positive;V   A   P   S;maske_1.bmp;maske_2.bmp;Mother 1.jpg;0.088;-1;1;3;12;0.004;4;yes;no
8;1;31;5.0;negative;B   O   R   F;maske_1.bmp;maske_2.bmp;Garbage dump 1.jpg;0.092;1;-1;4;13;0.002;6;yes;no
8;1;32;5.0;negative;J   O   R   F;maske_2.bmp;maske_1.bmp;Cemetery 5.jpg;0.09;-1;-1;4;13;0.002;5;no;yes
8;1;33;5.0;negative;J   O   B   F;maske_2.bmp;maske_1.bmp;Garbage dump 8.jpg;0.09;-1;-1;4;13;0.002;5;no;yes
8;1;34;5.0;positive;P   S   A   V;maske_2.bmp;maske_1.bmp;Penguins 2.jpg;0.09;-1;-1;4;13;0.002;5;yes;no
