ParticipantNumber	SpaceYesNo	IsTarget	LeftOrder	RightOrder	timeStamp	TrialNr	Interval
75	0	1	l_tol_5.wav	neu_r_67.wav	2015-06-18_11.10.52.975000	1	1
75	0	0	l_nif_3.wav	pos_r_29.wav	2015-06-18_11.10.52.975000	2	0
75	0	0	l_lup_17.wav	neu_r_15.wav	2015-06-18_11.10.52.975000	3	0
75	0	1	neu_l_50.wav	r_tol_1.wav	2015-06-18_11.10.52.975000	4	1
75	1	0	neu_l_47.wav	pos_r_38.wav	2015-06-18_11.10.52.975000	5	0
75	0	0	neu_l_28.wav	neu_r_48.wav	2015-06-18_11.10.52.975000	6	0
75	0	1	neu_l_47.wav	r_tol_1.wav	2015-06-18_11.10.52.975000	7	1
75	1	0	neu_l_69.wav	pos_r_9.wav	2015-06-18_11.10.52.975000	8	0
75	0	0	neu_l_54.wav	neu_r_48.wav	2015-06-18_11.10.52.975000	9	0
75	0	1	l_tol_3.wav	neu_r_13.wav	2015-06-18_11.10.52.975000	10	1
75	0	0	l_nif_20.wav	pos_r_34.wav	2015-06-18_11.10.52.975000	11	0
75	0	0	l_lup_18.wav	neu_r_34.wav	2015-06-18_11.10.52.975000	12	0
75	0	1	neu_l_26.wav	r_tol_8.wav	2015-06-18_11.10.52.975000	13	1
75	1	0	neu_l_29.wav	pos_r_45.wav	2015-06-18_11.10.52.975000	14	0
75	0	0	neu_l_10.wav	neu_r_13.wav	2015-06-18_11.10.52.975000	15	0
75	0	1	neu_l_57.wav	r_tol_1.wav	2015-06-18_11.10.52.975000	16	1
75	1	0	neu_l_26.wav	pos_r_54.wav	2015-06-18_11.10.52.975000	17	0
75	0	0	neu_l_49.wav	neu_r_38.wav	2015-06-18_11.10.52.975000	18	0
75	0	0	neu_l_39.wav	pos_r_2.wav	2015-06-18_11.10.52.975000	19	1
75	0	0	neu_l_53.wav	neu_r_80.wav	2015-06-18_11.10.52.975000	20	0
75	0	1	l_tol_3.wav	neu_r_34.wav	2015-06-18_11.10.52.975000	21	1
75	0	0	l_nif_20.wav	pos_r_19.wav	2015-06-18_11.10.52.975000	22	0
75	0	0	l_lup_18.wav	neu_r_13.wav	2015-06-18_11.10.52.975000	23	0
75	0	0	neu_l_25.wav	neg_r_79.wav	2015-06-18_11.10.52.975000	24	1
75	0	0	neu_l_61.wav	neu_r_13.wav	2015-06-18_11.10.52.975000	25	0
75	0	1	l_tol_15.wav	neu_r_7.wav	2015-06-18_11.10.52.975000	26	1
75	0	0	l_nif_13.wav	neg_r_47.wav	2015-06-18_11.10.52.975000	27	0
75	0	0	l_lup_13.wav	neu_r_6.wav	2015-06-18_11.10.52.975000	28	0
75	0	0	neu_l_50.wav	neg_r_71.wav	2015-06-18_11.10.52.975000	29	1
75	0	0	neu_l_47.wav	neu_r_19.wav	2015-06-18_11.10.52.975000	30	0
75	0	0	neu_l_63.wav	neg_r_53.wav	2015-06-18_11.10.52.975000	31	1
75	0	0	neu_l_28.wav	neu_r_1.wav	2015-06-18_11.10.52.975000	32	0
75	0	1	l_tol_2.wav	neu_r_58.wav	2015-06-18_11.10.52.975000	33	1
75	0	0	l_nif_1.wav	neg_r_27.wav	2015-06-18_11.10.52.975000	34	0
75	0	0	l_lup_5.wav	neu_r_62.wav	2015-06-18_11.10.52.975000	35	0
75	0	1	neu_l_41.wav	r_tol_10.wav	2015-06-18_11.10.52.975000	36	1
75	1	0	neu_l_18.wav	neg_r_51.wav	2015-06-18_11.10.52.975000	37	0
75	0	0	neu_l_41.wav	neu_r_15.wav	2015-06-18_11.10.52.975000	38	0
75	0	1	neu_l_71.wav	r_tol_10.wav	2015-06-18_11.10.52.975000	39	1
75	1	0	neu_l_53.wav	neg_r_13.wav	2015-06-18_11.10.52.975000	40	0
75	0	0	neu_l_37.wav	neu_r_7.wav	2015-06-18_11.10.52.975000	41	0
75	0	0	neu_l_59.wav	neg_r_20.wav	2015-06-18_11.10.52.975000	42	1
75	0	0	neu_l_47.wav	neu_r_74.wav	2015-06-18_11.10.52.975000	43	0
75	0	1	neu_l_69.wav	r_tol_18.wav	2015-06-18_11.10.52.975000	44	1
75	1	0	neu_l_4.wav	pos_r_74.wav	2015-06-18_11.10.52.975000	45	0
75	0	0	neu_l_10.wav	neu_r_77.wav	2015-06-18_11.10.52.975000	46	0
75	0	1	l_tol_5.wav	neu_r_66.wav	2015-06-18_11.10.52.975000	47	1
