ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
71	0	neu_l_56.wav	pos_r_67.wav	0	1	1	2015-06-18_09.36.43.343000
71	0	neu_l_57.wav	neu_r_3.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	neu_l_58.wav	pos_r_78.wav	0	1	1	2015-06-18_09.36.43.343000
71	0	neu_l_20.wav	neu_r_41.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	neu_l_69.wav	neg_r_66.wav	0	-1	1	2015-06-18_09.36.43.343000
71	0	neu_l_11.wav	neu_r_77.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	neu_l_60.wav	r_nif_12.wav	1	1	1	2015-06-18_09.36.43.343000
71	0	neu_l_36.wav	pos_r_9.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	l_lup_6.wav	neu_r_28.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	neu_l_40.wav	r_nif_15.wav	1	-1	1	2015-06-18_09.36.43.343000
71	0	neu_l_5.wav	neg_r_45.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	l_lup_9.wav	neu_r_19.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	neu_l_56.wav	neg_r_65.wav	0	-1	1	2015-06-18_09.36.43.343000
71	0	neu_l_73.wav	neu_r_75.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	neu_l_60.wav	r_nif_16.wav	1	1	1	2015-06-18_09.36.43.343000
71	0	neu_l_37.wav	pos_r_27.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	l_lup_3.wav	neu_r_76.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	l_lup_14.wav	neu_r_4.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	neu_l_57.wav	r_nif_16.wav	1	1	1	2015-06-18_09.36.43.343000
71	0	neu_l_33.wav	pos_r_74.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	l_lup_2.wav	neu_r_64.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	neu_l_62.wav	r_nif_12.wav	1	1	1	2015-06-18_09.36.43.343000
71	0	neu_l_21.wav	pos_r_33.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	neu_l_14.wav	r_nif_2.wav	1	-1	1	2015-06-18_09.36.43.343000
71	0	neu_l_21.wav	neg_r_58.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	l_lup_15.wav	neu_r_75.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	neu_l_57.wav	r_nif_2.wav	1	-1	1	2015-06-18_09.36.43.343000
71	0	neu_l_49.wav	neg_r_78.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	neu_l_79.wav	r_nif_15.wav	1	-1	1	2015-06-18_09.36.43.343000
71	0	neu_l_17.wav	neg_r_33.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	neu_l_56.wav	pos_r_67.wav	0	1	1	2015-06-18_09.36.43.343000
71	0	neu_l_57.wav	neu_r_3.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	neu_l_58.wav	pos_r_78.wav	0	1	1	2015-06-18_09.36.43.343000
71	0	neu_l_20.wav	neu_r_41.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	neu_l_69.wav	neg_r_66.wav	0	-1	1	2015-06-18_09.36.43.343000
71	0	neu_l_11.wav	neu_r_77.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	neu_l_60.wav	r_nif_12.wav	1	1	1	2015-06-18_09.36.43.343000
71	1	neu_l_36.wav	pos_r_9.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	l_lup_6.wav	neu_r_28.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	neu_l_40.wav	r_nif_15.wav	1	-1	1	2015-06-18_09.36.43.343000
71	1	neu_l_5.wav	neg_r_45.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	l_lup_9.wav	neu_r_19.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	neu_l_56.wav	neg_r_65.wav	0	-1	1	2015-06-18_09.36.43.343000
71	0	neu_l_73.wav	neu_r_75.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	neu_l_60.wav	r_nif_16.wav	1	1	1	2015-06-18_09.36.43.343000
71	1	neu_l_37.wav	pos_r_27.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	l_lup_3.wav	neu_r_76.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	l_lup_14.wav	neu_r_4.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	neu_l_57.wav	r_nif_16.wav	1	1	1	2015-06-18_09.36.43.343000
71	1	neu_l_33.wav	pos_r_74.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	l_lup_2.wav	neu_r_64.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	neu_l_62.wav	r_nif_12.wav	1	1	1	2015-06-18_09.36.43.343000
71	1	neu_l_21.wav	pos_r_33.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	neu_l_14.wav	r_nif_2.wav	1	-1	1	2015-06-18_09.36.43.343000
71	1	neu_l_21.wav	neg_r_58.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	l_lup_15.wav	neu_r_75.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	neu_l_57.wav	r_nif_2.wav	1	-1	1	2015-06-18_09.36.43.343000
71	1	neu_l_49.wav	neg_r_78.wav	0	0	0	2015-06-18_09.36.43.343000
71	0	neu_l_79.wav	r_nif_15.wav	1	-1	1	2015-06-18_09.36.43.343000
71	1	neu_l_17.wav	neg_r_33.wav	0	0	0	2015-06-18_09.36.43.343000
