ParticipantNumber	SpaceYesNo	IsTarget	LeftOrder	RightOrder	timeStamp	TrialNr	Interval
14	0	0	neu_l_40.wav	pos_r_66.wav	2015-06-03_15.44.41.186000	1	1
14	0	0	neu_l_43.wav	neu_r_37.wav	2015-06-03_15.44.41.186000	2	0
14	0	1	neu_l_64.wav	r_nif_17.wav	2015-06-03_15.44.41.186000	3	1
14	1	0	neu_l_70.wav	neg_r_43.wav	2015-06-03_15.44.41.186000	4	0
14	0	0	neu_l_78.wav	neu_r_65.wav	2015-06-03_15.44.41.186000	5	0
14	0	1	neu_l_25.wav	r_nif_17.wav	2015-06-03_15.44.41.186000	6	1
14	0	0	neu_l_75.wav	neg_r_61.wav	2015-06-03_15.44.41.186000	7	0
14	1	0	neu_l_1.wav	neu_r_16.wav	2015-06-03_15.44.41.186000	8	0
14	0	1	neu_l_44.wav	r_nif_5.wav	2015-06-03_15.44.41.186000	9	1
14	1	0	neu_l_66.wav	pos_r_74.wav	2015-06-03_15.44.41.186000	10	0
14	0	0	neu_l_13.wav	neu_r_74.wav	2015-06-03_15.44.41.186000	11	0
14	0	0	neu_l_32.wav	pos_r_79.wav	2015-06-03_15.44.41.186000	12	1
14	0	0	neu_l_22.wav	neu_r_54.wav	2015-06-03_15.44.41.186000	13	0
14	0	1	neu_l_4.wav	r_nif_1.wav	2015-06-03_15.44.41.186000	14	1
14	0	0	neu_l_3.wav	pos_r_48.wav	2015-06-03_15.44.41.186000	15	0
14	1	0	neu_l_31.wav	neu_r_65.wav	2015-06-03_15.44.41.186000	16	0
14	1	1	neu_l_64.wav	r_nif_8.wav	2015-06-03_15.44.41.186000	17	1
14	0	0	neu_l_44.wav	neg_r_19.wav	2015-06-03_15.44.41.186000	18	0
14	0	0	neu_l_24.wav	neu_r_33.wav	2015-06-03_15.44.41.186000	19	0
14	0	0	neu_l_27.wav	pos_r_11.wav	2015-06-03_15.44.41.186000	20	1
14	0	0	neu_l_61.wav	neu_r_5.wav	2015-06-03_15.44.41.186000	21	0
14	0	0	neu_l_69.wav	neg_r_20.wav	2015-06-03_15.44.41.186000	22	1
14	0	0	neu_l_44.wav	neu_r_23.wav	2015-06-03_15.44.41.186000	23	0
14	0	1	l_nif_18.wav	neu_r_72.wav	2015-06-03_15.44.41.186000	24	1
14	0	0	l_tol_20.wav	pos_r_24.wav	2015-06-03_15.44.41.186000	25	0
14	0	0	l_lup_9.wav	neu_r_46.wav	2015-06-03_15.44.41.186000	26	0
14	0	1	neu_l_44.wav	r_nif_8.wav	2015-06-03_15.44.41.186000	27	1
14	1	0	neu_l_40.wav	neg_r_1.wav	2015-06-03_15.44.41.186000	28	0
14	0	0	neu_l_69.wav	neu_r_55.wav	2015-06-03_15.44.41.186000	29	0
14	0	1	l_nif_13.wav	neu_r_16.wav	2015-06-03_15.44.41.186000	30	1
14	0	0	l_tol_2.wav	neg_r_21.wav	2015-06-03_15.44.41.186000	31	0
14	0	0	l_lup_13.wav	neu_r_38.wav	2015-06-03_15.44.41.186000	32	0
14	0	1	neu_l_67.wav	r_nif_17.wav	2015-06-03_15.44.41.186000	33	1
14	1	0	neu_l_12.wav	neg_r_30.wav	2015-06-03_15.44.41.186000	34	0
14	0	0	neu_l_9.wav	neu_r_8.wav	2015-06-03_15.44.41.186000	35	0
14	0	0	neu_l_52.wav	neg_r_17.wav	2015-06-03_15.44.41.186000	36	1
14	0	0	neu_l_29.wav	neu_r_20.wav	2015-06-03_15.44.41.186000	37	0
14	0	1	neu_l_12.wav	r_nif_17.wav	2015-06-03_15.44.41.186000	38	1
14	1	0	neu_l_63.wav	neg_r_69.wav	2015-06-03_15.44.41.186000	39	0
14	1	0	neu_l_52.wav	neu_r_21.wav	2015-06-03_15.44.41.186000	40	0
14	0	1	neu_l_4.wav	r_nif_16.wav	2015-06-03_15.44.41.186000	41	1
14	0	0	neu_l_34.wav	neg_r_12.wav	2015-06-03_15.44.41.186000	42	0
