ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
82	0	neu_l_7.wav	r_nif_7.wav	1	-1	1	2015-06-18_13.58.58.899000
82	0	neu_l_67.wav	neg_r_36.wav	0	0	0	2015-06-18_13.58.58.899000
82	0	l_lup_2.wav	neu_r_61.wav	0	0	0	2015-06-18_13.58.58.899000
82	0	neu_l_49.wav	r_nif_10.wav	1	1	1	2015-06-18_13.58.58.899000
82	0	neu_l_51.wav	pos_r_67.wav	0	0	0	2015-06-18_13.58.58.899000
82	0	neu_l_24.wav	r_nif_18.wav	1	1	1	2015-06-18_13.58.58.899000
82	0	neu_l_15.wav	pos_r_33.wav	0	0	0	2015-06-18_13.58.58.899000
82	0	neu_l_48.wav	r_nif_13.wav	1	-1	1	2015-06-18_13.58.58.899000
82	0	neu_l_41.wav	neg_r_72.wav	0	0	0	2015-06-18_13.58.58.899000
82	0	l_lup_19.wav	neu_r_34.wav	0	0	0	2015-06-18_13.58.58.899000
82	0	neu_l_22.wav	r_nif_13.wav	1	-1	1	2015-06-18_13.58.58.899000
82	0	neu_l_43.wav	neg_r_15.wav	0	0	0	2015-06-18_13.58.58.899000
82	0	neu_l_48.wav	r_nif_18.wav	1	1	1	2015-06-18_13.58.58.899000
82	0	neu_l_44.wav	pos_r_64.wav	0	0	0	2015-06-18_13.58.58.899000
82	0	l_lup_18.wav	neu_r_34.wav	0	0	0	2015-06-18_13.58.58.899000
82	0	neu_l_8.wav	neg_r_56.wav	0	-1	1	2015-06-18_13.58.58.899000
82	0	neu_l_51.wav	neu_r_79.wav	0	0	0	2015-06-18_13.58.58.899000
82	0	neu_l_22.wav	r_nif_10.wav	1	1	1	2015-06-18_13.58.58.899000
82	0	neu_l_75.wav	pos_r_79.wav	0	0	0	2015-06-18_13.58.58.899000
82	0	neu_l_21.wav	neg_r_31.wav	0	-1	1	2015-06-18_13.58.58.899000
82	0	neu_l_39.wav	neu_r_28.wav	0	0	0	2015-06-18_13.58.58.899000
82	0	l_lup_14.wav	neu_r_79.wav	0	0	0	2015-06-18_13.58.58.899000
82	0	l_lup_11.wav	neu_r_78.wav	0	0	0	2015-06-18_13.58.58.899000
82	0	l_lup_13.wav	neu_r_12.wav	0	0	0	2015-06-18_13.58.58.899000
82	0	neu_l_4.wav	pos_r_50.wav	0	1	1	2015-06-18_13.58.58.899000
82	0	neu_l_23.wav	neu_r_60.wav	0	0	0	2015-06-18_13.58.58.899000
82	0	neu_l_76.wav	r_nif_7.wav	1	-1	1	2015-06-18_13.58.58.899000
82	0	neu_l_8.wav	neg_r_79.wav	0	0	0	2015-06-18_13.58.58.899000
82	0	neu_l_66.wav	pos_r_61.wav	0	1	1	2015-06-18_13.58.58.899000
82	0	neu_l_30.wav	neu_r_6.wav	0	0	0	2015-06-18_13.58.58.899000
82	0	neu_l_7.wav	r_nif_7.wav	1	-1	1	2015-06-18_13.58.58.899000
82	1	neu_l_67.wav	neg_r_36.wav	0	0	0	2015-06-18_13.58.58.899000
82	0	l_lup_2.wav	neu_r_61.wav	0	0	0	2015-06-18_13.58.58.899000
82	0	neu_l_49.wav	r_nif_10.wav	1	1	1	2015-06-18_13.58.58.899000
82	1	neu_l_51.wav	pos_r_67.wav	0	0	0	2015-06-18_13.58.58.899000
82	0	neu_l_24.wav	r_nif_18.wav	1	1	1	2015-06-18_13.58.58.899000
82	1	neu_l_15.wav	pos_r_33.wav	0	0	0	2015-06-18_13.58.58.899000
82	0	neu_l_48.wav	r_nif_13.wav	1	-1	1	2015-06-18_13.58.58.899000
