ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
30	79	8.516000	Toleelup	./sounds/cs/ratingcs/lup_5.wav	-1	cs1	labor1	2015-06-10_11.58.51.227000	1
30	59	5.136000	Rellnif	./sounds/cs/ratingcs/nif_6.wav	1	cs1	labor1	2015-06-10_11.58.51.227000	2
30	75	4.897000	Nanatol	./sounds/cs/ratingcs/tol_3.wav	-1	target	labor1	2015-06-10_11.58.51.227000	3
30	59	4.596000	Spanatol	./sounds/cs/ratingcs/tol_16.wav	1	cs3	labor1	2015-06-10_11.58.51.227000	4
30	55	2.724000	Mofotol	./sounds/cs/ratingcs/tol_11.wav	-1	target	labor1	2015-06-10_11.58.51.227000	5
30	38	3.024000	Bollanif	./sounds/cs/ratingcs/nif_8.wav	-1	cs2	labor1	2015-06-10_11.58.51.227000	6
30	55	3.306000	Reretol	./sounds/cs/ratingcs/tol_2.wav	1	target	labor1	2015-06-10_11.58.51.227000	7
30	58	3.085000	Dakatol	./sounds/cs/ratingcs/tol_6.wav	-1	target	labor1	2015-06-10_11.58.51.227000	8
30	58	2.371000	Falatol	./sounds/cs/ratingcs/tol_4.wav	1	target	labor1	2015-06-10_11.58.51.227000	9
30	58	2.680000	Hulutol	./sounds/cs/ratingcs/tol_20.wav	1	target	labor1	2015-06-10_11.58.51.227000	10
30	53	4.991000	Cocotol	./sounds/cs/ratingcs/tol_10.wav	1	target	labor1	2015-06-10_11.58.51.227000	11
30	52	2.723000	Befetol	./sounds/cs/ratingcs/tol_14.wav	-1	cs2	labor1	2015-06-10_11.58.51.227000	12
30	52	3.193000	Dilitol	./sounds/cs/ratingcs/tol_8.wav	1	target	labor1	2015-06-10_11.58.51.227000	13
30	38	4.179000	Eskannif	./sounds/cs/ratingcs/nif_2.wav	1	cs2	labor1	2015-06-10_11.58.51.227000	14
30	64	2.973000	Nenetol	./sounds/cs/ratingcs/tol_19.wav	-1	target	labor1	2015-06-10_11.58.51.227000	15
30	80	2.596000	Lalatol	./sounds/cs/ratingcs/tol_1.wav	-1	target	labor1	2015-06-10_11.58.51.227000	16
30	42	3.412000	Dattonif	./sounds/cs/ratingcs/nif_12.wav	-1	cs3	labor1	2015-06-10_11.58.51.227000	17
30	75	2.969000	Tareelup	./sounds/cs/ratingcs/lup_8.wav	1	cs3	labor1	2015-06-10_11.58.51.227000	18
30	62	3.324000	Tesoolup	./sounds/cs/ratingcs/lup_13.wav	1	cs2	labor1	2015-06-10_11.58.51.227000	19
30	70	3.027000	Zackatol	./sounds/cs/ratingcs/tol_17.wav	-1	cs1	labor1	2015-06-10_11.58.51.227000	20
30	52	4.679000	Daanalup	./sounds/cs/ratingcs/lup_12.wav	-1	cs3	labor1	2015-06-10_11.58.51.227000	21
30	60	2.408000	Nomotol	./sounds/cs/ratingcs/tol_7.wav	1	cs1	labor1	2015-06-10_11.58.51.227000	22
