ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
58	80	5.858000	Daanalup	./sounds/cs/ratingcs/lup_12.wav	1	cs2	labor8	2015-06-17_09.57.20.890000	1
58	50	3.531000	Dattonif	./sounds/cs/ratingcs/nif_12.wav	1	target	labor8	2015-06-17_09.57.20.890000	2
58	29	3.440000	Mateelup	./sounds/cs/ratingcs/lup_9.wav	-1	cs3	labor8	2015-06-17_09.57.20.890000	3
58	61	2.782000	Bollanif	./sounds/cs/ratingcs/nif_8.wav	1	target	labor8	2015-06-17_09.57.20.890000	4
58	70	2.745000	Allanif	./sounds/cs/ratingcs/nif_7.wav	1	cs3	labor8	2015-06-17_09.57.20.890000	5
58	47	5.086000	Zackatol	./sounds/cs/ratingcs/tol_17.wav	1	cs2	labor8	2015-06-17_09.57.20.890000	6
58	30	4.005000	Renetol	./sounds/cs/ratingcs/tol_5.wav	1	cs1	labor8	2015-06-17_09.57.20.890000	7
58	51	3.634000	Lebbunif	./sounds/cs/ratingcs/nif_3.wav	-1	target	labor8	2015-06-17_09.57.20.890000	8
58	37	2.954000	Rellnif	./sounds/cs/ratingcs/nif_6.wav	-1	target	labor8	2015-06-17_09.57.20.890000	9
58	71	3.302000	Cellanif	./sounds/cs/ratingcs/nif_1.wav	-1	cs1	labor8	2015-06-17_09.57.20.890000	10
58	29	2.316000	Issanif	./sounds/cs/ratingcs/nif_9.wav	-1	target	labor8	2015-06-17_09.57.20.890000	11
58	60	4.540000	Dullanif	./sounds/cs/ratingcs/nif_14.wav	-1	target	labor8	2015-06-17_09.57.20.890000	12
58	70	4.865000	Dakatol	./sounds/cs/ratingcs/tol_6.wav	-1	cs2	labor8	2015-06-17_09.57.20.890000	13
58	51	4.181000	Teppanif	./sounds/cs/ratingcs/nif_15.wav	1	target	labor8	2015-06-17_09.57.20.890000	14
58	28	2.650000	Dimmanif	./sounds/cs/ratingcs/nif_11.wav	1	cs1	labor8	2015-06-17_09.57.20.890000	15
58	29	2.935000	Kissunif	./sounds/cs/ratingcs/nif_16.wav	-1	cs2	labor8	2015-06-17_09.57.20.890000	16
58	29	2.477000	Missonif	./sounds/cs/ratingcs/nif_10.wav	1	target	labor8	2015-06-17_09.57.20.890000	17
58	40	2.831000	Deretol	./sounds/cs/ratingcs/tol_12.wav	-1	cs3	labor8	2015-06-17_09.57.20.890000	18
58	24	3.320000	Omeelup	./sounds/cs/ratingcs/lup_3.wav	1	cs3	labor8	2015-06-17_09.57.20.890000	19
58	30	2.859000	Istennif	./sounds/cs/ratingcs/nif_20.wav	-1	target	labor8	2015-06-17_09.57.20.890000	20
58	60	4.334000	Baakelup	./sounds/cs/ratingcs/lup_20.wav	-1	cs1	labor8	2015-06-17_09.57.20.890000	21
58	69	3.559000	Kattanif	./sounds/cs/ratingcs/nif_13.wav	1	target	labor8	2015-06-17_09.57.20.890000	22
