ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
66	90	7.812000	Lalatol	./sounds/cs/ratingcs/tol_1.wav	-1	cs3	labor5	2015-06-17_16.02.24.819000	1
66	80	4.830000	Daanalup	./sounds/cs/ratingcs/lup_12.wav	-1	cs3	labor5	2015-06-17_16.02.24.819000	2
66	50	3.580000	Dullanif	./sounds/cs/ratingcs/nif_14.wav	-1	cs2	labor5	2015-06-17_16.02.24.819000	3
66	40	3.631000	Allanif	./sounds/cs/ratingcs/nif_7.wav	-1	target	labor5	2015-06-17_16.02.24.819000	4
66	70	4.603000	Kissunif	./sounds/cs/ratingcs/nif_16.wav	1	cs1	labor5	2015-06-17_16.02.24.819000	5
66	60	5.849000	Reetolup	./sounds/cs/ratingcs/lup_15.wav	1	cs2	labor5	2015-06-17_16.02.24.819000	6
66	20	3.225000	Eskannif	./sounds/cs/ratingcs/nif_2.wav	1	target	labor5	2015-06-17_16.02.24.819000	7
66	50	5.160000	Istennif	./sounds/cs/ratingcs/nif_20.wav	-1	target	labor5	2015-06-17_16.02.24.819000	8
66	20	5.696000	Teppanif	./sounds/cs/ratingcs/nif_15.wav	1	target	labor5	2015-06-17_16.02.24.819000	9
66	70	3.456000	Dilitol	./sounds/cs/ratingcs/tol_8.wav	1	cs1	labor5	2015-06-17_16.02.24.819000	10
66	80	2.972000	Nanatol	./sounds/cs/ratingcs/tol_3.wav	1	cs2	labor5	2015-06-17_16.02.24.819000	11
66	30	4.074000	Jessunif	./sounds/cs/ratingcs/nif_19.wav	1	cs3	labor5	2015-06-17_16.02.24.819000	12
66	20	6.200000	Bollanif	./sounds/cs/ratingcs/nif_8.wav	-1	target	labor5	2015-06-17_16.02.24.819000	13
66	30	5.793000	Lussanif	./sounds/cs/ratingcs/nif_18.wav	-1	target	labor5	2015-06-17_16.02.24.819000	14
66	30	3.683000	Missonif	./sounds/cs/ratingcs/nif_10.wav	1	target	labor5	2015-06-17_16.02.24.819000	15
66	50	4.510000	Piditol	./sounds/cs/ratingcs/tol_13.wav	-1	cs2	labor5	2015-06-17_16.02.24.819000	16
66	40	3.412000	Kennunif	./sounds/cs/ratingcs/nif_5.wav	-1	target	labor5	2015-06-17_16.02.24.819000	17
66	30	6.440000	Dimmanif	./sounds/cs/ratingcs/nif_11.wav	1	target	labor5	2015-06-17_16.02.24.819000	18
66	30	4.494000	Maasolup	./sounds/cs/ratingcs/lup_1.wav	-1	cs1	labor5	2015-06-17_16.02.24.819000	19
66	20	4.157000	Dattonif	./sounds/cs/ratingcs/nif_12.wav	1	target	labor5	2015-06-17_16.02.24.819000	20
66	30	4.857000	Zallunif	./sounds/cs/ratingcs/nif_4.wav	-1	cs1	labor5	2015-06-17_16.02.24.819000	21
66	40	4.655000	Moteelup	./sounds/cs/ratingcs/lup_19.wav	1	cs3	labor5	2015-06-17_16.02.24.819000	22
