ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
59	30	15.972000	Zackatol	./sounds/cs/ratingcs/tol_17.wav	1	cs1	labor5	2015-06-17_10.04.26.539000	1
59	19	10.193000	Teppanif	./sounds/cs/ratingcs/nif_15.wav	1	cs3	labor5	2015-06-17_10.04.26.539000	2
59	18	6.048000	Lebbunif	./sounds/cs/ratingcs/nif_3.wav	-1	cs1	labor5	2015-06-17_10.04.26.539000	3
59	70	13.882000	Falatol	./sounds/cs/ratingcs/tol_4.wav	-1	target	labor5	2015-06-17_10.04.26.539000	4
59	60	4.542000	Reretol	./sounds/cs/ratingcs/tol_2.wav	-1	cs1	labor5	2015-06-17_10.04.26.539000	5
59	88	7.614000	Nanatol	./sounds/cs/ratingcs/tol_3.wav	-1	target	labor5	2015-06-17_10.04.26.539000	6
59	48	3.301000	Toleelup	./sounds/cs/ratingcs/lup_5.wav	1	cs1	labor5	2015-06-17_10.04.26.539000	7
59	66	2.403000	Hulutol	./sounds/cs/ratingcs/tol_20.wav	-1	target	labor5	2015-06-17_10.04.26.539000	8
59	50	2.369000	Deretol	./sounds/cs/ratingcs/tol_12.wav	-1	target	labor5	2015-06-17_10.04.26.539000	9
59	20	4.585000	Spanatol	./sounds/cs/ratingcs/tol_16.wav	1	target	labor5	2015-06-17_10.04.26.539000	10
59	38	2.036000	Dakatol	./sounds/cs/ratingcs/tol_6.wav	1	target	labor5	2015-06-17_10.04.26.539000	11
59	40	5.061000	Waneelup	./sounds/cs/ratingcs/lup_6.wav	-1	cs3	labor5	2015-06-17_10.04.26.539000	12
59	46	5.139000	Deekalup	./sounds/cs/ratingcs/lup_14.wav	-1	cs2	labor5	2015-06-17_10.04.26.539000	13
59	20	2.909000	Bollanif	./sounds/cs/ratingcs/nif_8.wav	1	cs2	labor5	2015-06-17_10.04.26.539000	14
59	46	4.058000	Befetol	./sounds/cs/ratingcs/tol_14.wav	1	target	labor5	2015-06-17_10.04.26.539000	15
59	66	2.658000	Dilitol	./sounds/cs/ratingcs/tol_8.wav	1	target	labor5	2015-06-17_10.04.26.539000	16
59	50	3.679000	Lalatol	./sounds/cs/ratingcs/tol_1.wav	1	target	labor5	2015-06-17_10.04.26.539000	17
59	50	8.478000	Piditol	./sounds/cs/ratingcs/tol_13.wav	1	cs3	labor5	2015-06-17_10.04.26.539000	18
59	60	4.669000	Sesetol	./sounds/cs/ratingcs/tol_9.wav	-1	cs2	labor5	2015-06-17_10.04.26.539000	19
59	70	6.016000	Cocotol	./sounds/cs/ratingcs/tol_10.wav	-1	target	labor5	2015-06-17_10.04.26.539000	20
59	20	4.101000	Lussanif	./sounds/cs/ratingcs/nif_18.wav	-1	cs3	labor5	2015-06-17_10.04.26.539000	21
59	50	6.151000	Reetolup	./sounds/cs/ratingcs/lup_15.wav	1	cs2	labor5	2015-06-17_10.04.26.539000	22
