ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
23	64	5.485000	Reetolup	./sounds/cs/ratingcs/lup_15.wav	1	cs1	labor1	2015-06-09_09.44.18.456000	1
23	32	2.924000	Wenaalup	./sounds/cs/ratingcs/lup_4.wav	-1	cs2	labor1	2015-06-09_09.44.18.456000	2
23	72	3.189000	Kissunif	./sounds/cs/ratingcs/nif_16.wav	1	cs1	labor1	2015-06-09_09.44.18.456000	3
23	49	2.777000	Issanif	./sounds/cs/ratingcs/nif_9.wav	1	target	labor1	2015-06-09_09.44.18.456000	4
23	18	2.954000	Kaneelup	./sounds/cs/ratingcs/lup_7.wav	1	cs2	labor1	2015-06-09_09.44.18.456000	5
23	83	2.834000	Jessunif	./sounds/cs/ratingcs/nif_19.wav	1	target	labor1	2015-06-09_09.44.18.456000	6
23	65	2.743000	Lussanif	./sounds/cs/ratingcs/nif_18.wav	1	target	labor1	2015-06-09_09.44.18.456000	7
23	61	2.041000	Cellanif	./sounds/cs/ratingcs/nif_1.wav	-1	cs1	labor1	2015-06-09_09.44.18.456000	8
23	40	3.393000	Bollanif	./sounds/cs/ratingcs/nif_8.wav	1	target	labor1	2015-06-09_09.44.18.456000	9
23	16	2.325000	Rellnif	./sounds/cs/ratingcs/nif_6.wav	-1	target	labor1	2015-06-09_09.44.18.456000	10
23	76	3.575000	Siritol	./sounds/cs/ratingcs/tol_18.wav	-1	cs1	labor1	2015-06-09_09.44.18.456000	11
23	61	2.312000	Dullanif	./sounds/cs/ratingcs/nif_14.wav	-1	target	labor1	2015-06-09_09.44.18.456000	12
23	70	3.118000	Lebbunif	./sounds/cs/ratingcs/nif_3.wav	1	target	labor1	2015-06-09_09.44.18.456000	13
23	44	2.380000	Zallunif	./sounds/cs/ratingcs/nif_4.wav	-1	cs2	labor1	2015-06-09_09.44.18.456000	14
23	54	2.447000	Missonif	./sounds/cs/ratingcs/nif_10.wav	1	cs3	labor1	2015-06-09_09.44.18.456000	15
23	48	2.311000	Istennif	./sounds/cs/ratingcs/nif_20.wav	-1	target	labor1	2015-06-09_09.44.18.456000	16
23	56	1.918000	Eskannif	./sounds/cs/ratingcs/nif_2.wav	-1	target	labor1	2015-06-09_09.44.18.456000	17
23	33	2.739000	Dilitol	./sounds/cs/ratingcs/tol_8.wav	1	cs3	labor1	2015-06-09_09.44.18.456000	18
23	44	1.980000	Kullonif	./sounds/cs/ratingcs/nif_17.wav	-1	target	labor1	2015-06-09_09.44.18.456000	19
23	81	3.925000	Baakelup	./sounds/cs/ratingcs/lup_20.wav	-1	cs3	labor1	2015-06-09_09.44.18.456000	20
23	30	5.011000	Lalatol	./sounds/cs/ratingcs/tol_1.wav	1	cs2	labor1	2015-06-09_09.44.18.456000	21
23	4	3.012000	Mofotol	./sounds/cs/ratingcs/tol_11.wav	-1	cs3	labor1	2015-06-09_09.44.18.456000	22
