ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
49	50	8.253000	Befetol	./sounds/cs/ratingcs/tol_14.wav	1	cs2	labor1	2015-06-16_10.31.26.166000	1
49	70	3.584000	Cellanif	./sounds/cs/ratingcs/nif_1.wav	1	target	labor1	2015-06-16_10.31.26.166000	2
49	61	2.382000	Bollanif	./sounds/cs/ratingcs/nif_8.wav	1	target	labor1	2015-06-16_10.31.26.166000	3
49	50	2.444000	Istennif	./sounds/cs/ratingcs/nif_20.wav	1	target	labor1	2015-06-16_10.31.26.166000	4
49	50	2.860000	Baakelup	./sounds/cs/ratingcs/lup_20.wav	-1	cs3	labor1	2015-06-16_10.31.26.166000	5
49	69	2.355000	Lebbunif	./sounds/cs/ratingcs/nif_3.wav	1	target	labor1	2015-06-16_10.31.26.166000	6
49	50	2.659000	Dimmanif	./sounds/cs/ratingcs/nif_11.wav	1	cs3	labor1	2015-06-16_10.31.26.166000	7
49	50	2.433000	Eskannif	./sounds/cs/ratingcs/nif_2.wav	1	cs1	labor1	2015-06-16_10.31.26.166000	8
49	50	3.469000	Daanalup	./sounds/cs/ratingcs/lup_12.wav	1	cs2	labor1	2015-06-16_10.31.26.166000	9
49	38	2.571000	Rellnif	./sounds/cs/ratingcs/nif_6.wav	1	target	labor1	2015-06-16_10.31.26.166000	10
49	50	2.141000	Kattanif	./sounds/cs/ratingcs/nif_13.wav	-1	cs1	labor1	2015-06-16_10.31.26.166000	11
49	50	3.692000	Wenaalup	./sounds/cs/ratingcs/lup_4.wav	-1	cs2	labor1	2015-06-16_10.31.26.166000	12
49	62	2.623000	Kissunif	./sounds/cs/ratingcs/nif_16.wav	-1	target	labor1	2015-06-16_10.31.26.166000	13
49	61	2.837000	Dattonif	./sounds/cs/ratingcs/nif_12.wav	-1	target	labor1	2015-06-16_10.31.26.166000	14
49	69	3.690000	Zallunif	./sounds/cs/ratingcs/nif_4.wav	-1	target	labor1	2015-06-16_10.31.26.166000	15
49	50	2.189000	Teppanif	./sounds/cs/ratingcs/nif_15.wav	-1	cs2	labor1	2015-06-16_10.31.26.166000	16
49	45	2.390000	Sesetol	./sounds/cs/ratingcs/tol_9.wav	1	cs3	labor1	2015-06-16_10.31.26.166000	17
49	77	2.666000	Allanif	./sounds/cs/ratingcs/nif_7.wav	-1	target	labor1	2015-06-16_10.31.26.166000	18
49	86	2.644000	Lussanif	./sounds/cs/ratingcs/nif_18.wav	-1	target	labor1	2015-06-16_10.31.26.166000	19
49	50	3.189000	Waneelup	./sounds/cs/ratingcs/lup_6.wav	1	cs1	labor1	2015-06-16_10.31.26.166000	20
49	45	2.294000	Nomotol	./sounds/cs/ratingcs/tol_7.wav	-1	cs1	labor1	2015-06-16_10.31.26.166000	21
49	43	1.813000	Dakatol	./sounds/cs/ratingcs/tol_6.wav	-1	cs3	labor1	2015-06-16_10.31.26.166000	22
