ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
60	70	4.998000	Unoolup	./sounds/cs/ratingcs/lup_18.wav	1	target	labor2	2015-06-17_12.31.17.562000	1
60	68	2.892000	Waneelup	./sounds/cs/ratingcs/lup_6.wav	-1	target	labor2	2015-06-17_12.31.17.562000	2
60	82	3.395000	Reetolup	./sounds/cs/ratingcs/lup_15.wav	1	target	labor2	2015-06-17_12.31.17.562000	3
60	62	3.277000	Kaneelup	./sounds/cs/ratingcs/lup_7.wav	-1	target	labor2	2015-06-17_12.31.17.562000	4
60	33	2.932000	Missonif	./sounds/cs/ratingcs/nif_10.wav	1	cs2	labor2	2015-06-17_12.31.17.562000	5
60	39	1.826000	Neenolup	./sounds/cs/ratingcs/lup_2.wav	1	cs3	labor2	2015-06-17_12.31.17.562000	6
60	56	3.019000	Daanilup	./sounds/cs/ratingcs/lup_17.wav	1	cs1	labor2	2015-06-17_12.31.17.562000	7
60	44	3.620000	Dakatol	./sounds/cs/ratingcs/tol_6.wav	1	cs2	labor2	2015-06-17_12.31.17.562000	8
60	59	2.553000	Omeelup	./sounds/cs/ratingcs/lup_3.wav	-1	cs1	labor2	2015-06-17_12.31.17.562000	9
60	56	2.547000	Deekalup	./sounds/cs/ratingcs/lup_14.wav	-1	target	labor2	2015-06-17_12.31.17.562000	10
60	42	2.964000	Kattanif	./sounds/cs/ratingcs/nif_13.wav	1	cs3	labor2	2015-06-17_12.31.17.562000	11
60	48	6.507000	Saartelup	./sounds/cs/ratingcs/lup_10.wav	1	target	labor2	2015-06-17_12.31.17.562000	12
60	36	3.618000	Hulutol	./sounds/cs/ratingcs/tol_20.wav	-1	cs3	labor2	2015-06-17_12.31.17.562000	13
60	82	2.295000	Mateelup	./sounds/cs/ratingcs/lup_9.wav	1	target	labor2	2015-06-17_12.31.17.562000	14
60	43	2.438000	Issanif	./sounds/cs/ratingcs/nif_9.wav	-1	cs1	labor2	2015-06-17_12.31.17.562000	15
60	66	1.616000	Maasolup	./sounds/cs/ratingcs/lup_1.wav	-1	cs2	labor2	2015-06-17_12.31.17.562000	16
60	16	4.882000	Sesetol	./sounds/cs/ratingcs/tol_9.wav	-1	cs2	labor2	2015-06-17_12.31.17.562000	17
60	48	2.250000	Rustutol	./sounds/cs/ratingcs/tol_15.wav	1	cs1	labor2	2015-06-17_12.31.17.562000	18
60	61	2.950000	Lussanif	./sounds/cs/ratingcs/nif_18.wav	-1	cs3	labor2	2015-06-17_12.31.17.562000	19
60	45	2.636000	Toleelup	./sounds/cs/ratingcs/lup_5.wav	-1	target	labor2	2015-06-17_12.31.17.562000	20
60	46	2.103000	Tesoolup	./sounds/cs/ratingcs/lup_13.wav	1	target	labor2	2015-06-17_12.31.17.562000	21
60	59	1.496000	Baakelup	./sounds/cs/ratingcs/lup_20.wav	-1	target	labor2	2015-06-17_12.31.17.562000	22
