ParticipantNumber	SpaceYesNo	IsTarget	LeftOrder	RightOrder	timeStamp	TrialNr	Interval
60	0	1	neu_l_55.wav	r_lup_7.wav	2015-06-17_12.31.17.562000	1	1
60	1	0	neu_l_63.wav	neg_r_35.wav	2015-06-17_12.31.17.562000	2	0
60	0	0	neu_l_55.wav	neu_r_75.wav	2015-06-17_12.31.17.562000	3	0
60	0	0	neu_l_74.wav	neg_r_26.wav	2015-06-17_12.31.17.562000	4	1
60	0	0	neu_l_48.wav	neu_r_17.wav	2015-06-17_12.31.17.562000	5	0
60	0	1	neu_l_57.wav	r_lup_6.wav	2015-06-17_12.31.17.562000	6	1
60	1	0	neu_l_52.wav	neg_r_75.wav	2015-06-17_12.31.17.562000	7	0
60	0	0	neu_l_65.wav	neu_r_35.wav	2015-06-17_12.31.17.562000	8	0
60	0	1	neu_l_63.wav	r_lup_14.wav	2015-06-17_12.31.17.562000	9	1
60	1	0	neu_l_49.wav	neg_r_23.wav	2015-06-17_12.31.17.562000	10	0
60	0	0	neu_l_50.wav	neu_r_35.wav	2015-06-17_12.31.17.562000	11	0
60	0	1	l_lup_2.wav	neu_r_32.wav	2015-06-17_12.31.17.562000	12	1
60	1	0	l_tol_20.wav	neg_r_66.wav	2015-06-17_12.31.17.562000	13	0
60	0	0	l_nif_18.wav	neu_r_26.wav	2015-06-17_12.31.17.562000	14	0
60	1	1	neu_l_80.wav	r_lup_14.wav	2015-06-17_12.31.17.562000	15	1
60	0	0	neu_l_58.wav	neg_r_68.wav	2015-06-17_12.31.17.562000	16	0
60	0	0	neu_l_1.wav	neu_r_39.wav	2015-06-17_12.31.17.562000	17	0
60	0	1	neu_l_80.wav	r_lup_20.wav	2015-06-17_12.31.17.562000	18	1
60	1	0	neu_l_74.wav	neg_r_63.wav	2015-06-17_12.31.17.562000	19	0
60	0	0	neu_l_71.wav	neu_r_33.wav	2015-06-17_12.31.17.562000	20	0
60	0	1	neu_l_66.wav	r_lup_7.wav	2015-06-17_12.31.17.562000	21	1
60	1	0	neu_l_36.wav	neg_r_4.wav	2015-06-17_12.31.17.562000	22	0
60	0	0	neu_l_9.wav	neu_r_23.wav	2015-06-17_12.31.17.562000	23	0
60	0	1	neu_l_60.wav	r_lup_7.wav	2015-06-17_12.31.17.562000	24	1
60	1	0	neu_l_70.wav	neg_r_20.wav	2015-06-17_12.31.17.562000	25	0
60	0	0	neu_l_1.wav	neu_r_64.wav	2015-06-17_12.31.17.562000	26	0
60	0	1	neu_l_55.wav	r_lup_10.wav	2015-06-17_12.31.17.562000	27	1
60	1	0	neu_l_24.wav	pos_r_71.wav	2015-06-17_12.31.17.562000	28	0
60	0	0	neu_l_45.wav	neu_r_56.wav	2015-06-17_12.31.17.562000	29	0
60	0	1	l_lup_17.wav	neu_r_4.wav	2015-06-17_12.31.17.562000	30	1
60	1	0	l_tol_15.wav	pos_r_14.wav	2015-06-17_12.31.17.562000	31	0
60	0	0	l_nif_9.wav	neu_r_33.wav	2015-06-17_12.31.17.562000	32	0
60	0	1	neu_l_69.wav	r_lup_9.wav	2015-06-17_12.31.17.562000	33	1
60	1	0	neu_l_6.wav	pos_r_3.wav	2015-06-17_12.31.17.562000	34	0
60	0	0	neu_l_29.wav	neu_r_4.wav	2015-06-17_12.31.17.562000	35	0
60	0	1	l_lup_1.wav	neu_r_17.wav	2015-06-17_12.31.17.562000	36	1
60	1	0	l_tol_9.wav	neg_r_65.wav	2015-06-17_12.31.17.562000	37	0
60	0	0	l_nif_13.wav	neu_r_46.wav	2015-06-17_12.31.17.562000	38	0
60	0	1	neu_l_10.wav	r_lup_6.wav	2015-06-17_12.31.17.562000	39	1
60	1	0	neu_l_50.wav	neg_r_72.wav	2015-06-17_12.31.17.562000	40	0
60	0	0	neu_l_71.wav	neu_r_15.wav	2015-06-17_12.31.17.562000	41	0
60	0	1	l_lup_3.wav	neu_r_32.wav	2015-06-17_12.31.17.562000	42	1
60	1	0	l_tol_6.wav	pos_r_17.wav	2015-06-17_12.31.17.562000	43	0
60	0	0	l_nif_10.wav	neu_r_67.wav	2015-06-17_12.31.17.562000	44	0
60	0	1	l_lup_1.wav	neu_r_46.wav	2015-06-17_12.31.17.562000	45	1
60	1	0	l_tol_9.wav	neg_r_78.wav	2015-06-17_12.31.17.562000	46	0
60	0	0	l_nif_13.wav	neu_r_31.wav	2015-06-17_12.31.17.562000	47	0
60	0	0	neu_l_68.wav	pos_r_57.wav	2015-06-17_12.31.17.562000	48	1
60	0	0	neu_l_1.wav	neu_r_39.wav	2015-06-17_12.31.17.562000	49	0
60	0	1	l_lup_3.wav	neu_r_72.wav	2015-06-17_12.31.17.562000	50	1
60	1	0	l_tol_6.wav	pos_r_63.wav	2015-06-17_12.31.17.562000	51	0
60	0	0	l_nif_10.wav	neu_r_34.wav	2015-06-17_12.31.17.562000	52	0
60	0	1	neu_l_6.wav	r_lup_9.wav	2015-06-17_12.31.17.562000	53	1
60	1	0	neu_l_41.wav	pos_r_66.wav	2015-06-17_12.31.17.562000	54	0
60	0	0	neu_l_70.wav	neu_r_78.wav	2015-06-17_12.31.17.562000	55	0
60	0	1	neu_l_54.wav	r_lup_7.wav	2015-06-17_12.31.17.562000	56	1
60	1	0	neu_l_65.wav	neg_r_48.wav	2015-06-17_12.31.17.562000	57	0
60	0	0	neu_l_77.wav	neu_r_64.wav	2015-06-17_12.31.17.562000	58	0
60	0	0	neu_l_61.wav	neg_r_49.wav	2015-06-17_12.31.17.562000	59	1
60	0	0	neu_l_50.wav	neu_r_56.wav	2015-06-17_12.31.17.562000	60	0
60	0	1	l_lup_3.wav	neu_r_25.wav	2015-06-17_12.31.17.562000	61	1
60	1	0	l_tol_6.wav	pos_r_67.wav	2015-06-17_12.31.17.562000	62	0
60	0	0	l_nif_10.wav	neu_r_8.wav	2015-06-17_12.31.17.562000	63	0
60	0	1	l_lup_2.wav	neu_r_21.wav	2015-06-17_12.31.17.562000	64	1
60	0	0	l_tol_20.wav	neg_r_70.wav	2015-06-17_12.31.17.562000	65	0
60	0	0	l_nif_18.wav	neu_r_59.wav	2015-06-17_12.31.17.562000	66	0
60	0	1	neu_l_49.wav	r_lup_18.wav	2015-06-17_12.31.17.562000	67	1
60	1	0	neu_l_52.wav	pos_r_64.wav	2015-06-17_12.31.17.562000	68	0
60	0	0	neu_l_52.wav	neu_r_35.wav	2015-06-17_12.31.17.562000	69	0
60	0	1	neu_l_66.wav	r_lup_15.wav	2015-06-17_12.31.17.562000	70	1
60	1	0	neu_l_3.wav	pos_r_79.wav	2015-06-17_12.31.17.562000	71	0
60	0	0	neu_l_58.wav	neu_r_23.wav	2015-06-17_12.31.17.562000	72	0
60	0	1	neu_l_68.wav	r_lup_10.wav	2015-06-17_12.31.17.562000	73	1
60	1	0	neu_l_55.wav	pos_r_72.wav	2015-06-17_12.31.17.562000	74	0
60	0	0	neu_l_79.wav	neu_r_46.wav	2015-06-17_12.31.17.562000	75	0
60	0	0	neu_l_51.wav	neg_r_44.wav	2015-06-17_12.31.17.562000	76	1
60	0	0	neu_l_7.wav	neu_r_72.wav	2015-06-17_12.31.17.562000	77	0
60	0	1	neu_l_9.wav	r_lup_15.wav	2015-06-17_12.31.17.562000	78	1
60	1	0	neu_l_51.wav	pos_r_40.wav	2015-06-17_12.31.17.562000	79	0
60	0	0	neu_l_27.wav	neu_r_39.wav	2015-06-17_12.31.17.562000	80	0
60	0	1	l_lup_1.wav	neu_r_59.wav	2015-06-17_12.31.17.562000	81	1
60	1	0	l_tol_9.wav	neg_r_8.wav	2015-06-17_12.31.17.562000	82	0
60	0	0	l_nif_13.wav	neu_r_35.wav	2015-06-17_12.31.17.562000	83	0
60	0	1	l_lup_1.wav	neu_r_43.wav	2015-06-17_12.31.17.562000	84	1
60	1	0	l_tol_9.wav	neg_r_13.wav	2015-06-17_12.31.17.562000	85	0
