ParticipantNumber	SpaceYesNo	IsTarget	LeftOrder	RightOrder	timeStamp	TrialNr	Interval
82	0	1	l_nif_8.wav	neu_r_3.wav	2015-06-18_13.58.58.899000	1	1
82	0	0	l_tol_13.wav	pos_r_77.wav	2015-06-18_13.58.58.899000	2	0
82	0	0	l_lup_6.wav	neu_r_13.wav	2015-06-18_13.58.58.899000	3	0
82	0	1	neu_l_67.wav	r_nif_2.wav	2015-06-18_13.58.58.899000	4	1
82	1	0	neu_l_16.wav	neg_r_37.wav	2015-06-18_13.58.58.899000	5	0
82	0	0	neu_l_7.wav	neu_r_53.wav	2015-06-18_13.58.58.899000	6	0
82	0	0	neu_l_24.wav	neg_r_25.wav	2015-06-18_13.58.58.899000	7	1
82	0	0	neu_l_71.wav	neu_r_28.wav	2015-06-18_13.58.58.899000	8	0
82	0	0	neu_l_76.wav	pos_r_67.wav	2015-06-18_13.58.58.899000	9	1
82	0	0	neu_l_65.wav	neu_r_26.wav	2015-06-18_13.58.58.899000	10	0
82	0	1	neu_l_18.wav	r_nif_1.wav	2015-06-18_13.58.58.899000	11	1
82	1	0	neu_l_38.wav	neg_r_75.wav	2015-06-18_13.58.58.899000	12	0
82	0	0	neu_l_8.wav	neu_r_69.wav	2015-06-18_13.58.58.899000	13	0
82	0	1	l_nif_8.wav	neu_r_78.wav	2015-06-18_13.58.58.899000	14	1
82	0	0	l_tol_13.wav	pos_r_33.wav	2015-06-18_13.58.58.899000	15	0
82	0	0	l_lup_6.wav	neu_r_6.wav	2015-06-18_13.58.58.899000	16	0
82	0	1	neu_l_74.wav	r_nif_16.wav	2015-06-18_13.58.58.899000	17	1
82	1	0	neu_l_46.wav	neg_r_6.wav	2015-06-18_13.58.58.899000	18	0
82	0	0	neu_l_31.wav	neu_r_13.wav	2015-06-18_13.58.58.899000	19	0
82	0	1	l_nif_8.wav	neu_r_26.wav	2015-06-18_13.58.58.899000	20	1
82	0	0	l_tol_13.wav	pos_r_13.wav	2015-06-18_13.58.58.899000	21	0
82	0	0	l_lup_6.wav	neu_r_56.wav	2015-06-18_13.58.58.899000	22	0
82	0	1	neu_l_70.wav	r_nif_5.wav	2015-06-18_13.58.58.899000	23	1
82	1	0	neu_l_40.wav	pos_r_4.wav	2015-06-18_13.58.58.899000	24	0
82	0	0	neu_l_73.wav	neu_r_47.wav	2015-06-18_13.58.58.899000	25	0
82	0	1	neu_l_40.wav	r_nif_19.wav	2015-06-18_13.58.58.899000	26	1
82	1	0	neu_l_75.wav	neg_r_75.wav	2015-06-18_13.58.58.899000	27	0
82	0	0	neu_l_52.wav	neu_r_56.wav	2015-06-18_13.58.58.899000	28	0
82	0	1	neu_l_39.wav	r_nif_9.wav	2015-06-18_13.58.58.899000	29	1
82	1	0	neu_l_25.wav	neg_r_44.wav	2015-06-18_13.58.58.899000	30	0
82	0	0	neu_l_11.wav	neu_r_50.wav	2015-06-18_13.58.58.899000	31	0
82	0	1	neu_l_80.wav	r_nif_11.wav	2015-06-18_13.58.58.899000	32	1
82	1	0	neu_l_33.wav	pos_r_71.wav	2015-06-18_13.58.58.899000	33	0
82	0	0	neu_l_27.wav	neu_r_34.wav	2015-06-18_13.58.58.899000	34	0
82	0	1	neu_l_51.wav	r_nif_12.wav	2015-06-18_13.58.58.899000	35	1
82	1	0	neu_l_4.wav	pos_r_31.wav	2015-06-18_13.58.58.899000	36	0
82	0	0	neu_l_42.wav	neu_r_12.wav	2015-06-18_13.58.58.899000	37	0
