ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
26	0	neu_l_60.wav	r_lup_14.wav	1	1	1	2015-06-09_13.14.15.442000
26	0	neu_l_26.wav	pos_r_40.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	neu_l_24.wav	r_lup_15.wav	1	-1	1	2015-06-09_13.14.15.442000
26	0	neu_l_77.wav	neg_r_13.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	neu_l_71.wav	pos_r_47.wav	0	1	1	2015-06-09_13.14.15.442000
26	0	neu_l_55.wav	neu_r_44.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	l_tol_11.wav	neu_r_6.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	neu_l_56.wav	neg_r_24.wav	0	-1	1	2015-06-09_13.14.15.442000
26	0	neu_l_31.wav	neu_r_12.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	l_tol_8.wav	neu_r_27.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	neu_l_34.wav	pos_r_19.wav	0	1	1	2015-06-09_13.14.15.442000
26	0	neu_l_19.wav	neu_r_27.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	neu_l_16.wav	neg_r_16.wav	0	-1	1	2015-06-09_13.14.15.442000
26	0	neu_l_75.wav	neu_r_15.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	l_tol_20.wav	neu_r_73.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	neu_l_33.wav	r_lup_14.wav	1	1	1	2015-06-09_13.14.15.442000
26	0	neu_l_46.wav	pos_r_36.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	l_tol_12.wav	neu_r_61.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	l_tol_14.wav	neu_r_30.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	neu_l_59.wav	r_lup_19.wav	1	1	1	2015-06-09_13.14.15.442000
26	0	neu_l_7.wav	pos_r_29.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	neu_l_40.wav	r_lup_15.wav	1	-1	1	2015-06-09_13.14.15.442000
26	0	neu_l_4.wav	neg_r_25.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	neu_l_65.wav	r_lup_16.wav	1	-1	1	2015-06-09_13.14.15.442000
26	0	neu_l_79.wav	neg_r_48.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	neu_l_50.wav	r_lup_19.wav	1	1	1	2015-06-09_13.14.15.442000
26	0	neu_l_77.wav	pos_r_45.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	neu_l_28.wav	r_lup_16.wav	1	-1	1	2015-06-09_13.14.15.442000
26	0	neu_l_50.wav	neg_r_36.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	l_tol_16.wav	neu_r_18.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	neu_l_60.wav	r_lup_14.wav	1	1	1	2015-06-09_13.14.15.442000
26	1	neu_l_26.wav	pos_r_40.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	neu_l_24.wav	r_lup_15.wav	1	-1	1	2015-06-09_13.14.15.442000
26	1	neu_l_77.wav	neg_r_13.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	neu_l_71.wav	pos_r_47.wav	0	1	1	2015-06-09_13.14.15.442000
26	0	neu_l_55.wav	neu_r_44.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	l_tol_11.wav	neu_r_6.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	neu_l_56.wav	neg_r_24.wav	0	-1	1	2015-06-09_13.14.15.442000
26	0	neu_l_31.wav	neu_r_12.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	l_tol_8.wav	neu_r_27.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	neu_l_34.wav	pos_r_19.wav	0	1	1	2015-06-09_13.14.15.442000
26	0	neu_l_19.wav	neu_r_27.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	neu_l_16.wav	neg_r_16.wav	0	-1	1	2015-06-09_13.14.15.442000
26	0	neu_l_75.wav	neu_r_15.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	l_tol_20.wav	neu_r_73.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	neu_l_33.wav	r_lup_14.wav	1	1	1	2015-06-09_13.14.15.442000
26	1	neu_l_46.wav	pos_r_36.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	l_tol_12.wav	neu_r_61.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	l_tol_14.wav	neu_r_30.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	neu_l_59.wav	r_lup_19.wav	1	1	1	2015-06-09_13.14.15.442000
26	1	neu_l_7.wav	pos_r_29.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	neu_l_40.wav	r_lup_15.wav	1	-1	1	2015-06-09_13.14.15.442000
26	1	neu_l_4.wav	neg_r_25.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	neu_l_65.wav	r_lup_16.wav	1	-1	1	2015-06-09_13.14.15.442000
26	1	neu_l_79.wav	neg_r_48.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	neu_l_50.wav	r_lup_19.wav	1	1	1	2015-06-09_13.14.15.442000
26	1	neu_l_77.wav	pos_r_45.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	neu_l_28.wav	r_lup_16.wav	1	-1	1	2015-06-09_13.14.15.442000
26	1	neu_l_50.wav	neg_r_36.wav	0	0	0	2015-06-09_13.14.15.442000
26	0	l_tol_16.wav	neu_r_18.wav	0	0	0	2015-06-09_13.14.15.442000
