ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
41	60	16.654000	Reetolup	./sounds/cs/ratingcs/lup_15.wav	-1	target	labor8	2015-06-10_16.33.53.069000	1
41	50	4.364000	Deekalup	./sounds/cs/ratingcs/lup_14.wav	-1	cs1	labor8	2015-06-10_16.33.53.069000	2
41	60	3.499000	Eekalup	./sounds/cs/ratingcs/lup_11.wav	1	target	labor8	2015-06-10_16.33.53.069000	3
41	50	4.032000	Omeelup	./sounds/cs/ratingcs/lup_3.wav	1	target	labor8	2015-06-10_16.33.53.069000	4
41	40	3.341000	Kullonif	./sounds/cs/ratingcs/nif_17.wav	-1	cs3	labor8	2015-06-10_16.33.53.069000	5
41	50	6.265000	Tesoolup	./sounds/cs/ratingcs/lup_13.wav	-1	cs2	labor8	2015-06-10_16.33.53.069000	6
41	60	4.171000	Siritol	./sounds/cs/ratingcs/tol_18.wav	-1	cs3	labor8	2015-06-10_16.33.53.069000	7
41	60	3.752000	Daanilup	./sounds/cs/ratingcs/lup_17.wav	-1	target	labor8	2015-06-10_16.33.53.069000	8
41	41	6.613000	Rustutol	./sounds/cs/ratingcs/tol_15.wav	1	cs1	labor8	2015-06-10_16.33.53.069000	9
41	57	3.932000	Nomotol	./sounds/cs/ratingcs/tol_7.wav	-1	cs2	labor8	2015-06-10_16.33.53.069000	10
41	60	4.284000	Koleelup	./sounds/cs/ratingcs/lup_16.wav	1	target	labor8	2015-06-10_16.33.53.069000	11
41	49	4.201000	Unoolup	./sounds/cs/ratingcs/lup_18.wav	-1	target	labor8	2015-06-10_16.33.53.069000	12
41	55	3.885000	Toleelup	./sounds/cs/ratingcs/lup_5.wav	-1	target	labor8	2015-06-10_16.33.53.069000	13
41	30	3.640000	Dimmanif	./sounds/cs/ratingcs/nif_11.wav	-1	cs1	labor8	2015-06-10_16.33.53.069000	14
41	40	5.405000	Lebbunif	./sounds/cs/ratingcs/nif_3.wav	1	cs3	labor8	2015-06-10_16.33.53.069000	15
41	60	4.530000	Waneelup	./sounds/cs/ratingcs/lup_6.wav	1	cs3	labor8	2015-06-10_16.33.53.069000	16
41	60	2.436000	Kaneelup	./sounds/cs/ratingcs/lup_7.wav	1	target	labor8	2015-06-10_16.33.53.069000	17
41	60	3.654000	Allanif	./sounds/cs/ratingcs/nif_7.wav	1	cs2	labor8	2015-06-10_16.33.53.069000	18
41	71	7.473000	Daanalup	./sounds/cs/ratingcs/lup_12.wav	1	cs1	labor8	2015-06-10_16.33.53.069000	19
41	60	5.061000	Nanatol	./sounds/cs/ratingcs/tol_3.wav	1	cs2	labor8	2015-06-10_16.33.53.069000	20
41	39	5.929000	Wenaalup	./sounds/cs/ratingcs/lup_4.wav	1	target	labor8	2015-06-10_16.33.53.069000	21
41	30	4.199000	Mateelup	./sounds/cs/ratingcs/lup_9.wav	-1	target	labor8	2015-06-10_16.33.53.069000	22
