ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
39	56	8.708000	Neenolup	./sounds/cs/ratingcs/lup_2.wav	1	cs1	labor4	2015-06-10_15.39.00.867000	1
39	12	4.031000	Spanatol	./sounds/cs/ratingcs/tol_16.wav	-1	cs2	labor4	2015-06-10_15.39.00.867000	2
39	60	4.020000	Baakelup	./sounds/cs/ratingcs/lup_20.wav	1	target	labor4	2015-06-10_15.39.00.867000	3
39	28	3.418000	Issanif	./sounds/cs/ratingcs/nif_9.wav	-1	cs3	labor4	2015-06-10_15.39.00.867000	4
39	12	3.096000	Tesoolup	./sounds/cs/ratingcs/lup_13.wav	1	target	labor4	2015-06-10_15.39.00.867000	5
39	55	3.762000	Omeelup	./sounds/cs/ratingcs/lup_3.wav	-1	target	labor4	2015-06-10_15.39.00.867000	6
39	56	2.047000	Toleelup	./sounds/cs/ratingcs/lup_5.wav	1	target	labor4	2015-06-10_15.39.00.867000	7
39	34	4.619000	Daanalup	./sounds/cs/ratingcs/lup_12.wav	1	cs3	labor4	2015-06-10_15.39.00.867000	8
39	20	5.182000	Lebbunif	./sounds/cs/ratingcs/nif_3.wav	1	cs3	labor4	2015-06-10_15.39.00.867000	9
39	75	2.854000	Maasolup	./sounds/cs/ratingcs/lup_1.wav	-1	target	labor4	2015-06-10_15.39.00.867000	10
39	33	2.523000	Bollanif	./sounds/cs/ratingcs/nif_8.wav	1	cs2	labor4	2015-06-10_15.39.00.867000	11
39	12	5.062000	Wenaalup	./sounds/cs/ratingcs/lup_4.wav	-1	target	labor4	2015-06-10_15.39.00.867000	12
39	45	3.602000	Nanatol	./sounds/cs/ratingcs/tol_3.wav	-1	cs3	labor4	2015-06-10_15.39.00.867000	13
39	39	4.045000	Koleelup	./sounds/cs/ratingcs/lup_16.wav	-1	cs1	labor4	2015-06-10_15.39.00.867000	14
39	42	2.582000	Cocotol	./sounds/cs/ratingcs/tol_10.wav	1	cs2	labor4	2015-06-10_15.39.00.867000	15
39	48	3.719000	Waneelup	./sounds/cs/ratingcs/lup_6.wav	-1	target	labor4	2015-06-10_15.39.00.867000	16
39	73	3.325000	Kaneelup	./sounds/cs/ratingcs/lup_7.wav	-1	target	labor4	2015-06-10_15.39.00.867000	17
39	38	3.433000	Unoolup	./sounds/cs/ratingcs/lup_18.wav	1	target	labor4	2015-06-10_15.39.00.867000	18
39	50	4.432000	Teppanif	./sounds/cs/ratingcs/nif_15.wav	-1	cs1	labor4	2015-06-10_15.39.00.867000	19
39	49	3.469000	Daanilup	./sounds/cs/ratingcs/lup_17.wav	1	target	labor4	2015-06-10_15.39.00.867000	20
39	57	3.435000	Rustutol	./sounds/cs/ratingcs/tol_15.wav	1	cs1	labor4	2015-06-10_15.39.00.867000	21
39	55	3.529000	Saartelup	./sounds/cs/ratingcs/lup_10.wav	-1	cs2	labor4	2015-06-10_15.39.00.867000	22
