ParticipantNumber	SpaceYesNo	IsTarget	LeftOrder	RightOrder	timeStamp	TrialNr	Interval
42	0	1	neu_l_34.wav	r_tol_10.wav	2015-06-15_10.32.59.050000	1	1
42	1	0	neu_l_79.wav	pos_r_17.wav	2015-06-15_10.32.59.050000	2	0
42	0	0	neu_l_51.wav	neu_r_47.wav	2015-06-15_10.32.59.050000	3	0
42	0	1	neu_l_67.wav	r_tol_15.wav	2015-06-15_10.32.59.050000	4	1
42	1	0	neu_l_62.wav	neg_r_47.wav	2015-06-15_10.32.59.050000	5	0
42	0	0	neu_l_14.wav	neu_r_76.wav	2015-06-15_10.32.59.050000	6	0
42	0	1	neu_l_57.wav	r_tol_20.wav	2015-06-15_10.32.59.050000	7	1
42	0	0	neu_l_31.wav	pos_r_8.wav	2015-06-15_10.32.59.050000	8	0
42	0	0	neu_l_41.wav	neu_r_17.wav	2015-06-15_10.32.59.050000	9	0
42	0	1	neu_l_43.wav	r_tol_4.wav	2015-06-15_10.32.59.050000	10	1
42	0	0	neu_l_14.wav	pos_r_9.wav	2015-06-15_10.32.59.050000	11	0
42	0	0	neu_l_78.wav	neu_r_36.wav	2015-06-15_10.32.59.050000	12	0
42	0	1	neu_l_60.wav	r_tol_4.wav	2015-06-15_10.32.59.050000	13	1
42	0	0	neu_l_22.wav	pos_r_53.wav	2015-06-15_10.32.59.050000	14	0
42	0	0	neu_l_28.wav	neu_r_39.wav	2015-06-15_10.32.59.050000	15	0
42	0	1	l_tol_13.wav	neu_r_38.wav	2015-06-15_10.32.59.050000	16	1
42	0	0	l_lup_16.wav	pos_r_59.wav	2015-06-15_10.32.59.050000	17	0
42	0	0	l_nif_7.wav	neu_r_73.wav	2015-06-15_10.32.59.050000	18	0
42	0	1	neu_l_51.wav	r_tol_5.wav	2015-06-15_10.32.59.050000	19	1
42	1	0	neu_l_21.wav	pos_r_29.wav	2015-06-15_10.32.59.050000	20	0
42	0	0	neu_l_12.wav	neu_r_4.wav	2015-06-15_10.32.59.050000	21	0
42	0	1	neu_l_14.wav	r_tol_15.wav	2015-06-15_10.32.59.050000	22	1
42	1	0	neu_l_56.wav	neg_r_24.wav	2015-06-15_10.32.59.050000	23	0
42	0	0	neu_l_44.wav	neu_r_76.wav	2015-06-15_10.32.59.050000	24	0
42	0	1	l_tol_6.wav	neu_r_47.wav	2015-06-15_10.32.59.050000	25	1
42	0	0	l_lup_13.wav	neg_r_65.wav	2015-06-15_10.32.59.050000	26	0
