ParticipantNumber	SpaceYesNo	IsTarget	LeftOrder	RightOrder	timeStamp	TrialNr	Interval
70	0	1	l_lup_14.wav	neu_r_44.wav	2015-06-18_09.35.36.569000	1	1
70	0	0	l_tol_5.wav	pos_r_15.wav	2015-06-18_09.35.36.569000	2	0
70	0	0	l_nif_9.wav	neu_r_64.wav	2015-06-18_09.35.36.569000	3	0
70	0	1	neu_l_61.wav	r_lup_12.wav	2015-06-18_09.35.36.569000	4	1
70	1	0	neu_l_3.wav	neg_r_58.wav	2015-06-18_09.35.36.569000	5	0
70	0	0	neu_l_30.wav	neu_r_38.wav	2015-06-18_09.35.36.569000	6	0
70	0	1	l_lup_14.wav	neu_r_11.wav	2015-06-18_09.35.36.569000	7	1
70	0	0	l_tol_5.wav	pos_r_28.wav	2015-06-18_09.35.36.569000	8	0
70	0	0	l_nif_9.wav	neu_r_74.wav	2015-06-18_09.35.36.569000	9	0
70	0	1	neu_l_51.wav	r_lup_5.wav	2015-06-18_09.35.36.569000	10	1
70	1	0	neu_l_35.wav	pos_r_41.wav	2015-06-18_09.35.36.569000	11	0
70	0	0	neu_l_65.wav	neu_r_31.wav	2015-06-18_09.35.36.569000	12	0
70	0	1	neu_l_43.wav	r_lup_5.wav	2015-06-18_09.35.36.569000	13	1
70	1	0	neu_l_47.wav	pos_r_55.wav	2015-06-18_09.35.36.569000	14	0
70	0	0	neu_l_77.wav	neu_r_62.wav	2015-06-18_09.35.36.569000	15	0
70	0	1	neu_l_52.wav	r_lup_7.wav	2015-06-18_09.35.36.569000	16	1
70	1	0	neu_l_53.wav	neg_r_68.wav	2015-06-18_09.35.36.569000	17	0
70	0	0	neu_l_15.wav	neu_r_46.wav	2015-06-18_09.35.36.569000	18	0
70	0	1	neu_l_63.wav	r_lup_19.wav	2015-06-18_09.35.36.569000	19	1
70	1	0	neu_l_65.wav	neg_r_79.wav	2015-06-18_09.35.36.569000	20	0
