ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
83	37	11.158000	Teppanif	./sounds/cs/ratingcs/nif_15.wav	1	target	labor8	2015-06-18_14.04.14.941000	1
83	24	12.113000	Bollanif	./sounds/cs/ratingcs/nif_8.wav	1	target	labor8	2015-06-18_14.04.14.941000	2
83	33	2.959000	Nomotol	./sounds/cs/ratingcs/tol_7.wav	1	cs2	labor8	2015-06-18_14.04.14.941000	3
83	46	3.762000	Kennunif	./sounds/cs/ratingcs/nif_5.wav	-1	target	labor8	2015-06-18_14.04.14.941000	4
83	53	8.238000	Rellnif	./sounds/cs/ratingcs/nif_6.wav	-1	target	labor8	2015-06-18_14.04.14.941000	5
83	73	5.002000	Lebbunif	./sounds/cs/ratingcs/nif_3.wav	1	cs1	labor8	2015-06-18_14.04.14.941000	6
83	58	4.897000	Neenolup	./sounds/cs/ratingcs/lup_2.wav	1	cs2	labor8	2015-06-18_14.04.14.941000	7
83	65	4.090000	Lussanif	./sounds/cs/ratingcs/nif_18.wav	-1	cs2	labor8	2015-06-18_14.04.14.941000	8
83	81	3.722000	Deekalup	./sounds/cs/ratingcs/lup_14.wav	-1	cs1	labor8	2015-06-18_14.04.14.941000	9
83	84	3.501000	Eekalup	./sounds/cs/ratingcs/lup_11.wav	1	cs3	labor8	2015-06-18_14.04.14.941000	10
83	46	3.860000	Missonif	./sounds/cs/ratingcs/nif_10.wav	-1	target	labor8	2015-06-18_14.04.14.941000	11
83	33	4.998000	Tareelup	./sounds/cs/ratingcs/lup_8.wav	-1	cs3	labor8	2015-06-18_14.04.14.941000	12
83	73	8.037000	Issanif	./sounds/cs/ratingcs/nif_9.wav	1	cs3	labor8	2015-06-18_14.04.14.941000	13
83	58	3.830000	Istennif	./sounds/cs/ratingcs/nif_20.wav	-1	target	labor8	2015-06-18_14.04.14.941000	14
83	72	2.706000	Eskannif	./sounds/cs/ratingcs/nif_2.wav	1	target	labor8	2015-06-18_14.04.14.941000	15
83	81	2.731000	Allanif	./sounds/cs/ratingcs/nif_7.wav	-1	target	labor8	2015-06-18_14.04.14.941000	16
83	73	4.006000	Dimmanif	./sounds/cs/ratingcs/nif_11.wav	-1	cs1	labor8	2015-06-18_14.04.14.941000	17
83	47	2.331000	Dilitol	./sounds/cs/ratingcs/tol_8.wav	-1	cs3	labor8	2015-06-18_14.04.14.941000	18
83	73	4.456000	Kattanif	./sounds/cs/ratingcs/nif_13.wav	1	target	labor8	2015-06-18_14.04.14.941000	19
83	38	2.201000	Spanatol	./sounds/cs/ratingcs/tol_16.wav	1	cs1	labor8	2015-06-18_14.04.14.941000	20
83	46	2.716000	Dullanif	./sounds/cs/ratingcs/nif_14.wav	1	target	labor8	2015-06-18_14.04.14.941000	21
83	14	3.210000	Nenetol	./sounds/cs/ratingcs/tol_19.wav	-1	cs2	labor8	2015-06-18_14.04.14.941000	22
