ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
21	0	neu_l_22.wav	pos_r_78.wav	0	1	1	2015-06-09_08.58.24.340000
21	0	neu_l_15.wav	neu_r_19.wav	0	0	0	2015-06-09_08.58.24.340000
21	0	neu_l_25.wav	r_tol_4.wav	1	1	1	2015-06-09_08.58.24.340000
21	0	neu_l_63.wav	pos_r_1.wav	0	0	0	2015-06-09_08.58.24.340000
21	0	neu_l_45.wav	r_tol_2.wav	1	-1	1	2015-06-09_08.58.24.340000
21	0	neu_l_49.wav	neg_r_11.wav	0	0	0	2015-06-09_08.58.24.340000
21	0	neu_l_70.wav	r_tol_6.wav	1	1	1	2015-06-09_08.58.24.340000
21	0	neu_l_47.wav	pos_r_41.wav	0	0	0	2015-06-09_08.58.24.340000
21	0	l_lup_1.wav	neu_r_29.wav	0	0	0	2015-06-09_08.58.24.340000
21	0	neu_l_33.wav	pos_r_74.wav	0	1	1	2015-06-09_08.58.24.340000
21	0	neu_l_16.wav	neu_r_13.wav	0	0	0	2015-06-09_08.58.24.340000
21	0	neu_l_8.wav	r_tol_2.wav	1	-1	1	2015-06-09_08.58.24.340000
21	0	neu_l_76.wav	neg_r_31.wav	0	0	0	2015-06-09_08.58.24.340000
21	0	neu_l_18.wav	r_tol_4.wav	1	1	1	2015-06-09_08.58.24.340000
21	0	neu_l_2.wav	pos_r_79.wav	0	0	0	2015-06-09_08.58.24.340000
21	0	neu_l_20.wav	r_tol_15.wav	1	-1	1	2015-06-09_08.58.24.340000
21	0	neu_l_58.wav	neg_r_1.wav	0	0	0	2015-06-09_08.58.24.340000
21	0	l_lup_15.wav	neu_r_29.wav	0	0	0	2015-06-09_08.58.24.340000
21	0	neu_l_28.wav	neg_r_64.wav	0	-1	1	2015-06-09_08.58.24.340000
21	0	neu_l_75.wav	neu_r_14.wav	0	0	0	2015-06-09_08.58.24.340000
21	0	neu_l_47.wav	r_tol_15.wav	1	-1	1	2015-06-09_08.58.24.340000
21	0	neu_l_42.wav	neg_r_3.wav	0	0	0	2015-06-09_08.58.24.340000
21	0	neu_l_7.wav	neg_r_19.wav	0	-1	1	2015-06-09_08.58.24.340000
21	0	neu_l_9.wav	neu_r_37.wav	0	0	0	2015-06-09_08.58.24.340000
21	0	l_lup_9.wav	neu_r_13.wav	0	0	0	2015-06-09_08.58.24.340000
21	0	l_lup_16.wav	neu_r_60.wav	0	0	0	2015-06-09_08.58.24.340000
21	0	l_lup_3.wav	neu_r_50.wav	0	0	0	2015-06-09_08.58.24.340000
21	0	l_lup_7.wav	neu_r_1.wav	0	0	0	2015-06-09_08.58.24.340000
21	0	neu_l_30.wav	r_tol_6.wav	1	1	1	2015-06-09_08.58.24.340000
21	0	neu_l_12.wav	pos_r_62.wav	0	0	0	2015-06-09_08.58.24.340000
21	0	neu_l_22.wav	pos_r_78.wav	0	1	1	2015-06-09_08.58.24.340000
21	0	neu_l_15.wav	neu_r_19.wav	0	0	0	2015-06-09_08.58.24.340000
21	0	neu_l_25.wav	r_tol_4.wav	1	1	1	2015-06-09_08.58.24.340000
21	1	neu_l_63.wav	pos_r_1.wav	0	0	0	2015-06-09_08.58.24.340000
21	0	neu_l_45.wav	r_tol_2.wav	1	-1	1	2015-06-09_08.58.24.340000
21	1	neu_l_49.wav	neg_r_11.wav	0	0	0	2015-06-09_08.58.24.340000
21	0	neu_l_70.wav	r_tol_6.wav	1	1	1	2015-06-09_08.58.24.340000
21	1	neu_l_47.wav	pos_r_41.wav	0	0	0	2015-06-09_08.58.24.340000
21	0	l_lup_1.wav	neu_r_29.wav	0	0	0	2015-06-09_08.58.24.340000
21	0	neu_l_33.wav	pos_r_74.wav	0	1	1	2015-06-09_08.58.24.340000
21	0	neu_l_16.wav	neu_r_13.wav	0	0	0	2015-06-09_08.58.24.340000
21	0	neu_l_8.wav	r_tol_2.wav	1	-1	1	2015-06-09_08.58.24.340000
21	1	neu_l_76.wav	neg_r_31.wav	0	0	0	2015-06-09_08.58.24.340000
