ParticipantNumber	SpaceYesNo	IsTarget	LeftOrder	RightOrder	timeStamp	TrialNr	Interval
48	0	0	neu_l_29.wav	pos_r_53.wav	2015-06-15_16.22.38.328000	1	1
48	0	0	neu_l_42.wav	neu_r_79.wav	2015-06-15_16.22.38.328000	2	0
48	0	0	neu_l_7.wav	neg_r_76.wav	2015-06-15_16.22.38.328000	3	1
48	0	0	neu_l_13.wav	neu_r_79.wav	2015-06-15_16.22.38.328000	4	0
48	0	1	l_nif_10.wav	neu_r_56.wav	2015-06-15_16.22.38.328000	5	1
48	0	0	l_tol_14.wav	neg_r_52.wav	2015-06-15_16.22.38.328000	6	0
48	0	0	l_lup_8.wav	neu_r_22.wav	2015-06-15_16.22.38.328000	7	0
48	0	1	neu_l_73.wav	r_nif_11.wav	2015-06-15_16.22.38.328000	8	1
48	1	0	neu_l_60.wav	neg_r_63.wav	2015-06-15_16.22.38.328000	9	0
48	0	0	neu_l_71.wav	neu_r_40.wav	2015-06-15_16.22.38.328000	10	0
48	0	1	neu_l_15.wav	r_nif_4.wav	2015-06-15_16.22.38.328000	11	1
48	1	0	neu_l_49.wav	neg_r_48.wav	2015-06-15_16.22.38.328000	12	0
48	0	0	neu_l_13.wav	neu_r_76.wav	2015-06-15_16.22.38.328000	13	0
48	0	1	l_nif_12.wav	neu_r_56.wav	2015-06-15_16.22.38.328000	14	1
48	0	0	l_tol_15.wav	neg_r_41.wav	2015-06-15_16.22.38.328000	15	0
48	0	0	l_lup_1.wav	neu_r_61.wav	2015-06-15_16.22.38.328000	16	0
48	0	0	neu_l_19.wav	neg_r_19.wav	2015-06-15_16.22.38.328000	17	1
48	0	0	neu_l_72.wav	neu_r_16.wav	2015-06-15_16.22.38.328000	18	0
48	0	1	l_nif_12.wav	neu_r_76.wav	2015-06-15_16.22.38.328000	19	1
48	0	0	l_tol_15.wav	neg_r_19.wav	2015-06-15_16.22.38.328000	20	0
48	0	0	l_lup_1.wav	neu_r_18.wav	2015-06-15_16.22.38.328000	21	0
48	0	0	neu_l_28.wav	pos_r_63.wav	2015-06-15_16.22.38.328000	22	1
48	0	0	neu_l_43.wav	neu_r_56.wav	2015-06-15_16.22.38.328000	23	0
48	0	1	neu_l_55.wav	r_nif_11.wav	2015-06-15_16.22.38.328000	24	1
48	1	0	neu_l_78.wav	neg_r_44.wav	2015-06-15_16.22.38.328000	25	0
48	0	0	neu_l_36.wav	neu_r_37.wav	2015-06-15_16.22.38.328000	26	0
48	0	1	l_nif_15.wav	neu_r_37.wav	2015-06-15_16.22.38.328000	27	1
48	0	0	l_tol_9.wav	pos_r_65.wav	2015-06-15_16.22.38.328000	28	0
48	0	0	l_lup_19.wav	neu_r_14.wav	2015-06-15_16.22.38.328000	29	0
48	0	1	neu_l_31.wav	r_nif_3.wav	2015-06-15_16.22.38.328000	30	1
48	1	0	neu_l_12.wav	pos_r_8.wav	2015-06-15_16.22.38.328000	31	0
48	0	0	neu_l_11.wav	neu_r_30.wav	2015-06-15_16.22.38.328000	32	0
48	0	1	neu_l_63.wav	r_nif_4.wav	2015-06-15_16.22.38.328000	33	1
48	0	0	neu_l_60.wav	neg_r_2.wav	2015-06-15_16.22.38.328000	34	0
48	0	0	neu_l_11.wav	neu_r_59.wav	2015-06-15_16.22.38.328000	35	0
48	0	1	l_nif_15.wav	neu_r_61.wav	2015-06-15_16.22.38.328000	36	1
48	1	0	l_tol_9.wav	pos_r_21.wav	2015-06-15_16.22.38.328000	37	0
48	0	0	l_lup_19.wav	neu_r_14.wav	2015-06-15_16.22.38.328000	38	0
48	0	1	neu_l_23.wav	r_nif_2.wav	2015-06-15_16.22.38.328000	39	1
48	0	0	neu_l_57.wav	neg_r_17.wav	2015-06-15_16.22.38.328000	40	0
48	0	0	neu_l_53.wav	neu_r_9.wav	2015-06-15_16.22.38.328000	41	0
48	0	1	neu_l_69.wav	r_nif_20.wav	2015-06-15_16.22.38.328000	42	1
48	1	0	neu_l_69.wav	pos_r_3.wav	2015-06-15_16.22.38.328000	43	0
48	0	0	neu_l_73.wav	neu_r_32.wav	2015-06-15_16.22.38.328000	44	0
48	0	1	neu_l_69.wav	r_nif_20.wav	2015-06-15_16.22.38.328000	45	1
48	1	0	neu_l_63.wav	pos_r_25.wav	2015-06-15_16.22.38.328000	46	0
48	0	0	neu_l_23.wav	neu_r_74.wav	2015-06-15_16.22.38.328000	47	0
48	0	1	neu_l_29.wav	r_nif_16.wav	2015-06-15_16.22.38.328000	48	1
48	1	0	neu_l_57.wav	pos_r_31.wav	2015-06-15_16.22.38.328000	49	0
48	0	0	neu_l_62.wav	neu_r_80.wav	2015-06-15_16.22.38.328000	50	0
48	0	1	neu_l_57.wav	r_nif_4.wav	2015-06-15_16.22.38.328000	51	1
48	1	0	neu_l_46.wav	neg_r_73.wav	2015-06-15_16.22.38.328000	52	0
48	0	0	neu_l_27.wav	neu_r_35.wav	2015-06-15_16.22.38.328000	53	0
48	0	1	l_nif_5.wav	neu_r_4.wav	2015-06-15_16.22.38.328000	54	1
48	1	0	l_tol_11.wav	pos_r_60.wav	2015-06-15_16.22.38.328000	55	0
48	0	0	l_lup_6.wav	neu_r_37.wav	2015-06-15_16.22.38.328000	56	0
48	0	0	neu_l_41.wav	neg_r_47.wav	2015-06-15_16.22.38.328000	57	1
48	0	0	neu_l_63.wav	neu_r_3.wav	2015-06-15_16.22.38.328000	58	0
48	0	1	neu_l_10.wav	r_nif_11.wav	2015-06-15_16.22.38.328000	59	1
48	1	0	neu_l_12.wav	neg_r_15.wav	2015-06-15_16.22.38.328000	60	0
48	0	0	neu_l_34.wav	neu_r_66.wav	2015-06-15_16.22.38.328000	61	0
48	0	1	neu_l_49.wav	r_nif_9.wav	2015-06-15_16.22.38.328000	62	1
48	1	0	neu_l_65.wav	pos_r_27.wav	2015-06-15_16.22.38.328000	63	0
48	0	0	neu_l_19.wav	neu_r_5.wav	2015-06-15_16.22.38.328000	64	0
48	0	1	neu_l_46.wav	r_nif_16.wav	2015-06-15_16.22.38.328000	65	1
48	1	0	neu_l_10.wav	pos_r_49.wav	2015-06-15_16.22.38.328000	66	0
48	0	0	neu_l_65.wav	neu_r_17.wav	2015-06-15_16.22.38.328000	67	0
48	0	1	neu_l_29.wav	r_nif_4.wav	2015-06-15_16.22.38.328000	68	1
48	1	0	neu_l_65.wav	neg_r_79.wav	2015-06-15_16.22.38.328000	69	0
48	0	0	neu_l_21.wav	neu_r_80.wav	2015-06-15_16.22.38.328000	70	0
48	0	1	neu_l_48.wav	r_nif_19.wav	2015-06-15_16.22.38.328000	71	1
48	1	0	neu_l_60.wav	pos_r_61.wav	2015-06-15_16.22.38.328000	72	0
48	1	0	neu_l_7.wav	neu_r_22.wav	2015-06-15_16.22.38.328000	73	0
48	0	1	neu_l_69.wav	r_nif_2.wav	2015-06-15_16.22.38.328000	74	1
