ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
43	50	10.027000	Toleelup	./sounds/cs/ratingcs/lup_5.wav	-1	target	labor1	2015-06-15_13.51.37.945000	1
43	20	7.031000	Reretol	./sounds/cs/ratingcs/tol_2.wav	1	cs1	labor1	2015-06-15_13.51.37.945000	2
43	50	7.424000	Unoolup	./sounds/cs/ratingcs/lup_18.wav	1	cs3	labor1	2015-06-15_13.51.37.945000	3
43	60	19.415000	Jessunif	./sounds/cs/ratingcs/nif_19.wav	-1	cs1	labor1	2015-06-15_13.51.37.945000	4
43	35	14.078000	Wenaalup	./sounds/cs/ratingcs/lup_4.wav	-1	cs1	labor1	2015-06-15_13.51.37.945000	5
43	33	6.415000	Tesoolup	./sounds/cs/ratingcs/lup_13.wav	-1	cs2	labor1	2015-06-15_13.51.37.945000	6
43	71	6.926000	Maasolup	./sounds/cs/ratingcs/lup_1.wav	-1	target	labor1	2015-06-15_13.51.37.945000	7
43	15	5.107000	Bollanif	./sounds/cs/ratingcs/nif_8.wav	1	cs3	labor1	2015-06-15_13.51.37.945000	8
43	79	4.445000	Mateelup	./sounds/cs/ratingcs/lup_9.wav	1	target	labor1	2015-06-15_13.51.37.945000	9
43	73	5.168000	Reetolup	./sounds/cs/ratingcs/lup_15.wav	-1	target	labor1	2015-06-15_13.51.37.945000	10
43	72	3.452000	Tareelup	./sounds/cs/ratingcs/lup_8.wav	1	cs1	labor1	2015-06-15_13.51.37.945000	11
43	49	4.756000	Dilitol	./sounds/cs/ratingcs/tol_8.wav	-1	cs3	labor1	2015-06-15_13.51.37.945000	12
43	70	5.469000	Daanilup	./sounds/cs/ratingcs/lup_17.wav	1	target	labor1	2015-06-15_13.51.37.945000	13
43	72	6.864000	Daanalup	./sounds/cs/ratingcs/lup_12.wav	-1	target	labor1	2015-06-15_13.51.37.945000	14
43	35	6.953000	Nomotol	./sounds/cs/ratingcs/tol_7.wav	-1	cs2	labor1	2015-06-15_13.51.37.945000	15
43	50	6.352000	Waneelup	./sounds/cs/ratingcs/lup_6.wav	1	target	labor1	2015-06-15_13.51.37.945000	16
43	38	7.856000	Dullanif	./sounds/cs/ratingcs/nif_14.wav	1	cs2	labor1	2015-06-15_13.51.37.945000	17
43	77	4.044000	Deekalup	./sounds/cs/ratingcs/lup_14.wav	1	target	labor1	2015-06-15_13.51.37.945000	18
43	50	4.894000	Sesetol	./sounds/cs/ratingcs/tol_9.wav	1	cs2	labor1	2015-06-15_13.51.37.945000	19
43	79	3.179000	Kaneelup	./sounds/cs/ratingcs/lup_7.wav	1	target	labor1	2015-06-15_13.51.37.945000	20
43	40	4.867000	Lussanif	./sounds/cs/ratingcs/nif_18.wav	-1	cs3	labor1	2015-06-15_13.51.37.945000	21
43	79	4.260000	Baakelup	./sounds/cs/ratingcs/lup_20.wav	-1	target	labor1	2015-06-15_13.51.37.945000	22
