ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
44	28	7.337000	Nomotol	./sounds/cs/ratingcs/tol_7.wav	1	cs2	labor2	2015-06-15_13.59.58.922000	1
44	50	3.661000	Rellnif	./sounds/cs/ratingcs/nif_6.wav	1	cs2	labor2	2015-06-15_13.59.58.922000	2
44	74	4.047000	Koleelup	./sounds/cs/ratingcs/lup_16.wav	-1	cs2	labor2	2015-06-15_13.59.58.922000	3
44	59	2.793000	Kaneelup	./sounds/cs/ratingcs/lup_7.wav	-1	target	labor2	2015-06-15_13.59.58.922000	4
44	23	2.800000	Dattonif	./sounds/cs/ratingcs/nif_12.wav	-1	cs1	labor2	2015-06-15_13.59.58.922000	5
44	83	3.582000	Neenolup	./sounds/cs/ratingcs/lup_2.wav	1	target	labor2	2015-06-15_13.59.58.922000	6
44	40	3.720000	Falatol	./sounds/cs/ratingcs/tol_4.wav	-1	cs3	labor2	2015-06-15_13.59.58.922000	7
44	85	2.628000	Dimmanif	./sounds/cs/ratingcs/nif_11.wav	1	cs3	labor2	2015-06-15_13.59.58.922000	8
44	96	4.681000	Daanilup	./sounds/cs/ratingcs/lup_17.wav	-1	target	labor2	2015-06-15_13.59.58.922000	9
44	30	2.496000	Eekalup	./sounds/cs/ratingcs/lup_11.wav	1	target	labor2	2015-06-15_13.59.58.922000	10
44	7	2.829000	Saartelup	./sounds/cs/ratingcs/lup_10.wav	1	cs1	labor2	2015-06-15_13.59.58.922000	11
44	25	2.757000	Deekalup	./sounds/cs/ratingcs/lup_14.wav	-1	target	labor2	2015-06-15_13.59.58.922000	12
44	8	3.025000	Dakatol	./sounds/cs/ratingcs/tol_6.wav	1	cs1	labor2	2015-06-15_13.59.58.922000	13
44	10	2.446000	Mateelup	./sounds/cs/ratingcs/lup_9.wav	1	cs3	labor2	2015-06-15_13.59.58.922000	14
44	6	2.606000	Baakelup	./sounds/cs/ratingcs/lup_20.wav	-1	target	labor2	2015-06-15_13.59.58.922000	15
44	28	2.050000	Renetol	./sounds/cs/ratingcs/tol_5.wav	-1	cs2	labor2	2015-06-15_13.59.58.922000	16
44	53	3.854000	Unoolup	./sounds/cs/ratingcs/lup_18.wav	1	target	labor2	2015-06-15_13.59.58.922000	17
44	34	2.460000	Kissunif	./sounds/cs/ratingcs/nif_16.wav	-1	cs3	labor2	2015-06-15_13.59.58.922000	18
44	42	2.167000	Wenaalup	./sounds/cs/ratingcs/lup_4.wav	1	target	labor2	2015-06-15_13.59.58.922000	19
44	53	1.908000	Omeelup	./sounds/cs/ratingcs/lup_3.wav	1	target	labor2	2015-06-15_13.59.58.922000	20
44	41	2.401000	Moteelup	./sounds/cs/ratingcs/lup_19.wav	-1	cs1	labor2	2015-06-15_13.59.58.922000	21
44	55	1.648000	Maasolup	./sounds/cs/ratingcs/lup_1.wav	-1	target	labor2	2015-06-15_13.59.58.922000	22
