ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
40	0	neu_l_51.wav	r_lup_10.wav	1	1	1	2015-06-10_16.27.35.502000
40	0	neu_l_24.wav	pos_r_72.wav	0	0	0	2015-06-10_16.27.35.502000
40	0	l_nif_13.wav	neu_r_6.wav	0	0	0	2015-06-10_16.27.35.502000
40	0	l_nif_15.wav	neu_r_36.wav	0	0	0	2015-06-10_16.27.35.502000
40	0	neu_l_34.wav	r_lup_7.wav	1	-1	1	2015-06-10_16.27.35.502000
40	0	neu_l_24.wav	neg_r_9.wav	0	0	0	2015-06-10_16.27.35.502000
40	0	l_nif_17.wav	neu_r_19.wav	0	0	0	2015-06-10_16.27.35.502000
40	0	neu_l_56.wav	r_lup_10.wav	1	1	1	2015-06-10_16.27.35.502000
40	0	neu_l_20.wav	pos_r_18.wav	0	0	0	2015-06-10_16.27.35.502000
40	0	neu_l_4.wav	r_lup_4.wav	1	-1	1	2015-06-10_16.27.35.502000
40	0	neu_l_4.wav	neg_r_42.wav	0	0	0	2015-06-10_16.27.35.502000
40	0	neu_l_65.wav	pos_r_40.wav	0	1	1	2015-06-10_16.27.35.502000
40	0	neu_l_50.wav	neu_r_48.wav	0	0	0	2015-06-10_16.27.35.502000
40	0	neu_l_74.wav	neg_r_12.wav	0	-1	1	2015-06-10_16.27.35.502000
40	0	neu_l_50.wav	neu_r_17.wav	0	0	0	2015-06-10_16.27.35.502000
40	0	neu_l_11.wav	r_lup_3.wav	1	1	1	2015-06-10_16.27.35.502000
40	0	neu_l_66.wav	pos_r_55.wav	0	0	0	2015-06-10_16.27.35.502000
40	0	neu_l_11.wav	r_lup_4.wav	1	-1	1	2015-06-10_16.27.35.502000
40	0	neu_l_46.wav	neg_r_77.wav	0	0	0	2015-06-10_16.27.35.502000
40	0	l_nif_7.wav	neu_r_17.wav	0	0	0	2015-06-10_16.27.35.502000
40	0	neu_l_46.wav	neg_r_18.wav	0	-1	1	2015-06-10_16.27.35.502000
40	0	neu_l_74.wav	neu_r_9.wav	0	0	0	2015-06-10_16.27.35.502000
40	0	l_nif_11.wav	neu_r_59.wav	0	0	0	2015-06-10_16.27.35.502000
40	0	l_nif_6.wav	neu_r_37.wav	0	0	0	2015-06-10_16.27.35.502000
40	0	neu_l_31.wav	r_lup_7.wav	1	-1	1	2015-06-10_16.27.35.502000
40	0	neu_l_27.wav	neg_r_79.wav	0	0	0	2015-06-10_16.27.35.502000
40	0	neu_l_39.wav	r_lup_3.wav	1	1	1	2015-06-10_16.27.35.502000
40	0	neu_l_51.wav	pos_r_10.wav	0	0	0	2015-06-10_16.27.35.502000
40	0	neu_l_56.wav	pos_r_11.wav	0	1	1	2015-06-10_16.27.35.502000
40	0	neu_l_51.wav	neu_r_6.wav	0	0	0	2015-06-10_16.27.35.502000
40	0	neu_l_51.wav	r_lup_10.wav	1	1	1	2015-06-10_16.27.35.502000
40	1	neu_l_24.wav	pos_r_72.wav	0	0	0	2015-06-10_16.27.35.502000
40	0	l_nif_13.wav	neu_r_6.wav	0	0	0	2015-06-10_16.27.35.502000
40	0	l_nif_15.wav	neu_r_36.wav	0	0	0	2015-06-10_16.27.35.502000
40	0	neu_l_34.wav	r_lup_7.wav	1	-1	1	2015-06-10_16.27.35.502000
40	1	neu_l_24.wav	neg_r_9.wav	0	0	0	2015-06-10_16.27.35.502000
40	0	l_nif_17.wav	neu_r_19.wav	0	0	0	2015-06-10_16.27.35.502000
40	0	neu_l_56.wav	r_lup_10.wav	1	1	1	2015-06-10_16.27.35.502000
40	1	neu_l_20.wav	pos_r_18.wav	0	0	0	2015-06-10_16.27.35.502000
40	0	neu_l_4.wav	r_lup_4.wav	1	-1	1	2015-06-10_16.27.35.502000
40	1	neu_l_4.wav	neg_r_42.wav	0	0	0	2015-06-10_16.27.35.502000
