ParticipantNumber	SpaceYesNo	IsTarget	LeftOrder	RightOrder	timeStamp	TrialNr	Interval
58	0	1	neu_l_66.wav	r_nif_10.wav	2015-06-17_09.57.20.890000	1	1
58	1	0	neu_l_54.wav	pos_r_4.wav	2015-06-17_09.57.20.890000	2	0
58	1	0	neu_l_44.wav	neu_r_42.wav	2015-06-17_09.57.20.890000	3	0
58	0	1	neu_l_63.wav	r_nif_12.wav	2015-06-17_09.57.20.890000	4	1
58	1	0	neu_l_10.wav	pos_r_41.wav	2015-06-17_09.57.20.890000	5	0
58	0	0	neu_l_15.wav	neu_r_42.wav	2015-06-17_09.57.20.890000	6	0
58	0	1	l_nif_7.wav	neu_r_62.wav	2015-06-17_09.57.20.890000	7	1
58	0	0	l_tol_12.wav	neg_r_61.wav	2015-06-17_09.57.20.890000	8	0
58	0	0	l_lup_9.wav	neu_r_19.wav	2015-06-17_09.57.20.890000	9	0
58	0	0	neu_l_76.wav	pos_r_36.wav	2015-06-17_09.57.20.890000	10	1
58	0	0	neu_l_67.wav	neu_r_25.wav	2015-06-17_09.57.20.890000	11	0
58	0	1	neu_l_1.wav	r_nif_10.wav	2015-06-17_09.57.20.890000	12	1
58	1	0	neu_l_43.wav	pos_r_32.wav	2015-06-17_09.57.20.890000	13	0
58	0	0	neu_l_54.wav	neu_r_26.wav	2015-06-17_09.57.20.890000	14	0
58	0	0	neu_l_18.wav	neg_r_45.wav	2015-06-17_09.57.20.890000	15	1
58	0	0	neu_l_6.wav	neu_r_71.wav	2015-06-17_09.57.20.890000	16	0
58	0	1	neu_l_24.wav	r_nif_8.wav	2015-06-17_09.57.20.890000	17	1
58	1	0	neu_l_70.wav	pos_r_43.wav	2015-06-17_09.57.20.890000	18	0
58	0	0	neu_l_64.wav	neu_r_22.wav	2015-06-17_09.57.20.890000	19	0
58	0	1	neu_l_6.wav	r_nif_8.wav	2015-06-17_09.57.20.890000	20	1
58	1	0	neu_l_67.wav	pos_r_51.wav	2015-06-17_09.57.20.890000	21	0
58	0	0	neu_l_45.wav	neu_r_48.wav	2015-06-17_09.57.20.890000	22	0
58	0	1	neu_l_7.wav	r_nif_13.wav	2015-06-17_09.57.20.890000	23	1
58	1	0	neu_l_2.wav	pos_r_8.wav	2015-06-17_09.57.20.890000	24	0
58	0	0	neu_l_23.wav	neu_r_28.wav	2015-06-17_09.57.20.890000	25	0
58	0	1	neu_l_21.wav	r_nif_10.wav	2015-06-17_09.57.20.890000	26	1
58	1	0	neu_l_54.wav	pos_r_28.wav	2015-06-17_09.57.20.890000	27	0
58	0	0	neu_l_72.wav	neu_r_33.wav	2015-06-17_09.57.20.890000	28	0
58	0	0	neu_l_76.wav	pos_r_64.wav	2015-06-17_09.57.20.890000	29	1
58	0	0	neu_l_38.wav	neu_r_3.wav	2015-06-17_09.57.20.890000	30	0
58	0	0	neu_l_15.wav	neg_r_9.wav	2015-06-17_09.57.20.890000	31	1
58	0	0	neu_l_31.wav	neu_r_55.wav	2015-06-17_09.57.20.890000	32	0
58	0	1	neu_l_17.wav	r_nif_15.wav	2015-06-17_09.57.20.890000	33	1
58	1	0	neu_l_68.wav	pos_r_60.wav	2015-06-17_09.57.20.890000	34	0
58	0	0	neu_l_6.wav	neu_r_71.wav	2015-06-17_09.57.20.890000	35	0
58	0	1	neu_l_56.wav	r_nif_10.wav	2015-06-17_09.57.20.890000	36	1
58	1	0	neu_l_80.wav	pos_r_40.wav	2015-06-17_09.57.20.890000	37	0
58	0	0	neu_l_76.wav	neu_r_14.wav	2015-06-17_09.57.20.890000	38	0
58	0	1	neu_l_80.wav	r_nif_14.wav	2015-06-17_09.57.20.890000	39	1
58	0	0	neu_l_38.wav	neg_r_59.wav	2015-06-17_09.57.20.890000	40	0
58	0	0	neu_l_16.wav	neu_r_19.wav	2015-06-17_09.57.20.890000	41	0
58	0	1	neu_l_29.wav	r_nif_8.wav	2015-06-17_09.57.20.890000	42	1
58	1	0	neu_l_2.wav	pos_r_39.wav	2015-06-17_09.57.20.890000	43	0
58	0	0	neu_l_15.wav	neu_r_47.wav	2015-06-17_09.57.20.890000	44	0
58	0	1	l_nif_11.wav	neu_r_3.wav	2015-06-17_09.57.20.890000	45	1
58	1	0	l_tol_5.wav	pos_r_14.wav	2015-06-17_09.57.20.890000	46	0
58	0	0	l_lup_20.wav	neu_r_50.wav	2015-06-17_09.57.20.890000	47	0
58	0	1	neu_l_44.wav	r_nif_9.wav	2015-06-17_09.57.20.890000	48	1
58	1	0	neu_l_29.wav	neg_r_57.wav	2015-06-17_09.57.20.890000	49	0
58	0	0	neu_l_7.wav	neu_r_30.wav	2015-06-17_09.57.20.890000	50	0
58	0	1	neu_l_68.wav	r_nif_12.wav	2015-06-17_09.57.20.890000	51	1
58	1	0	neu_l_63.wav	pos_r_6.wav	2015-06-17_09.57.20.890000	52	0
58	0	0	neu_l_57.wav	neu_r_47.wav	2015-06-17_09.57.20.890000	53	0
58	0	1	l_nif_16.wav	neu_r_28.wav	2015-06-17_09.57.20.890000	54	1
58	0	0	l_tol_6.wav	neg_r_22.wav	2015-06-17_09.57.20.890000	55	0
58	0	0	l_lup_3.wav	neu_r_40.wav	2015-06-17_09.57.20.890000	56	0
58	0	1	l_nif_11.wav	neu_r_46.wav	2015-06-17_09.57.20.890000	57	1
58	1	0	l_tol_5.wav	pos_r_5.wav	2015-06-17_09.57.20.890000	58	0
58	0	0	l_lup_20.wav	neu_r_14.wav	2015-06-17_09.57.20.890000	59	0
58	0	0	neu_l_21.wav	neg_r_74.wav	2015-06-17_09.57.20.890000	60	1
58	0	0	neu_l_54.wav	neu_r_25.wav	2015-06-17_09.57.20.890000	61	0
58	0	1	neu_l_44.wav	r_nif_14.wav	2015-06-17_09.57.20.890000	62	1
58	1	0	neu_l_2.wav	neg_r_73.wav	2015-06-17_09.57.20.890000	63	0
58	0	0	neu_l_79.wav	neu_r_52.wav	2015-06-17_09.57.20.890000	64	0
58	0	1	neu_l_8.wav	r_nif_10.wav	2015-06-17_09.57.20.890000	65	1
58	1	0	neu_l_57.wav	pos_r_46.wav	2015-06-17_09.57.20.890000	66	0
58	0	0	neu_l_4.wav	neu_r_46.wav	2015-06-17_09.57.20.890000	67	0
58	0	1	l_nif_7.wav	neu_r_22.wav	2015-06-17_09.57.20.890000	68	1
58	0	0	l_tol_12.wav	neg_r_58.wav	2015-06-17_09.57.20.890000	69	0
58	0	0	l_lup_9.wav	neu_r_52.wav	2015-06-17_09.57.20.890000	70	0
58	0	1	l_nif_7.wav	neu_r_61.wav	2015-06-17_09.57.20.890000	71	1
58	0	0	l_tol_12.wav	neg_r_63.wav	2015-06-17_09.57.20.890000	72	0
58	0	0	l_lup_9.wav	neu_r_50.wav	2015-06-17_09.57.20.890000	73	0
58	0	1	neu_l_38.wav	r_nif_6.wav	2015-06-17_09.57.20.890000	74	1
58	0	0	neu_l_31.wav	neg_r_38.wav	2015-06-17_09.57.20.890000	75	0
58	0	0	neu_l_76.wav	neu_r_25.wav	2015-06-17_09.57.20.890000	76	0
58	0	1	neu_l_63.wav	r_nif_20.wav	2015-06-17_09.57.20.890000	77	1
58	1	0	neu_l_57.wav	neg_r_65.wav	2015-06-17_09.57.20.890000	78	0
58	0	0	neu_l_58.wav	neu_r_46.wav	2015-06-17_09.57.20.890000	79	0
58	0	1	neu_l_8.wav	r_nif_6.wav	2015-06-17_09.57.20.890000	80	1
58	1	0	neu_l_24.wav	neg_r_63.wav	2015-06-17_09.57.20.890000	81	0
58	0	0	neu_l_5.wav	neu_r_62.wav	2015-06-17_09.57.20.890000	82	0
58	0	0	neu_l_16.wav	pos_r_66.wav	2015-06-17_09.57.20.890000	83	1
58	0	0	neu_l_80.wav	neu_r_77.wav	2015-06-17_09.57.20.890000	84	0
58	0	0	neu_l_70.wav	neg_r_73.wav	2015-06-17_09.57.20.890000	85	1
58	0	0	neu_l_43.wav	neu_r_51.wav	2015-06-17_09.57.20.890000	86	0
58	0	1	l_nif_16.wav	neu_r_77.wav	2015-06-17_09.57.20.890000	87	1
58	0	0	l_tol_6.wav	neg_r_6.wav	2015-06-17_09.57.20.890000	88	0
58	0	0	l_lup_3.wav	neu_r_75.wav	2015-06-17_09.57.20.890000	89	0
58	0	0	neu_l_31.wav	pos_r_42.wav	2015-06-17_09.57.20.890000	90	1
58	0	0	neu_l_60.wav	neu_r_30.wav	2015-06-17_09.57.20.890000	91	0
58	0	0	neu_l_32.wav	pos_r_52.wav	2015-06-17_09.57.20.890000	92	1
58	0	0	neu_l_76.wav	neu_r_52.wav	2015-06-17_09.57.20.890000	93	0
58	0	0	neu_l_20.wav	pos_r_78.wav	2015-06-17_09.57.20.890000	94	1
58	0	0	neu_l_80.wav	neu_r_19.wav	2015-06-17_09.57.20.890000	95	0
58	0	0	neu_l_10.wav	pos_r_9.wav	2015-06-17_09.57.20.890000	96	1
58	0	0	neu_l_21.wav	neu_r_36.wav	2015-06-17_09.57.20.890000	97	0
58	0	1	neu_l_41.wav	r_nif_10.wav	2015-06-17_09.57.20.890000	98	1
58	1	0	neu_l_23.wav	pos_r_73.wav	2015-06-17_09.57.20.890000	99	0
58	0	0	neu_l_15.wav	neu_r_77.wav	2015-06-17_09.57.20.890000	100	0
58	0	1	l_nif_7.wav	neu_r_34.wav	2015-06-17_09.57.20.890000	101	1
58	0	0	l_tol_12.wav	neg_r_53.wav	2015-06-17_09.57.20.890000	102	0
58	0	0	l_lup_9.wav	neu_r_13.wav	2015-06-17_09.57.20.890000	103	0
58	0	1	neu_l_37.wav	r_nif_15.wav	2015-06-17_09.57.20.890000	104	1
58	1	0	neu_l_80.wav	pos_r_17.wav	2015-06-17_09.57.20.890000	105	0
