ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
44	0	l_nif_17.wav	neu_r_4.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	neu_l_59.wav	r_lup_12.wav	1	-1	1	2015-06-15_13.59.58.922000
44	0	neu_l_28.wav	neg_r_31.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	neu_l_66.wav	r_lup_15.wav	1	1	1	2015-06-15_13.59.58.922000
44	0	neu_l_25.wav	pos_r_75.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	neu_l_41.wav	r_lup_15.wav	1	1	1	2015-06-15_13.59.58.922000
44	0	neu_l_16.wav	pos_r_3.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	l_nif_2.wav	neu_r_74.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	neu_l_59.wav	r_lup_8.wav	1	-1	1	2015-06-15_13.59.58.922000
44	0	neu_l_18.wav	neg_r_51.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	neu_l_54.wav	neg_r_38.wav	0	-1	1	2015-06-15_13.59.58.922000
44	0	neu_l_60.wav	neu_r_37.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	l_nif_5.wav	neu_r_20.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	neu_l_77.wav	r_lup_5.wav	1	1	1	2015-06-15_13.59.58.922000
44	0	neu_l_64.wav	pos_r_7.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	l_nif_7.wav	neu_r_40.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	neu_l_62.wav	pos_r_60.wav	0	1	1	2015-06-15_13.59.58.922000
44	0	neu_l_46.wav	neu_r_79.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	neu_l_32.wav	neg_r_58.wav	0	-1	1	2015-06-15_13.59.58.922000
44	0	neu_l_5.wav	neu_r_12.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	l_nif_18.wav	neu_r_23.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	neu_l_67.wav	r_lup_8.wav	1	-1	1	2015-06-15_13.59.58.922000
44	0	neu_l_24.wav	neg_r_23.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	neu_l_41.wav	r_lup_12.wav	1	-1	1	2015-06-15_13.59.58.922000
44	0	neu_l_8.wav	neg_r_64.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	neu_l_34.wav	r_lup_5.wav	1	1	1	2015-06-15_13.59.58.922000
44	0	neu_l_68.wav	pos_r_73.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	neu_l_27.wav	pos_r_13.wav	0	1	1	2015-06-15_13.59.58.922000
44	0	neu_l_28.wav	neu_r_17.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	l_nif_3.wav	neu_r_2.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	l_nif_17.wav	neu_r_4.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	neu_l_59.wav	r_lup_12.wav	1	-1	1	2015-06-15_13.59.58.922000
44	1	neu_l_28.wav	neg_r_31.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	neu_l_66.wav	r_lup_15.wav	1	1	1	2015-06-15_13.59.58.922000
44	1	neu_l_25.wav	pos_r_75.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	neu_l_41.wav	r_lup_15.wav	1	1	1	2015-06-15_13.59.58.922000
44	1	neu_l_16.wav	pos_r_3.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	l_nif_2.wav	neu_r_74.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	neu_l_59.wav	r_lup_8.wav	1	-1	1	2015-06-15_13.59.58.922000
44	1	neu_l_18.wav	neg_r_51.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	neu_l_54.wav	neg_r_38.wav	0	-1	1	2015-06-15_13.59.58.922000
44	0	neu_l_60.wav	neu_r_37.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	l_nif_5.wav	neu_r_20.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	neu_l_77.wav	r_lup_5.wav	1	1	1	2015-06-15_13.59.58.922000
44	1	neu_l_64.wav	pos_r_7.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	l_nif_7.wav	neu_r_40.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	neu_l_62.wav	pos_r_60.wav	0	1	1	2015-06-15_13.59.58.922000
44	0	neu_l_46.wav	neu_r_79.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	neu_l_32.wav	neg_r_58.wav	0	-1	1	2015-06-15_13.59.58.922000
44	0	neu_l_5.wav	neu_r_12.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	l_nif_18.wav	neu_r_23.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	neu_l_67.wav	r_lup_8.wav	1	-1	1	2015-06-15_13.59.58.922000
44	1	neu_l_24.wav	neg_r_23.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	neu_l_41.wav	r_lup_12.wav	1	-1	1	2015-06-15_13.59.58.922000
44	1	neu_l_8.wav	neg_r_64.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	neu_l_34.wav	r_lup_5.wav	1	1	1	2015-06-15_13.59.58.922000
44	1	neu_l_68.wav	pos_r_73.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	neu_l_27.wav	pos_r_13.wav	0	1	1	2015-06-15_13.59.58.922000
44	0	neu_l_28.wav	neu_r_17.wav	0	0	0	2015-06-15_13.59.58.922000
44	0	l_nif_3.wav	neu_r_2.wav	0	0	0	2015-06-15_13.59.58.922000
