ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
7	10	11.059000	Rellnif	./sounds/cs/ratingcs/nif_6.wav	0	cs1	labor1	2015-06-03_13.00.32.915000	1
7	90	6.476000	Dimmanif	./sounds/cs/ratingcs/nif_11.wav	-1	cs1	labor1	2015-06-03_13.00.32.915000	2
7	90	3.966000	Issanif	./sounds/cs/ratingcs/nif_9.wav	1	target	labor1	2015-06-03_13.00.32.915000	3
7	90	3.486000	Lebbunif	./sounds/cs/ratingcs/nif_3.wav	1	target	labor1	2015-06-03_13.00.32.915000	4
7	40	5.989000	Mofotol	./sounds/cs/ratingcs/tol_11.wav	0	cs3	labor1	2015-06-03_13.00.32.915000	5
7	90	3.378000	Cellanif	./sounds/cs/ratingcs/nif_1.wav	-1	target	labor1	2015-06-03_13.00.32.915000	6
7	0	6.950000	Kullonif	./sounds/cs/ratingcs/nif_17.wav	-1	target	labor1	2015-06-03_13.00.32.915000	7
7	90	2.806000	Teppanif	./sounds/cs/ratingcs/nif_15.wav	1	target	labor1	2015-06-03_13.00.32.915000	8
7	80	5.505000	Istennif	./sounds/cs/ratingcs/nif_20.wav	0	cs1	labor1	2015-06-03_13.00.32.915000	9
7	80	3.148000	Istennif	./sounds/cs/ratingcs/nif_20.wav	1	cs1	labor1	2015-06-03_13.00.32.915000	10
7	93	10.798000	Bollanif	./sounds/cs/ratingcs/nif_8.wav	-1	target	labor1	2015-06-03_13.00.32.915000	11
7	23	3.428000	Renetol	./sounds/cs/ratingcs/tol_5.wav	0	cs3	labor1	2015-06-03_13.00.32.915000	12
7	83	4.211000	Eskannif	./sounds/cs/ratingcs/nif_2.wav	1	target	labor1	2015-06-03_13.00.32.915000	13
7	90	4.027000	Dattonif	./sounds/cs/ratingcs/nif_12.wav	1	target	labor1	2015-06-03_13.00.32.915000	14
7	90	4.365000	Zallunif	./sounds/cs/ratingcs/nif_4.wav	0	cs1	labor1	2015-06-03_13.00.32.915000	15
7	92	2.872000	Kissunif	./sounds/cs/ratingcs/nif_16.wav	-1	target	labor1	2015-06-03_13.00.32.915000	16
7	89	3.016000	Missonif	./sounds/cs/ratingcs/nif_10.wav	-1	target	labor1	2015-06-03_13.00.32.915000	17
7	90	2.733000	Dimmanif	./sounds/cs/ratingcs/nif_11.wav	0	cs1	labor1	2015-06-03_13.00.32.915000	18
7	13	4.116000	Piditol	./sounds/cs/ratingcs/tol_13.wav	0	cs3	labor1	2015-06-03_13.00.32.915000	19
7	90	2.179000	Zallunif	./sounds/cs/ratingcs/nif_4.wav	-1	cs1	labor1	2015-06-03_13.00.32.915000	20
7	12	3.207000	Befetol	./sounds/cs/ratingcs/tol_14.wav	0	cs3	labor1	2015-06-03_13.00.32.915000	21
7	43	5.299000	Rellnif	./sounds/cs/ratingcs/nif_6.wav	1	cs1	labor1	2015-06-03_13.00.32.915000	22
