ParticipantNumber	SpaceYesNo	IsTarget	LeftOrder	RightOrder	timeStamp	TrialNr	Interval
61	0	1	l_nif_9.wav	neu_r_17.wav	2015-06-17_13.35.41.500000	1	1
61	0	0	l_lup_15.wav	pos_r_2.wav	2015-06-17_13.35.41.500000	2	0
61	0	0	l_tol_3.wav	neu_r_60.wav	2015-06-17_13.35.41.500000	3	0
61	1	1	neu_l_80.wav	r_nif_10.wav	2015-06-17_13.35.41.500000	4	1
61	0	0	neu_l_70.wav	neg_r_24.wav	2015-06-17_13.35.41.500000	5	0
61	0	0	neu_l_63.wav	neu_r_39.wav	2015-06-17_13.35.41.500000	6	0
61	0	1	neu_l_11.wav	r_nif_11.wav	2015-06-17_13.35.41.500000	7	1
61	1	0	neu_l_3.wav	neg_r_26.wav	2015-06-17_13.35.41.500000	8	0
61	0	0	neu_l_75.wav	neu_r_71.wav	2015-06-17_13.35.41.500000	9	0
61	0	1	l_nif_6.wav	neu_r_5.wav	2015-06-17_13.35.41.500000	10	1
61	0	0	l_lup_8.wav	pos_r_62.wav	2015-06-17_13.35.41.500000	11	0
61	0	0	l_tol_19.wav	neu_r_36.wav	2015-06-17_13.35.41.500000	12	0
61	0	1	l_nif_9.wav	neu_r_71.wav	2015-06-17_13.35.41.500000	13	1
61	0	0	l_lup_15.wav	pos_r_11.wav	2015-06-17_13.35.41.500000	14	0
61	0	0	l_tol_3.wav	neu_r_12.wav	2015-06-17_13.35.41.500000	15	0
61	0	1	neu_l_11.wav	r_nif_12.wav	2015-06-17_13.35.41.500000	16	1
61	1	0	neu_l_54.wav	pos_r_22.wav	2015-06-17_13.35.41.500000	17	0
61	0	0	neu_l_57.wav	neu_r_13.wav	2015-06-17_13.35.41.500000	18	0
61	0	1	neu_l_33.wav	r_nif_10.wav	2015-06-17_13.35.41.500000	19	1
61	1	0	neu_l_65.wav	neg_r_45.wav	2015-06-17_13.35.41.500000	20	0
61	0	0	neu_l_56.wav	neu_r_67.wav	2015-06-17_13.35.41.500000	21	0
61	0	0	neu_l_6.wav	neg_r_74.wav	2015-06-17_13.35.41.500000	22	1
61	0	0	neu_l_32.wav	neu_r_22.wav	2015-06-17_13.35.41.500000	23	0
61	0	0	neu_l_18.wav	neg_r_13.wav	2015-06-17_13.35.41.500000	24	1
61	0	0	neu_l_28.wav	neu_r_67.wav	2015-06-17_13.35.41.500000	25	0
61	0	1	neu_l_74.wav	r_nif_2.wav	2015-06-17_13.35.41.500000	26	1
61	1	0	neu_l_79.wav	neg_r_76.wav	2015-06-17_13.35.41.500000	27	0
61	0	0	neu_l_20.wav	neu_r_77.wav	2015-06-17_13.35.41.500000	28	0
61	0	1	l_nif_1.wav	neu_r_49.wav	2015-06-17_13.35.41.500000	29	1
61	0	0	l_lup_14.wav	neg_r_30.wav	2015-06-17_13.35.41.500000	30	0
61	0	0	l_tol_15.wav	neu_r_67.wav	2015-06-17_13.35.41.500000	31	0
61	0	1	l_nif_1.wav	neu_r_39.wav	2015-06-17_13.35.41.500000	32	1
61	0	0	l_lup_14.wav	neg_r_7.wav	2015-06-17_13.35.41.500000	33	0
61	0	0	l_tol_15.wav	neu_r_51.wav	2015-06-17_13.35.41.500000	34	0
61	0	1	neu_l_41.wav	r_nif_15.wav	2015-06-17_13.35.41.500000	35	1
61	1	0	neu_l_7.wav	pos_r_55.wav	2015-06-17_13.35.41.500000	36	0
61	0	0	neu_l_44.wav	neu_r_26.wav	2015-06-17_13.35.41.500000	37	0
61	0	0	neu_l_10.wav	neg_r_9.wav	2015-06-17_13.35.41.500000	38	1
61	0	0	neu_l_16.wav	neu_r_60.wav	2015-06-17_13.35.41.500000	39	0
61	0	0	neu_l_6.wav	pos_r_8.wav	2015-06-17_13.35.41.500000	40	1
61	0	0	neu_l_69.wav	neu_r_43.wav	2015-06-17_13.35.41.500000	41	0
61	0	1	l_nif_1.wav	neu_r_27.wav	2015-06-17_13.35.41.500000	42	1
61	0	0	l_lup_14.wav	neg_r_52.wav	2015-06-17_13.35.41.500000	43	0
61	0	0	l_tol_15.wav	neu_r_27.wav	2015-06-17_13.35.41.500000	44	0
61	0	1	neu_l_10.wav	r_nif_8.wav	2015-06-17_13.35.41.500000	45	1
61	1	0	neu_l_59.wav	neg_r_18.wav	2015-06-17_13.35.41.500000	46	0
61	0	0	neu_l_72.wav	neu_r_29.wav	2015-06-17_13.35.41.500000	47	0
61	0	1	l_nif_9.wav	neu_r_47.wav	2015-06-17_13.35.41.500000	48	1
61	1	0	l_lup_15.wav	pos_r_24.wav	2015-06-17_13.35.41.500000	49	0
61	0	0	l_tol_3.wav	neu_r_36.wav	2015-06-17_13.35.41.500000	50	0
61	0	1	neu_l_32.wav	r_nif_19.wav	2015-06-17_13.35.41.500000	51	1
61	1	0	neu_l_41.wav	pos_r_80.wav	2015-06-17_13.35.41.500000	52	0
61	0	0	neu_l_7.wav	neu_r_8.wav	2015-06-17_13.35.41.500000	53	0
61	0	1	neu_l_52.wav	r_nif_10.wav	2015-06-17_13.35.41.500000	54	1
61	1	0	neu_l_66.wav	neg_r_2.wav	2015-06-17_13.35.41.500000	55	0
61	0	0	neu_l_14.wav	neu_r_17.wav	2015-06-17_13.35.41.500000	56	0
61	0	1	neu_l_28.wav	r_nif_13.wav	2015-06-17_13.35.41.500000	57	1
61	1	0	neu_l_28.wav	pos_r_29.wav	2015-06-17_13.35.41.500000	58	0
61	0	0	neu_l_63.wav	neu_r_77.wav	2015-06-17_13.35.41.500000	59	0
61	0	1	l_nif_1.wav	neu_r_22.wav	2015-06-17_13.35.41.500000	60	1
61	0	0	l_lup_14.wav	neg_r_31.wav	2015-06-17_13.35.41.500000	61	0
61	0	0	l_tol_15.wav	neu_r_67.wav	2015-06-17_13.35.41.500000	62	0
61	0	0	neu_l_30.wav	pos_r_27.wav	2015-06-17_13.35.41.500000	63	1
61	0	0	neu_l_52.wav	neu_r_4.wav	2015-06-17_13.35.41.500000	64	0
61	0	0	neu_l_66.wav	neg_r_19.wav	2015-06-17_13.35.41.500000	65	1
61	0	0	neu_l_44.wav	neu_r_26.wav	2015-06-17_13.35.41.500000	66	0
61	0	0	neu_l_68.wav	pos_r_78.wav	2015-06-17_13.35.41.500000	67	1
61	0	0	neu_l_19.wav	neu_r_43.wav	2015-06-17_13.35.41.500000	68	0
61	0	1	neu_l_65.wav	r_nif_11.wav	2015-06-17_13.35.41.500000	69	1
61	1	0	neu_l_61.wav	neg_r_74.wav	2015-06-17_13.35.41.500000	70	0
61	0	0	neu_l_79.wav	neu_r_39.wav	2015-06-17_13.35.41.500000	71	0
61	0	1	neu_l_56.wav	r_nif_13.wav	2015-06-17_13.35.41.500000	72	1
61	1	0	neu_l_44.wav	pos_r_35.wav	2015-06-17_13.35.41.500000	73	0
61	0	0	neu_l_69.wav	neu_r_35.wav	2015-06-17_13.35.41.500000	74	0
61	0	1	l_nif_1.wav	neu_r_40.wav	2015-06-17_13.35.41.500000	75	1
61	0	0	l_lup_14.wav	neg_r_56.wav	2015-06-17_13.35.41.500000	76	0
61	0	0	l_tol_15.wav	neu_r_45.wav	2015-06-17_13.35.41.500000	77	0
61	0	1	neu_l_37.wav	r_nif_11.wav	2015-06-17_13.35.41.500000	78	1
61	1	0	neu_l_66.wav	neg_r_46.wav	2015-06-17_13.35.41.500000	79	0
61	0	0	neu_l_11.wav	neu_r_53.wav	2015-06-17_13.35.41.500000	80	0
61	0	1	neu_l_55.wav	r_nif_20.wav	2015-06-17_13.35.41.500000	81	1
61	0	0	neu_l_68.wav	pos_r_75.wav	2015-06-17_13.35.41.500000	82	0
61	0	0	neu_l_33.wav	neu_r_9.wav	2015-06-17_13.35.41.500000	83	0
61	0	1	neu_l_55.wav	r_nif_20.wav	2015-06-17_13.35.41.500000	84	1
61	1	0	neu_l_6.wav	pos_r_47.wav	2015-06-17_13.35.41.500000	85	0
61	0	0	neu_l_15.wav	neu_r_47.wav	2015-06-17_13.35.41.500000	86	0
61	0	1	l_nif_14.wav	neu_r_46.wav	2015-06-17_13.35.41.500000	87	1
61	0	0	l_lup_11.wav	neg_r_10.wav	2015-06-17_13.35.41.500000	88	0
61	0	0	l_tol_2.wav	neu_r_49.wav	2015-06-17_13.35.41.500000	89	0
61	0	0	neu_l_19.wav	pos_r_42.wav	2015-06-17_13.35.41.500000	90	1
61	0	0	neu_l_32.wav	neu_r_17.wav	2015-06-17_13.35.41.500000	91	0
61	0	0	neu_l_72.wav	neg_r_6.wav	2015-06-17_13.35.41.500000	92	1
61	0	0	neu_l_61.wav	neu_r_23.wav	2015-06-17_13.35.41.500000	93	0
61	0	1	l_nif_6.wav	neu_r_67.wav	2015-06-17_13.35.41.500000	94	1
61	0	0	l_lup_8.wav	pos_r_7.wav	2015-06-17_13.35.41.500000	95	0
61	0	0	l_tol_19.wav	neu_r_77.wav	2015-06-17_13.35.41.500000	96	0
61	0	1	neu_l_38.wav	r_nif_2.wav	2015-06-17_13.35.41.500000	97	1
61	1	0	neu_l_3.wav	neg_r_79.wav	2015-06-17_13.35.41.500000	98	0
61	0	0	neu_l_50.wav	neu_r_40.wav	2015-06-17_13.35.41.500000	99	0
61	0	1	neu_l_11.wav	r_nif_13.wav	2015-06-17_13.35.41.500000	100	1
61	1	0	neu_l_56.wav	pos_r_73.wav	2015-06-17_13.35.41.500000	101	0
61	0	0	neu_l_68.wav	neu_r_73.wav	2015-06-17_13.35.41.500000	102	0
61	0	1	neu_l_38.wav	r_nif_19.wav	2015-06-17_13.35.41.500000	103	1
61	1	0	neu_l_59.wav	pos_r_65.wav	2015-06-17_13.35.41.500000	104	0
61	0	0	neu_l_10.wav	neu_r_9.wav	2015-06-17_13.35.41.500000	105	0
61	0	1	l_nif_6.wav	neu_r_8.wav	2015-06-17_13.35.41.500000	106	1
61	0	0	l_lup_8.wav	pos_r_4.wav	2015-06-17_13.35.41.500000	107	0
61	0	0	l_tol_19.wav	neu_r_13.wav	2015-06-17_13.35.41.500000	108	0
61	0	0	neu_l_59.wav	pos_r_31.wav	2015-06-17_13.35.41.500000	109	1
61	0	0	neu_l_54.wav	neu_r_29.wav	2015-06-17_13.35.41.500000	110	0
61	0	1	l_nif_14.wav	neu_r_29.wav	2015-06-17_13.35.41.500000	111	1
61	0	0	l_lup_11.wav	neg_r_53.wav	2015-06-17_13.35.41.500000	112	0
61	0	0	l_tol_2.wav	neu_r_77.wav	2015-06-17_13.35.41.500000	113	0
61	0	1	neu_l_30.wav	r_nif_11.wav	2015-06-17_13.35.41.500000	114	1
61	1	0	neu_l_14.wav	neg_r_41.wav	2015-06-17_13.35.41.500000	115	0
61	0	0	neu_l_74.wav	neu_r_76.wav	2015-06-17_13.35.41.500000	116	0
61	0	1	neu_l_24.wav	r_nif_2.wav	2015-06-17_13.35.41.500000	117	1
61	1	0	neu_l_16.wav	neg_r_65.wav	2015-06-17_13.35.41.500000	118	0
61	0	0	neu_l_72.wav	neu_r_5.wav	2015-06-17_13.35.41.500000	119	0
61	0	1	neu_l_56.wav	r_nif_11.wav	2015-06-17_13.35.41.500000	120	1
61	1	0	neu_l_34.wav	neg_r_13.wav	2015-06-17_13.35.41.500000	121	0
61	0	0	neu_l_66.wav	neu_r_43.wav	2015-06-17_13.35.41.500000	122	0
61	0	0	neu_l_75.wav	neg_r_42.wav	2015-06-17_13.35.41.500000	123	1
61	0	0	neu_l_57.wav	neu_r_49.wav	2015-06-17_13.35.41.500000	124	0
61	0	1	neu_l_79.wav	r_nif_19.wav	2015-06-17_13.35.41.500000	125	1
61	1	0	neu_l_78.wav	pos_r_31.wav	2015-06-17_13.35.41.500000	126	0
61	0	0	neu_l_80.wav	neu_r_8.wav	2015-06-17_13.35.41.500000	127	0
61	0	1	neu_l_37.wav	r_nif_12.wav	2015-06-17_13.35.41.500000	128	1
61	1	0	neu_l_34.wav	pos_r_57.wav	2015-06-17_13.35.41.500000	129	0
61	0	0	neu_l_79.wav	neu_r_76.wav	2015-06-17_13.35.41.500000	130	0
61	0	1	neu_l_34.wav	r_nif_2.wav	2015-06-17_13.35.41.500000	131	1
61	1	0	neu_l_80.wav	neg_r_48.wav	2015-06-17_13.35.41.500000	132	0
61	0	0	neu_l_66.wav	neu_r_64.wav	2015-06-17_13.35.41.500000	133	0
61	0	0	neu_l_14.wav	pos_r_71.wav	2015-06-17_13.35.41.500000	134	1
61	0	0	neu_l_24.wav	neu_r_40.wav	2015-06-17_13.35.41.500000	135	0
61	0	0	neu_l_3.wav	pos_r_35.wav	2015-06-17_13.35.41.500000	136	1
61	0	0	neu_l_57.wav	neu_r_71.wav	2015-06-17_13.35.41.500000	137	0
61	0	1	neu_l_52.wav	r_nif_8.wav	2015-06-17_13.35.41.500000	138	1
61	0	0	neu_l_62.wav	neg_r_1.wav	2015-06-17_13.35.41.500000	139	0
61	0	0	neu_l_61.wav	neu_r_29.wav	2015-06-17_13.35.41.500000	140	0
61	0	1	neu_l_6.wav	r_nif_20.wav	2015-06-17_13.35.41.500000	141	1
61	1	0	neu_l_57.wav	pos_r_10.wav	2015-06-17_13.35.41.500000	142	0
61	0	0	neu_l_44.wav	neu_r_76.wav	2015-06-17_13.35.41.500000	143	0
61	0	0	neu_l_14.wav	neg_r_33.wav	2015-06-17_13.35.41.500000	144	1
61	0	0	neu_l_10.wav	neu_r_36.wav	2015-06-17_13.35.41.500000	145	0
61	0	1	l_nif_9.wav	neu_r_35.wav	2015-06-17_13.35.41.500000	146	1
61	1	0	l_lup_15.wav	pos_r_63.wav	2015-06-17_13.35.41.500000	147	0
61	0	0	l_tol_3.wav	neu_r_5.wav	2015-06-17_13.35.41.500000	148	0
61	0	1	neu_l_31.wav	r_nif_10.wav	2015-06-17_13.35.41.500000	149	1
61	1	0	neu_l_19.wav	neg_r_66.wav	2015-06-17_13.35.41.500000	150	0
61	0	0	neu_l_14.wav	neu_r_51.wav	2015-06-17_13.35.41.500000	151	0
61	0	1	l_nif_9.wav	neu_r_13.wav	2015-06-17_13.35.41.500000	152	1
61	0	0	l_lup_15.wav	pos_r_5.wav	2015-06-17_13.35.41.500000	153	0
61	0	0	l_tol_3.wav	neu_r_39.wav	2015-06-17_13.35.41.500000	154	0
61	0	1	neu_l_6.wav	r_nif_20.wav	2015-06-17_13.35.41.500000	155	1
61	1	0	neu_l_20.wav	pos_r_49.wav	2015-06-17_13.35.41.500000	156	0
61	0	0	neu_l_78.wav	neu_r_39.wav	2015-06-17_13.35.41.500000	157	0
61	0	1	l_nif_6.wav	neu_r_13.wav	2015-06-17_13.35.41.500000	158	1
61	0	0	l_lup_8.wav	pos_r_52.wav	2015-06-17_13.35.41.500000	159	0
61	0	0	l_tol_19.wav	neu_r_17.wav	2015-06-17_13.35.41.500000	160	0
61	0	0	neu_l_74.wav	pos_r_51.wav	2015-06-17_13.35.41.500000	161	1
61	0	0	neu_l_62.wav	neu_r_60.wav	2015-06-17_13.35.41.500000	162	0
61	0	1	neu_l_28.wav	r_nif_15.wav	2015-06-17_13.35.41.500000	163	1
61	1	0	neu_l_14.wav	pos_r_20.wav	2015-06-17_13.35.41.500000	164	0
61	0	0	neu_l_52.wav	neu_r_9.wav	2015-06-17_13.35.41.500000	165	0
61	0	0	neu_l_58.wav	neg_r_73.wav	2015-06-17_13.35.41.500000	166	1
61	0	0	neu_l_75.wav	neu_r_39.wav	2015-06-17_13.35.41.500000	167	0
61	0	0	neu_l_34.wav	neg_r_58.wav	2015-06-17_13.35.41.500000	168	1
61	0	0	neu_l_11.wav	neu_r_9.wav	2015-06-17_13.35.41.500000	169	0
61	0	1	neu_l_24.wav	r_nif_7.wav	2015-06-17_13.35.41.500000	170	1
61	1	0	neu_l_32.wav	neg_r_61.wav	2015-06-17_13.35.41.500000	171	0
61	0	0	neu_l_79.wav	neu_r_26.wav	2015-06-17_13.35.41.500000	172	0
61	0	1	l_nif_14.wav	neu_r_77.wav	2015-06-17_13.35.41.500000	173	1
61	0	0	l_lup_11.wav	neg_r_21.wav	2015-06-17_13.35.41.500000	174	0
61	0	0	l_tol_2.wav	neu_r_8.wav	2015-06-17_13.35.41.500000	175	0
61	0	1	neu_l_15.wav	r_nif_8.wav	2015-06-17_13.35.41.500000	176	1
61	1	0	neu_l_80.wav	neg_r_60.wav	2015-06-17_13.35.41.500000	177	0
61	0	0	neu_l_41.wav	neu_r_77.wav	2015-06-17_13.35.41.500000	178	0
