ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
25	50	13.086000	Omeelup	./sounds/cs/ratingcs/lup_3.wav	1	target	labor2	2015-06-09_12.26.12.306000	1
25	50	5.334000	Eskannif	./sounds/cs/ratingcs/nif_2.wav	-1	cs2	labor2	2015-06-09_12.26.12.306000	2
25	41	8.483000	Baakelup	./sounds/cs/ratingcs/lup_20.wav	-1	target	labor2	2015-06-09_12.26.12.306000	3
25	46	5.394000	Daanalup	./sounds/cs/ratingcs/lup_12.wav	-1	target	labor2	2015-06-09_12.26.12.306000	4
25	52	5.287000	Deekalup	./sounds/cs/ratingcs/lup_14.wav	1	target	labor2	2015-06-09_12.26.12.306000	5
25	55	3.568000	Tesoolup	./sounds/cs/ratingcs/lup_13.wav	1	cs1	labor2	2015-06-09_12.26.12.306000	6
25	50	6.712000	Unoolup	./sounds/cs/ratingcs/lup_18.wav	-1	target	labor2	2015-06-09_12.26.12.306000	7
25	53	4.521000	Nomotol	./sounds/cs/ratingcs/tol_7.wav	-1	cs3	labor2	2015-06-09_12.26.12.306000	8
25	53	2.684000	Missonif	./sounds/cs/ratingcs/nif_10.wav	1	cs1	labor2	2015-06-09_12.26.12.306000	9
25	63	2.475000	Neenolup	./sounds/cs/ratingcs/lup_2.wav	1	cs3	labor2	2015-06-09_12.26.12.306000	10
25	56	4.185000	Mofotol	./sounds/cs/ratingcs/tol_11.wav	-1	cs1	labor2	2015-06-09_12.26.12.306000	11
25	41	2.849000	Daanilup	./sounds/cs/ratingcs/lup_17.wav	-1	target	labor2	2015-06-09_12.26.12.306000	12
25	53	2.987000	Kaneelup	./sounds/cs/ratingcs/lup_7.wav	-1	target	labor2	2015-06-09_12.26.12.306000	13
25	50	2.851000	Reetolup	./sounds/cs/ratingcs/lup_15.wav	1	target	labor2	2015-06-09_12.26.12.306000	14
25	50	5.239000	Koleelup	./sounds/cs/ratingcs/lup_16.wav	1	target	labor2	2015-06-09_12.26.12.306000	15
25	57	4.179000	Tareelup	./sounds/cs/ratingcs/lup_8.wav	-1	cs1	labor2	2015-06-09_12.26.12.306000	16
25	38	4.868000	Waneelup	./sounds/cs/ratingcs/lup_6.wav	1	target	labor2	2015-06-09_12.26.12.306000	17
25	57	3.414000	Siritol	./sounds/cs/ratingcs/tol_18.wav	1	cs3	labor2	2015-06-09_12.26.12.306000	18
25	52	2.882000	Kullonif	./sounds/cs/ratingcs/nif_17.wav	1	cs2	labor2	2015-06-09_12.26.12.306000	19
25	36	3.121000	Sesetol	./sounds/cs/ratingcs/tol_9.wav	1	cs2	labor2	2015-06-09_12.26.12.306000	20
25	61	2.604000	Maasolup	./sounds/cs/ratingcs/lup_1.wav	-1	cs2	labor2	2015-06-09_12.26.12.306000	21
25	32	4.005000	Jessunif	./sounds/cs/ratingcs/nif_19.wav	-1	cs3	labor2	2015-06-09_12.26.12.306000	22
