ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
81	70	7.161000	Kennunif	./sounds/cs/ratingcs/nif_5.wav	1	target	labor8	2015-06-18_13.30.16.054000	1
81	59	8.157000	Eekalup	./sounds/cs/ratingcs/lup_11.wav	-1	cs1	labor8	2015-06-18_13.30.16.054000	2
81	80	3.149000	Eskannif	./sounds/cs/ratingcs/nif_2.wav	1	target	labor8	2015-06-18_13.30.16.054000	3
81	20	2.819000	Siritol	./sounds/cs/ratingcs/tol_18.wav	-1	cs3	labor8	2015-06-18_13.30.16.054000	4
81	80	2.376000	Kullonif	./sounds/cs/ratingcs/nif_17.wav	-1	target	labor8	2015-06-18_13.30.16.054000	5
81	59	2.426000	Jessunif	./sounds/cs/ratingcs/nif_19.wav	-1	cs1	labor8	2015-06-18_13.30.16.054000	6
81	45	3.256000	Toleelup	./sounds/cs/ratingcs/lup_5.wav	1	cs3	labor8	2015-06-18_13.30.16.054000	7
81	75	2.042000	Bollanif	./sounds/cs/ratingcs/nif_8.wav	-1	target	labor8	2015-06-18_13.30.16.054000	8
81	73	2.764000	Lebbunif	./sounds/cs/ratingcs/nif_3.wav	-1	target	labor8	2015-06-18_13.30.16.054000	9
81	22	2.481000	Cocotol	./sounds/cs/ratingcs/tol_10.wav	1	cs2	labor8	2015-06-18_13.30.16.054000	10
81	22	3.434000	Tareelup	./sounds/cs/ratingcs/lup_8.wav	-1	cs3	labor8	2015-06-18_13.30.16.054000	11
81	65	1.627000	Dullanif	./sounds/cs/ratingcs/nif_14.wav	1	cs3	labor8	2015-06-18_13.30.16.054000	12
81	54	2.877000	Kissunif	./sounds/cs/ratingcs/nif_16.wav	1	cs1	labor8	2015-06-18_13.30.16.054000	13
81	19	3.691000	Dakatol	./sounds/cs/ratingcs/tol_6.wav	-1	cs2	labor8	2015-06-18_13.30.16.054000	14
81	45	2.997000	Deretol	./sounds/cs/ratingcs/tol_12.wav	1	cs1	labor8	2015-06-18_13.30.16.054000	15
81	48	2.817000	Istennif	./sounds/cs/ratingcs/nif_20.wav	1	target	labor8	2015-06-18_13.30.16.054000	16
81	84	2.935000	Dimmanif	./sounds/cs/ratingcs/nif_11.wav	-1	cs2	labor8	2015-06-18_13.30.16.054000	17
81	60	2.644000	Rellnif	./sounds/cs/ratingcs/nif_6.wav	1	target	labor8	2015-06-18_13.30.16.054000	18
81	78	2.884000	Zallunif	./sounds/cs/ratingcs/nif_4.wav	-1	target	labor8	2015-06-18_13.30.16.054000	19
81	62	2.412000	Allanif	./sounds/cs/ratingcs/nif_7.wav	-1	target	labor8	2015-06-18_13.30.16.054000	20
81	45	3.461000	Reetolup	./sounds/cs/ratingcs/lup_15.wav	1	cs2	labor8	2015-06-18_13.30.16.054000	21
81	59	4.010000	Cellanif	./sounds/cs/ratingcs/nif_1.wav	1	target	labor8	2015-06-18_13.30.16.054000	22
