ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
43	0	neu_l_29.wav	r_lup_11.wav	1	-1	1	2015-06-15_13.51.37.945000
43	0	neu_l_72.wav	neg_r_63.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	l_nif_15.wav	neu_r_35.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	l_nif_2.wav	neu_r_65.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	l_nif_6.wav	neu_r_7.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	neu_l_54.wav	r_lup_19.wav	1	-1	1	2015-06-15_13.51.37.945000
43	0	neu_l_15.wav	neg_r_67.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	neu_l_41.wav	r_lup_2.wav	1	1	1	2015-06-15_13.51.37.945000
43	0	neu_l_4.wav	pos_r_23.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	neu_l_39.wav	r_lup_10.wav	1	1	1	2015-06-15_13.51.37.945000
43	0	neu_l_28.wav	pos_r_35.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	neu_l_68.wav	r_lup_10.wav	1	1	1	2015-06-15_13.51.37.945000
43	0	neu_l_24.wav	pos_r_6.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	neu_l_69.wav	r_lup_19.wav	1	-1	1	2015-06-15_13.51.37.945000
43	0	neu_l_19.wav	neg_r_47.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	neu_l_11.wav	pos_r_41.wav	0	1	1	2015-06-15_13.51.37.945000
43	0	neu_l_3.wav	neu_r_37.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	neu_l_51.wav	neg_r_35.wav	0	-1	1	2015-06-15_13.51.37.945000
43	0	neu_l_61.wav	neu_r_18.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	neu_l_10.wav	r_lup_11.wav	1	-1	1	2015-06-15_13.51.37.945000
43	0	neu_l_68.wav	neg_r_72.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	neu_l_75.wav	neg_r_59.wav	0	-1	1	2015-06-15_13.51.37.945000
43	0	neu_l_17.wav	neu_r_64.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	l_nif_3.wav	neu_r_78.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	l_nif_4.wav	neu_r_76.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	neu_l_54.wav	pos_r_73.wav	0	1	1	2015-06-15_13.51.37.945000
43	0	neu_l_73.wav	neu_r_40.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	l_nif_5.wav	neu_r_47.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	neu_l_38.wav	r_lup_2.wav	1	1	1	2015-06-15_13.51.37.945000
43	0	neu_l_71.wav	pos_r_13.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	neu_l_29.wav	r_lup_11.wav	1	-1	1	2015-06-15_13.51.37.945000
43	1	neu_l_72.wav	neg_r_63.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	l_nif_15.wav	neu_r_35.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	l_nif_2.wav	neu_r_65.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	l_nif_6.wav	neu_r_7.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	neu_l_54.wav	r_lup_19.wav	1	-1	1	2015-06-15_13.51.37.945000
43	1	neu_l_15.wav	neg_r_67.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	neu_l_41.wav	r_lup_2.wav	1	1	1	2015-06-15_13.51.37.945000
43	1	neu_l_4.wav	pos_r_23.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	neu_l_39.wav	r_lup_10.wav	1	1	1	2015-06-15_13.51.37.945000
43	1	neu_l_28.wav	pos_r_35.wav	0	0	0	2015-06-15_13.51.37.945000
43	1	neu_l_68.wav	r_lup_10.wav	1	1	1	2015-06-15_13.51.37.945000
43	0	neu_l_24.wav	pos_r_6.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	neu_l_69.wav	r_lup_19.wav	1	-1	1	2015-06-15_13.51.37.945000
43	1	neu_l_19.wav	neg_r_47.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	neu_l_11.wav	pos_r_41.wav	0	1	1	2015-06-15_13.51.37.945000
43	0	neu_l_3.wav	neu_r_37.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	neu_l_51.wav	neg_r_35.wav	0	-1	1	2015-06-15_13.51.37.945000
43	0	neu_l_61.wav	neu_r_18.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	neu_l_10.wav	r_lup_11.wav	1	-1	1	2015-06-15_13.51.37.945000
43	1	neu_l_68.wav	neg_r_72.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	neu_l_75.wav	neg_r_59.wav	0	-1	1	2015-06-15_13.51.37.945000
43	1	neu_l_17.wav	neu_r_64.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	l_nif_3.wav	neu_r_78.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	l_nif_4.wav	neu_r_76.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	neu_l_54.wav	pos_r_73.wav	0	1	1	2015-06-15_13.51.37.945000
43	0	neu_l_73.wav	neu_r_40.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	l_nif_5.wav	neu_r_47.wav	0	0	0	2015-06-15_13.51.37.945000
43	0	neu_l_38.wav	r_lup_2.wav	1	1	1	2015-06-15_13.51.37.945000
43	1	neu_l_71.wav	pos_r_13.wav	0	0	0	2015-06-15_13.51.37.945000
