ParticipantNumber	SpaceYesNo	IsTarget	LeftOrder	RightOrder	timeStamp	TrialNr	Interval
15	0	1	l_nif_9.wav	neu_r_64.wav	2015-06-03_16.27.11.242000	1	1
15	0	0	l_tol_5.wav	pos_r_1.wav	2015-06-03_16.27.11.242000	2	0
15	0	0	l_lup_20.wav	neu_r_12.wav	2015-06-03_16.27.11.242000	3	0
15	0	1	l_nif_2.wav	neu_r_72.wav	2015-06-03_16.27.11.242000	4	1
15	0	0	l_tol_1.wav	neg_r_74.wav	2015-06-03_16.27.11.242000	5	0
15	0	0	l_lup_7.wav	neu_r_22.wav	2015-06-03_16.27.11.242000	6	0
15	0	1	l_nif_18.wav	neu_r_59.wav	2015-06-03_16.27.11.242000	7	1
15	0	0	l_tol_13.wav	neg_r_47.wav	2015-06-03_16.27.11.242000	8	0
15	0	0	l_lup_15.wav	neu_r_5.wav	2015-06-03_16.27.11.242000	9	0
15	0	1	l_nif_17.wav	neu_r_21.wav	2015-06-03_16.27.11.242000	10	1
15	0	0	l_tol_10.wav	pos_r_10.wav	2015-06-03_16.27.11.242000	11	0
15	0	0	l_lup_8.wav	neu_r_56.wav	2015-06-03_16.27.11.242000	12	0
15	0	1	neu_l_38.wav	r_nif_3.wav	2015-06-03_16.27.11.242000	13	1
15	1	0	neu_l_74.wav	neg_r_27.wav	2015-06-03_16.27.11.242000	14	0
15	0	0	neu_l_37.wav	neu_r_31.wav	2015-06-03_16.27.11.242000	15	0
15	0	1	neu_l_69.wav	r_nif_7.wav	2015-06-03_16.27.11.242000	16	1
15	1	0	neu_l_70.wav	neg_r_22.wav	2015-06-03_16.27.11.242000	17	0
15	0	0	neu_l_74.wav	neu_r_60.wav	2015-06-03_16.27.11.242000	18	0
15	0	1	neu_l_46.wav	r_nif_16.wav	2015-06-03_16.27.11.242000	19	1
15	1	0	neu_l_38.wav	pos_r_20.wav	2015-06-03_16.27.11.242000	20	0
15	0	0	neu_l_24.wav	neu_r_11.wav	2015-06-03_16.27.11.242000	21	0
15	0	0	neu_l_13.wav	pos_r_10.wav	2015-06-03_16.27.11.242000	22	1
15	0	0	neu_l_65.wav	neu_r_34.wav	2015-06-03_16.27.11.242000	23	0
15	0	1	neu_l_26.wav	r_nif_10.wav	2015-06-03_16.27.11.242000	24	1
15	1	0	neu_l_16.wav	pos_r_41.wav	2015-06-03_16.27.11.242000	25	0
15	0	0	neu_l_25.wav	neu_r_64.wav	2015-06-03_16.27.11.242000	26	0
15	0	0	neu_l_36.wav	pos_r_30.wav	2015-06-03_16.27.11.242000	27	1
15	0	0	neu_l_38.wav	neu_r_45.wav	2015-06-03_16.27.11.242000	28	0
15	0	1	neu_l_13.wav	r_nif_10.wav	2015-06-03_16.27.11.242000	29	1
15	1	0	neu_l_52.wav	pos_r_63.wav	2015-06-03_16.27.11.242000	30	0
15	0	0	neu_l_18.wav	neu_r_22.wav	2015-06-03_16.27.11.242000	31	0
15	0	1	l_nif_2.wav	neu_r_23.wav	2015-06-03_16.27.11.242000	32	1
15	0	0	l_tol_1.wav	neg_r_48.wav	2015-06-03_16.27.11.242000	33	0
15	0	0	l_lup_7.wav	neu_r_22.wav	2015-06-03_16.27.11.242000	34	0
15	0	1	neu_l_67.wav	r_nif_3.wav	2015-06-03_16.27.11.242000	35	1
15	1	0	neu_l_39.wav	neg_r_68.wav	2015-06-03_16.27.11.242000	36	0
15	0	0	neu_l_37.wav	neu_r_47.wav	2015-06-03_16.27.11.242000	37	0
15	0	0	neu_l_30.wav	neg_r_50.wav	2015-06-03_16.27.11.242000	38	1
