ParticipantNumber	SpaceYesNo	IsTarget	LeftOrder	RightOrder	timeStamp	TrialNr	Interval
30	0	1	neu_l_17.wav	r_tol_6.wav	2015-06-10_11.58.51.227000	1	1
30	1	0	neu_l_60.wav	neg_r_64.wav	2015-06-10_11.58.51.227000	2	0
30	0	0	neu_l_4.wav	neu_r_40.wav	2015-06-10_11.58.51.227000	3	0
30	0	1	l_tol_7.wav	neu_r_57.wav	2015-06-10_11.58.51.227000	4	1
30	0	0	l_nif_6.wav	pos_r_13.wav	2015-06-10_11.58.51.227000	5	0
30	0	0	l_lup_5.wav	neu_r_39.wav	2015-06-10_11.58.51.227000	6	0
30	0	0	neu_l_76.wav	neg_r_55.wav	2015-06-10_11.58.51.227000	7	1
30	0	0	neu_l_10.wav	neu_r_32.wav	2015-06-10_11.58.51.227000	8	0
30	0	1	neu_l_27.wav	r_tol_6.wav	2015-06-10_11.58.51.227000	9	1
30	1	0	neu_l_12.wav	neg_r_11.wav	2015-06-10_11.58.51.227000	10	0
30	0	0	neu_l_53.wav	neu_r_56.wav	2015-06-10_11.58.51.227000	11	0
30	0	1	neu_l_16.wav	r_tol_6.wav	2015-06-10_11.58.51.227000	12	1
30	1	0	neu_l_25.wav	neg_r_69.wav	2015-06-10_11.58.51.227000	13	0
30	0	0	neu_l_80.wav	neu_r_30.wav	2015-06-10_11.58.51.227000	14	0
30	0	0	neu_l_29.wav	neg_r_79.wav	2015-06-10_11.58.51.227000	15	1
30	0	0	neu_l_1.wav	neu_r_49.wav	2015-06-10_11.58.51.227000	16	0
30	0	0	neu_l_71.wav	pos_r_48.wav	2015-06-10_11.58.51.227000	17	1
30	0	0	neu_l_3.wav	neu_r_30.wav	2015-06-10_11.58.51.227000	18	0
30	0	1	l_tol_7.wav	neu_r_49.wav	2015-06-10_11.58.51.227000	19	1
30	0	0	l_nif_6.wav	pos_r_9.wav	2015-06-10_11.58.51.227000	20	0
30	0	0	l_lup_5.wav	neu_r_56.wav	2015-06-10_11.58.51.227000	21	0
30	0	1	neu_l_54.wav	r_tol_8.wav	2015-06-10_11.58.51.227000	22	1
30	1	0	neu_l_68.wav	pos_r_42.wav	2015-06-10_11.58.51.227000	23	0
30	0	0	neu_l_19.wav	neu_r_40.wav	2015-06-10_11.58.51.227000	24	0
30	0	1	l_tol_16.wav	neu_r_48.wav	2015-06-10_11.58.51.227000	25	1
30	0	0	l_nif_12.wav	neg_r_72.wav	2015-06-10_11.58.51.227000	26	0
30	0	0	l_lup_12.wav	neu_r_30.wav	2015-06-10_11.58.51.227000	27	0
30	0	1	neu_l_78.wav	r_tol_2.wav	2015-06-10_11.58.51.227000	28	1
30	1	0	neu_l_24.wav	pos_r_7.wav	2015-06-10_11.58.51.227000	29	0
30	0	0	neu_l_76.wav	neu_r_42.wav	2015-06-10_11.58.51.227000	30	0
30	0	1	neu_l_65.wav	r_tol_8.wav	2015-06-10_11.58.51.227000	31	1
30	1	0	neu_l_22.wav	pos_r_46.wav	2015-06-10_11.58.51.227000	32	0
30	0	0	neu_l_9.wav	neu_r_30.wav	2015-06-10_11.58.51.227000	33	0
30	0	0	neu_l_53.wav	neg_r_25.wav	2015-06-10_11.58.51.227000	34	1
30	0	0	neu_l_45.wav	neu_r_77.wav	2015-06-10_11.58.51.227000	35	0
30	0	1	neu_l_22.wav	r_tol_4.wav	2015-06-10_11.58.51.227000	36	1
30	1	0	neu_l_41.wav	pos_r_19.wav	2015-06-10_11.58.51.227000	37	0
30	0	0	neu_l_8.wav	neu_r_67.wav	2015-06-10_11.58.51.227000	38	0
30	0	0	neu_l_7.wav	pos_r_12.wav	2015-06-10_11.58.51.227000	39	1
30	0	0	neu_l_60.wav	neu_r_55.wav	2015-06-10_11.58.51.227000	40	0
30	0	1	neu_l_64.wav	r_tol_6.wav	2015-06-10_11.58.51.227000	41	1
30	1	0	neu_l_36.wav	neg_r_32.wav	2015-06-10_11.58.51.227000	42	0
30	0	0	neu_l_43.wav	neu_r_73.wav	2015-06-10_11.58.51.227000	43	0
30	0	1	l_tol_16.wav	neu_r_33.wav	2015-06-10_11.58.51.227000	44	1
30	0	0	l_nif_12.wav	neg_r_42.wav	2015-06-10_11.58.51.227000	45	0
30	0	0	l_lup_12.wav	neu_r_42.wav	2015-06-10_11.58.51.227000	46	0
30	0	1	neu_l_24.wav	r_tol_3.wav	2015-06-10_11.58.51.227000	47	1
30	1	0	neu_l_68.wav	neg_r_12.wav	2015-06-10_11.58.51.227000	48	0
30	0	0	neu_l_35.wav	neu_r_33.wav	2015-06-10_11.58.51.227000	49	0
30	0	1	neu_l_8.wav	r_tol_2.wav	2015-06-10_11.58.51.227000	50	1
30	1	0	neu_l_66.wav	pos_r_60.wav	2015-06-10_11.58.51.227000	51	0
30	0	0	neu_l_75.wav	neu_r_57.wav	2015-06-10_11.58.51.227000	52	0
30	0	1	neu_l_2.wav	r_tol_10.wav	2015-06-10_11.58.51.227000	53	1
30	1	0	neu_l_69.wav	pos_r_47.wav	2015-06-10_11.58.51.227000	54	0
