ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
47	0	l_tol_16.wav	neu_r_66.wav	0	0	0	2015-06-15_15.40.30.654000
47	0	l_tol_14.wav	neu_r_1.wav	0	0	0	2015-06-15_15.40.30.654000
47	0	l_tol_2.wav	neu_r_80.wav	0	0	0	2015-06-15_15.40.30.654000
47	0	neu_l_42.wav	r_nif_2.wav	1	1	1	2015-06-15_15.40.30.654000
47	0	neu_l_12.wav	pos_r_61.wav	0	0	0	2015-06-15_15.40.30.654000
47	0	neu_l_12.wav	r_nif_5.wav	1	-1	1	2015-06-15_15.40.30.654000
47	0	neu_l_15.wav	neg_r_41.wav	0	0	0	2015-06-15_15.40.30.654000
47	0	neu_l_45.wav	r_nif_4.wav	1	-1	1	2015-06-15_15.40.30.654000
47	0	neu_l_32.wav	neg_r_67.wav	0	0	0	2015-06-15_15.40.30.654000
47	0	neu_l_3.wav	r_nif_3.wav	1	1	1	2015-06-15_15.40.30.654000
47	0	neu_l_15.wav	pos_r_56.wav	0	0	0	2015-06-15_15.40.30.654000
47	0	neu_l_18.wav	r_nif_3.wav	1	1	1	2015-06-15_15.40.30.654000
47	0	neu_l_40.wav	pos_r_38.wav	0	0	0	2015-06-15_15.40.30.654000
47	0	l_tol_6.wav	neu_r_59.wav	0	0	0	2015-06-15_15.40.30.654000
47	0	neu_l_60.wav	neg_r_9.wav	0	-1	1	2015-06-15_15.40.30.654000
47	0	neu_l_79.wav	neu_r_7.wav	0	0	0	2015-06-15_15.40.30.654000
47	0	neu_l_49.wav	neg_r_31.wav	0	-1	1	2015-06-15_15.40.30.654000
47	0	neu_l_70.wav	neu_r_54.wav	0	0	0	2015-06-15_15.40.30.654000
47	0	neu_l_52.wav	r_nif_2.wav	1	1	1	2015-06-15_15.40.30.654000
47	0	neu_l_57.wav	pos_r_47.wav	0	0	0	2015-06-15_15.40.30.654000
47	0	l_tol_15.wav	neu_r_54.wav	0	0	0	2015-06-15_15.40.30.654000
47	0	neu_l_12.wav	pos_r_28.wav	0	1	1	2015-06-15_15.40.30.654000
47	0	neu_l_43.wav	neu_r_59.wav	0	0	0	2015-06-15_15.40.30.654000
47	0	neu_l_79.wav	r_nif_5.wav	1	-1	1	2015-06-15_15.40.30.654000
47	0	neu_l_14.wav	neg_r_61.wav	0	0	0	2015-06-15_15.40.30.654000
47	0	neu_l_39.wav	r_nif_4.wav	1	-1	1	2015-06-15_15.40.30.654000
47	0	neu_l_78.wav	neg_r_56.wav	0	0	0	2015-06-15_15.40.30.654000
47	0	neu_l_11.wav	pos_r_10.wav	0	1	1	2015-06-15_15.40.30.654000
47	0	neu_l_60.wav	neu_r_63.wav	0	0	0	2015-06-15_15.40.30.654000
