ParticipantNumber	SpaceYesNo	IsTarget	LeftOrder	RightOrder	timeStamp	TrialNr	Interval
66	0	0	neu_l_72.wav	pos_r_74.wav	2015-06-17_16.02.24.819000	1	1
66	0	0	neu_l_69.wav	neu_r_27.wav	2015-06-17_16.02.24.819000	2	0
66	0	1	l_nif_14.wav	neu_r_8.wav	2015-06-17_16.02.24.819000	3	1
66	0	0	l_tol_13.wav	neg_r_33.wav	2015-06-17_16.02.24.819000	4	0
66	0	0	l_lup_19.wav	neu_r_77.wav	2015-06-17_16.02.24.819000	5	0
66	0	1	neu_l_53.wav	r_nif_8.wav	2015-06-17_16.02.24.819000	6	1
66	1	0	neu_l_23.wav	neg_r_68.wav	2015-06-17_16.02.24.819000	7	0
66	0	0	neu_l_13.wav	neu_r_55.wav	2015-06-17_16.02.24.819000	8	0
66	0	1	neu_l_78.wav	r_nif_11.wav	2015-06-17_16.02.24.819000	9	1
66	1	0	neu_l_3.wav	pos_r_47.wav	2015-06-17_16.02.24.819000	10	0
66	0	0	neu_l_53.wav	neu_r_76.wav	2015-06-17_16.02.24.819000	11	0
66	0	0	neu_l_65.wav	neg_r_48.wav	2015-06-17_16.02.24.819000	12	1
66	0	0	neu_l_64.wav	neu_r_27.wav	2015-06-17_16.02.24.819000	13	0
66	0	1	neu_l_41.wav	r_nif_8.wav	2015-06-17_16.02.24.819000	14	1
66	1	0	neu_l_41.wav	neg_r_66.wav	2015-06-17_16.02.24.819000	15	0
66	0	0	neu_l_36.wav	neu_r_5.wav	2015-06-17_16.02.24.819000	16	0
66	0	1	l_nif_4.wav	neu_r_62.wav	2015-06-17_16.02.24.819000	17	1
66	0	0	l_tol_3.wav	pos_r_26.wav	2015-06-17_16.02.24.819000	18	0
66	0	0	l_lup_15.wav	neu_r_15.wav	2015-06-17_16.02.24.819000	19	0
66	0	1	neu_l_70.wav	r_nif_5.wav	2015-06-17_16.02.24.819000	20	1
66	1	0	neu_l_57.wav	neg_r_60.wav	2015-06-17_16.02.24.819000	21	0
66	0	0	neu_l_51.wav	neu_r_46.wav	2015-06-17_16.02.24.819000	22	0
66	0	1	l_nif_14.wav	neu_r_33.wav	2015-06-17_16.02.24.819000	23	1
66	0	0	l_tol_13.wav	neg_r_24.wav	2015-06-17_16.02.24.819000	24	0
66	0	0	l_lup_19.wav	neu_r_15.wav	2015-06-17_16.02.24.819000	25	0
66	0	1	l_nif_16.wav	neu_r_31.wav	2015-06-17_16.02.24.819000	26	1
66	0	0	l_tol_8.wav	pos_r_21.wav	2015-06-17_16.02.24.819000	27	0
66	0	0	l_lup_1.wav	neu_r_58.wav	2015-06-17_16.02.24.819000	28	0
66	0	1	neu_l_67.wav	r_nif_18.wav	2015-06-17_16.02.24.819000	29	1
66	1	0	neu_l_69.wav	neg_r_48.wav	2015-06-17_16.02.24.819000	30	0
66	0	0	neu_l_70.wav	neu_r_12.wav	2015-06-17_16.02.24.819000	31	0
66	0	0	neu_l_25.wav	pos_r_50.wav	2015-06-17_16.02.24.819000	32	1
66	0	0	neu_l_51.wav	neu_r_38.wav	2015-06-17_16.02.24.819000	33	0
66	0	0	neu_l_67.wav	pos_r_7.wav	2015-06-17_16.02.24.819000	34	1
66	0	0	neu_l_23.wav	neu_r_80.wav	2015-06-17_16.02.24.819000	35	0
66	0	1	neu_l_42.wav	r_nif_12.wav	2015-06-17_16.02.24.819000	36	1
66	1	0	neu_l_70.wav	pos_r_30.wav	2015-06-17_16.02.24.819000	37	0
66	0	0	neu_l_25.wav	neu_r_8.wav	2015-06-17_16.02.24.819000	38	0
66	0	1	neu_l_9.wav	r_nif_20.wav	2015-06-17_16.02.24.819000	39	1
66	1	0	neu_l_71.wav	neg_r_36.wav	2015-06-17_16.02.24.819000	40	0
66	0	0	neu_l_70.wav	neu_r_16.wav	2015-06-17_16.02.24.819000	41	0
66	0	1	l_nif_19.wav	neu_r_45.wav	2015-06-17_16.02.24.819000	42	1
66	0	0	l_tol_1.wav	neg_r_3.wav	2015-06-17_16.02.24.819000	43	0
66	0	0	l_lup_12.wav	neu_r_31.wav	2015-06-17_16.02.24.819000	44	0
66	0	1	neu_l_32.wav	r_nif_20.wav	2015-06-17_16.02.24.819000	45	1
66	1	0	neu_l_21.wav	neg_r_74.wav	2015-06-17_16.02.24.819000	46	0
66	0	0	neu_l_75.wav	neu_r_27.wav	2015-06-17_16.02.24.819000	47	0
66	0	1	neu_l_68.wav	r_nif_18.wav	2015-06-17_16.02.24.819000	48	1
66	1	0	neu_l_59.wav	neg_r_36.wav	2015-06-17_16.02.24.819000	49	0
66	0	0	neu_l_35.wav	neu_r_16.wav	2015-06-17_16.02.24.819000	50	0
66	0	1	l_nif_19.wav	neu_r_5.wav	2015-06-17_16.02.24.819000	51	1
66	0	0	l_tol_1.wav	neg_r_9.wav	2015-06-17_16.02.24.819000	52	0
66	0	0	l_lup_12.wav	neu_r_16.wav	2015-06-17_16.02.24.819000	53	0
66	0	1	neu_l_44.wav	r_nif_5.wav	2015-06-17_16.02.24.819000	54	1
66	1	0	neu_l_2.wav	neg_r_54.wav	2015-06-17_16.02.24.819000	55	0
66	0	0	neu_l_25.wav	neu_r_39.wav	2015-06-17_16.02.24.819000	56	0
66	0	0	neu_l_78.wav	pos_r_33.wav	2015-06-17_16.02.24.819000	57	1
66	0	0	neu_l_64.wav	neu_r_16.wav	2015-06-17_16.02.24.819000	58	0
66	0	1	neu_l_23.wav	r_nif_10.wav	2015-06-17_16.02.24.819000	59	1
66	1	0	neu_l_9.wav	pos_r_31.wav	2015-06-17_16.02.24.819000	60	0
66	0	0	neu_l_56.wav	neu_r_16.wav	2015-06-17_16.02.24.819000	61	0
66	0	1	l_nif_4.wav	neu_r_80.wav	2015-06-17_16.02.24.819000	62	1
66	0	0	l_tol_3.wav	pos_r_63.wav	2015-06-17_16.02.24.819000	63	0
66	0	0	l_lup_15.wav	neu_r_8.wav	2015-06-17_16.02.24.819000	64	0
66	0	0	neu_l_65.wav	pos_r_52.wav	2015-06-17_16.02.24.819000	65	1
66	0	0	neu_l_3.wav	neu_r_39.wav	2015-06-17_16.02.24.819000	66	0
66	0	1	neu_l_65.wav	r_nif_8.wav	2015-06-17_16.02.24.819000	67	1
66	1	0	neu_l_78.wav	neg_r_16.wav	2015-06-17_16.02.24.819000	68	0
66	0	0	neu_l_10.wav	neu_r_22.wav	2015-06-17_16.02.24.819000	69	0
66	0	1	l_nif_14.wav	neu_r_12.wav	2015-06-17_16.02.24.819000	70	1
66	0	0	l_tol_13.wav	neg_r_76.wav	2015-06-17_16.02.24.819000	71	0
66	0	0	l_lup_19.wav	neu_r_45.wav	2015-06-17_16.02.24.819000	72	0
66	0	1	neu_l_53.wav	r_nif_8.wav	2015-06-17_16.02.24.819000	73	1
66	1	0	neu_l_11.wav	neg_r_29.wav	2015-06-17_16.02.24.819000	74	0
66	0	0	neu_l_63.wav	neu_r_49.wav	2015-06-17_16.02.24.819000	75	0
66	0	0	neu_l_40.wav	pos_r_47.wav	2015-06-17_16.02.24.819000	76	1
66	0	0	neu_l_11.wav	neu_r_55.wav	2015-06-17_16.02.24.819000	77	0
66	0	1	neu_l_72.wav	r_nif_11.wav	2015-06-17_16.02.24.819000	78	1
66	1	0	neu_l_79.wav	pos_r_72.wav	2015-06-17_16.02.24.819000	79	0
66	0	0	neu_l_75.wav	neu_r_38.wav	2015-06-17_16.02.24.819000	80	0
66	0	1	neu_l_71.wav	r_nif_12.wav	2015-06-17_16.02.24.819000	81	1
66	1	0	neu_l_47.wav	pos_r_8.wav	2015-06-17_16.02.24.819000	82	0
66	0	0	neu_l_50.wav	neu_r_34.wav	2015-06-17_16.02.24.819000	83	0
66	0	1	l_nif_14.wav	neu_r_46.wav	2015-06-17_16.02.24.819000	84	1
66	0	0	l_tol_13.wav	neg_r_51.wav	2015-06-17_16.02.24.819000	85	0
66	0	0	l_lup_19.wav	neu_r_73.wav	2015-06-17_16.02.24.819000	86	0
66	0	1	neu_l_21.wav	r_nif_12.wav	2015-06-17_16.02.24.819000	87	1
66	1	0	neu_l_53.wav	pos_r_18.wav	2015-06-17_16.02.24.819000	88	0
66	0	0	neu_l_44.wav	neu_r_38.wav	2015-06-17_16.02.24.819000	89	0
66	0	1	neu_l_20.wav	r_nif_2.wav	2015-06-17_16.02.24.819000	90	1
66	1	0	neu_l_75.wav	pos_r_41.wav	2015-06-17_16.02.24.819000	91	0
66	0	0	neu_l_59.wav	neu_r_76.wav	2015-06-17_16.02.24.819000	92	0
66	0	1	neu_l_71.wav	r_nif_12.wav	2015-06-17_16.02.24.819000	93	1
66	1	0	neu_l_26.wav	pos_r_48.wav	2015-06-17_16.02.24.819000	94	0
66	0	0	neu_l_79.wav	neu_r_22.wav	2015-06-17_16.02.24.819000	95	0
66	0	1	l_nif_4.wav	neu_r_8.wav	2015-06-17_16.02.24.819000	96	1
66	0	0	l_tol_3.wav	pos_r_55.wav	2015-06-17_16.02.24.819000	97	0
66	0	0	l_lup_15.wav	neu_r_77.wav	2015-06-17_16.02.24.819000	98	0
66	0	1	neu_l_30.wav	r_nif_15.wav	2015-06-17_16.02.24.819000	99	1
66	1	0	neu_l_20.wav	pos_r_80.wav	2015-06-17_16.02.24.819000	100	0
66	0	0	neu_l_64.wav	neu_r_33.wav	2015-06-17_16.02.24.819000	101	0
66	0	1	l_nif_16.wav	neu_r_61.wav	2015-06-17_16.02.24.819000	102	1
66	0	0	l_tol_8.wav	pos_r_33.wav	2015-06-17_16.02.24.819000	103	0
66	0	0	l_lup_1.wav	neu_r_28.wav	2015-06-17_16.02.24.819000	104	0
66	0	1	neu_l_72.wav	r_nif_11.wav	2015-06-17_16.02.24.819000	105	1
66	1	0	neu_l_25.wav	pos_r_58.wav	2015-06-17_16.02.24.819000	106	0
66	0	0	neu_l_70.wav	neu_r_31.wav	2015-06-17_16.02.24.819000	107	0
66	0	1	neu_l_35.wav	r_nif_20.wav	2015-06-17_16.02.24.819000	108	1
66	1	0	neu_l_19.wav	neg_r_55.wav	2015-06-17_16.02.24.819000	109	0
66	0	0	neu_l_36.wav	neu_r_62.wav	2015-06-17_16.02.24.819000	110	0
66	0	1	l_nif_19.wav	neu_r_33.wav	2015-06-17_16.02.24.819000	111	1
66	0	0	l_tol_1.wav	neg_r_49.wav	2015-06-17_16.02.24.819000	112	0
66	0	0	l_lup_12.wav	neu_r_77.wav	2015-06-17_16.02.24.819000	113	0
66	0	1	l_nif_16.wav	neu_r_48.wav	2015-06-17_16.02.24.819000	114	1
66	0	0	l_tol_8.wav	pos_r_61.wav	2015-06-17_16.02.24.819000	115	0
66	0	0	l_lup_1.wav	neu_r_12.wav	2015-06-17_16.02.24.819000	116	0
66	0	0	neu_l_21.wav	neg_r_38.wav	2015-06-17_16.02.24.819000	117	1
66	0	0	neu_l_11.wav	neu_r_39.wav	2015-06-17_16.02.24.819000	118	0
66	0	1	l_nif_19.wav	neu_r_58.wav	2015-06-17_16.02.24.819000	119	1
66	0	0	l_tol_1.wav	neg_r_12.wav	2015-06-17_16.02.24.819000	120	0
66	0	0	l_lup_12.wav	neu_r_73.wav	2015-06-17_16.02.24.819000	121	0
66	0	0	neu_l_60.wav	pos_r_51.wav	2015-06-17_16.02.24.819000	122	1
66	0	0	neu_l_32.wav	neu_r_49.wav	2015-06-17_16.02.24.819000	123	0
66	0	0	neu_l_29.wav	pos_r_11.wav	2015-06-17_16.02.24.819000	124	1
66	0	0	neu_l_79.wav	neu_r_73.wav	2015-06-17_16.02.24.819000	125	0
66	0	1	l_nif_19.wav	neu_r_49.wav	2015-06-17_16.02.24.819000	126	1
66	0	0	l_tol_1.wav	neg_r_45.wav	2015-06-17_16.02.24.819000	127	0
66	0	0	l_lup_12.wav	neu_r_73.wav	2015-06-17_16.02.24.819000	128	0
66	0	1	neu_l_74.wav	r_nif_2.wav	2015-06-17_16.02.24.819000	129	1
66	1	0	neu_l_43.wav	pos_r_25.wav	2015-06-17_16.02.24.819000	130	0
66	0	0	neu_l_51.wav	neu_r_38.wav	2015-06-17_16.02.24.819000	131	0
66	0	1	neu_l_24.wav	r_nif_11.wav	2015-06-17_16.02.24.819000	132	1
66	1	0	neu_l_41.wav	pos_r_76.wav	2015-06-17_16.02.24.819000	133	0
66	0	0	neu_l_79.wav	neu_r_58.wav	2015-06-17_16.02.24.819000	134	0
66	0	1	neu_l_65.wav	r_nif_20.wav	2015-06-17_16.02.24.819000	135	1
66	1	0	neu_l_44.wav	neg_r_15.wav	2015-06-17_16.02.24.819000	136	0
66	0	0	neu_l_72.wav	neu_r_22.wav	2015-06-17_16.02.24.819000	137	0
66	0	0	neu_l_79.wav	neg_r_41.wav	2015-06-17_16.02.24.819000	138	1
66	0	0	neu_l_30.wav	neu_r_80.wav	2015-06-17_16.02.24.819000	139	0
66	0	1	neu_l_50.wav	r_nif_2.wav	2015-06-17_16.02.24.819000	140	1
66	1	0	neu_l_51.wav	pos_r_11.wav	2015-06-17_16.02.24.819000	141	0
66	0	0	neu_l_74.wav	neu_r_37.wav	2015-06-17_16.02.24.819000	142	0
66	0	1	l_nif_4.wav	neu_r_5.wav	2015-06-17_16.02.24.819000	143	1
66	0	0	l_tol_3.wav	pos_r_70.wav	2015-06-17_16.02.24.819000	144	0
66	0	0	l_lup_15.wav	neu_r_27.wav	2015-06-17_16.02.24.819000	145	0
66	0	0	neu_l_43.wav	neg_r_59.wav	2015-06-17_16.02.24.819000	146	1
66	0	0	neu_l_4.wav	neu_r_12.wav	2015-06-17_16.02.24.819000	147	0
66	0	1	l_nif_14.wav	neu_r_46.wav	2015-06-17_16.02.24.819000	148	1
66	0	0	l_tol_13.wav	neg_r_25.wav	2015-06-17_16.02.24.819000	149	0
66	0	0	l_lup_19.wav	neu_r_48.wav	2015-06-17_16.02.24.819000	150	0
66	0	1	neu_l_24.wav	r_nif_18.wav	2015-06-17_16.02.24.819000	151	1
66	1	0	neu_l_10.wav	neg_r_28.wav	2015-06-17_16.02.24.819000	152	0
66	0	0	neu_l_64.wav	neu_r_12.wav	2015-06-17_16.02.24.819000	153	0
66	0	1	neu_l_60.wav	r_nif_11.wav	2015-06-17_16.02.24.819000	154	1
66	1	0	neu_l_20.wav	pos_r_39.wav	2015-06-17_16.02.24.819000	155	0
66	0	0	neu_l_47.wav	neu_r_33.wav	2015-06-17_16.02.24.819000	156	0
66	0	1	neu_l_72.wav	r_nif_2.wav	2015-06-17_16.02.24.819000	157	1
66	1	0	neu_l_7.wav	pos_r_79.wav	2015-06-17_16.02.24.819000	158	0
66	0	0	neu_l_2.wav	neu_r_39.wav	2015-06-17_16.02.24.819000	159	0
66	0	1	neu_l_7.wav	r_nif_8.wav	2015-06-17_16.02.24.819000	160	1
66	1	0	neu_l_74.wav	neg_r_44.wav	2015-06-17_16.02.24.819000	161	0
66	0	0	neu_l_64.wav	neu_r_46.wav	2015-06-17_16.02.24.819000	162	0
66	0	1	neu_l_32.wav	r_nif_10.wav	2015-06-17_16.02.24.819000	163	1
66	1	0	neu_l_3.wav	pos_r_52.wav	2015-06-17_16.02.24.819000	164	0
66	0	0	neu_l_57.wav	neu_r_5.wav	2015-06-17_16.02.24.819000	165	0
66	0	1	l_nif_14.wav	neu_r_48.wav	2015-06-17_16.02.24.819000	166	1
66	0	0	l_tol_13.wav	neg_r_75.wav	2015-06-17_16.02.24.819000	167	0
66	0	0	l_lup_19.wav	neu_r_28.wav	2015-06-17_16.02.24.819000	168	0
66	0	1	neu_l_51.wav	r_nif_18.wav	2015-06-17_16.02.24.819000	169	1
66	1	0	neu_l_44.wav	neg_r_35.wav	2015-06-17_16.02.24.819000	170	0
66	0	0	neu_l_30.wav	neu_r_28.wav	2015-06-17_16.02.24.819000	171	0
66	0	1	neu_l_44.wav	r_nif_20.wav	2015-06-17_16.02.24.819000	172	1
66	1	0	neu_l_47.wav	neg_r_4.wav	2015-06-17_16.02.24.819000	173	0
66	0	0	neu_l_52.wav	neu_r_8.wav	2015-06-17_16.02.24.819000	174	0
66	0	0	neu_l_10.wav	pos_r_56.wav	2015-06-17_16.02.24.819000	175	1
66	0	0	neu_l_4.wav	neu_r_8.wav	2015-06-17_16.02.24.819000	176	0
66	0	1	neu_l_63.wav	r_nif_15.wav	2015-06-17_16.02.24.819000	177	1
66	1	0	neu_l_51.wav	pos_r_60.wav	2015-06-17_16.02.24.819000	178	0
66	0	0	neu_l_60.wav	neu_r_58.wav	2015-06-17_16.02.24.819000	179	0
66	0	1	l_nif_19.wav	neu_r_33.wav	2015-06-17_16.02.24.819000	180	1
66	0	0	l_tol_1.wav	neg_r_69.wav	2015-06-17_16.02.24.819000	181	0
66	0	0	l_lup_12.wav	neu_r_34.wav	2015-06-17_16.02.24.819000	182	0
66	0	1	l_nif_19.wav	neu_r_33.wav	2015-06-17_16.02.24.819000	183	1
66	0	0	l_tol_1.wav	neg_r_26.wav	2015-06-17_16.02.24.819000	184	0
66	0	0	l_lup_12.wav	neu_r_73.wav	2015-06-17_16.02.24.819000	185	0
66	0	0	neu_l_43.wav	neg_r_14.wav	2015-06-17_16.02.24.819000	186	1
66	0	0	neu_l_30.wav	neu_r_12.wav	2015-06-17_16.02.24.819000	187	0
66	0	1	neu_l_59.wav	r_nif_12.wav	2015-06-17_16.02.24.819000	188	1
66	1	0	neu_l_44.wav	pos_r_50.wav	2015-06-17_16.02.24.819000	189	0
66	0	0	neu_l_36.wav	neu_r_8.wav	2015-06-17_16.02.24.819000	190	0
66	0	0	neu_l_32.wav	neg_r_56.wav	2015-06-17_16.02.24.819000	191	1
66	0	0	neu_l_75.wav	neu_r_37.wav	2015-06-17_16.02.24.819000	192	0
66	0	1	neu_l_17.wav	r_nif_20.wav	2015-06-17_16.02.24.819000	193	1
66	1	0	neu_l_24.wav	neg_r_15.wav	2015-06-17_16.02.24.819000	194	0
66	0	0	neu_l_50.wav	neu_r_55.wav	2015-06-17_16.02.24.819000	195	0
