ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
32	100	6.331000	Befetol	./sounds/cs/ratingcs/tol_14.wav	1	target	labor4	2015-06-10_12.01.40.202000	1
32	0	4.532000	Istennif	./sounds/cs/ratingcs/nif_20.wav	-1	cs3	labor4	2015-06-10_12.01.40.202000	2
32	100	4.121000	Reretol	./sounds/cs/ratingcs/tol_2.wav	1	cs3	labor4	2015-06-10_12.01.40.202000	3
32	30	8.700000	Dimmanif	./sounds/cs/ratingcs/nif_11.wav	1	cs2	labor4	2015-06-10_12.01.40.202000	4
32	90	5.073000	Rustutol	./sounds/cs/ratingcs/tol_15.wav	1	target	labor4	2015-06-10_12.01.40.202000	5
32	10	3.805000	Mateelup	./sounds/cs/ratingcs/lup_9.wav	-1	cs3	labor4	2015-06-10_12.01.40.202000	6
32	31	8.164000	Reetolup	./sounds/cs/ratingcs/lup_15.wav	1	cs2	labor4	2015-06-10_12.01.40.202000	7
32	100	3.696000	Nanatol	./sounds/cs/ratingcs/tol_3.wav	-1	cs1	labor4	2015-06-10_12.01.40.202000	8
32	99	4.573000	Siritol	./sounds/cs/ratingcs/tol_18.wav	-1	target	labor4	2015-06-10_12.01.40.202000	9
32	60	3.523000	Piditol	./sounds/cs/ratingcs/tol_13.wav	1	target	labor4	2015-06-10_12.01.40.202000	10
32	52	3.781000	Deretol	./sounds/cs/ratingcs/tol_12.wav	-1	cs2	labor4	2015-06-10_12.01.40.202000	11
32	88	2.927000	Nenetol	./sounds/cs/ratingcs/tol_19.wav	1	target	labor4	2015-06-10_12.01.40.202000	12
32	99	3.618000	Zackatol	./sounds/cs/ratingcs/tol_17.wav	-1	target	labor4	2015-06-10_12.01.40.202000	13
32	40	6.216000	Kissunif	./sounds/cs/ratingcs/nif_16.wav	1	cs1	labor4	2015-06-10_12.01.40.202000	14
32	100	3.424000	Lalatol	./sounds/cs/ratingcs/tol_1.wav	1	cs1	labor4	2015-06-10_12.01.40.202000	15
32	20	3.544000	Tareelup	./sounds/cs/ratingcs/lup_8.wav	-1	cs1	labor4	2015-06-10_12.01.40.202000	16
32	100	2.776000	Renetol	./sounds/cs/ratingcs/tol_5.wav	1	target	labor4	2015-06-10_12.01.40.202000	17
32	90	2.919000	Dakatol	./sounds/cs/ratingcs/tol_6.wav	-1	target	labor4	2015-06-10_12.01.40.202000	18
32	10	2.391000	Issanif	./sounds/cs/ratingcs/nif_9.wav	-1	cs2	labor4	2015-06-10_12.01.40.202000	19
32	70	3.214000	Falatol	./sounds/cs/ratingcs/tol_4.wav	-1	target	labor4	2015-06-10_12.01.40.202000	20
32	40	2.873000	Deekalup	./sounds/cs/ratingcs/lup_14.wav	1	cs3	labor4	2015-06-10_12.01.40.202000	21
32	71	2.917000	Mofotol	./sounds/cs/ratingcs/tol_11.wav	-1	target	labor4	2015-06-10_12.01.40.202000	22
