ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
70	0	neu_l_17.wav	pos_r_40.wav	0	1	1	2015-06-18_09.35.36.569000
70	0	neu_l_72.wav	neu_r_71.wav	0	0	0	2015-06-18_09.35.36.569000
70	0	l_nif_16.wav	neu_r_9.wav	0	0	0	2015-06-18_09.35.36.569000
70	0	neu_l_80.wav	r_lup_9.wav	1	1	1	2015-06-18_09.35.36.569000
70	0	neu_l_80.wav	pos_r_17.wav	0	0	0	2015-06-18_09.35.36.569000
70	0	neu_l_3.wav	neg_r_64.wav	0	-1	1	2015-06-18_09.35.36.569000
70	0	neu_l_37.wav	neu_r_12.wav	0	0	0	2015-06-18_09.35.36.569000
70	0	l_nif_17.wav	neu_r_18.wav	0	0	0	2015-06-18_09.35.36.569000
70	0	neu_l_54.wav	r_lup_17.wav	1	-1	1	2015-06-18_09.35.36.569000
70	0	neu_l_54.wav	neg_r_73.wav	0	0	0	2015-06-18_09.35.36.569000
70	0	neu_l_16.wav	r_lup_1.wav	1	1	1	2015-06-18_09.35.36.569000
70	0	neu_l_78.wav	pos_r_10.wav	0	0	0	2015-06-18_09.35.36.569000
70	0	l_nif_6.wav	neu_r_32.wav	0	0	0	2015-06-18_09.35.36.569000
70	0	l_nif_7.wav	neu_r_18.wav	0	0	0	2015-06-18_09.35.36.569000
70	0	neu_l_48.wav	r_lup_18.wav	1	-1	1	2015-06-18_09.35.36.569000
70	0	neu_l_33.wav	neg_r_7.wav	0	0	0	2015-06-18_09.35.36.569000
70	0	l_nif_18.wav	neu_r_34.wav	0	0	0	2015-06-18_09.35.36.569000
70	0	l_nif_12.wav	neu_r_8.wav	0	0	0	2015-06-18_09.35.36.569000
70	0	neu_l_55.wav	r_lup_1.wav	1	1	1	2015-06-18_09.35.36.569000
70	0	neu_l_67.wav	pos_r_75.wav	0	0	0	2015-06-18_09.35.36.569000
70	0	neu_l_4.wav	r_lup_18.wav	1	-1	1	2015-06-18_09.35.36.569000
70	0	neu_l_51.wav	neg_r_47.wav	0	0	0	2015-06-18_09.35.36.569000
70	0	neu_l_16.wav	pos_r_32.wav	0	1	1	2015-06-18_09.35.36.569000
70	0	neu_l_4.wav	neu_r_44.wav	0	0	0	2015-06-18_09.35.36.569000
70	0	neu_l_68.wav	neg_r_34.wav	0	-1	1	2015-06-18_09.35.36.569000
70	0	neu_l_73.wav	neu_r_20.wav	0	0	0	2015-06-18_09.35.36.569000
70	0	neu_l_67.wav	r_lup_9.wav	1	1	1	2015-06-18_09.35.36.569000
70	0	neu_l_6.wav	pos_r_54.wav	0	0	0	2015-06-18_09.35.36.569000
