ParticipantNumber	SpaceYesNo	IsTarget	LeftOrder	RightOrder	timeStamp	TrialNr	Interval
68	0	1	l_lup_14.wav	neu_r_33.wav	2015-06-17_16.37.41.840000	1	1
68	0	0	l_tol_11.wav	pos_r_27.wav	2015-06-17_16.37.41.840000	2	0
68	0	0	l_nif_16.wav	neu_r_10.wav	2015-06-17_16.37.41.840000	3	0
68	0	1	neu_l_62.wav	r_lup_15.wav	2015-06-17_16.37.41.840000	4	1
68	1	0	neu_l_5.wav	neg_r_59.wav	2015-06-17_16.37.41.840000	5	0
68	0	0	neu_l_52.wav	neu_r_61.wav	2015-06-17_16.37.41.840000	6	0
68	0	1	neu_l_19.wav	r_lup_7.wav	2015-06-17_16.37.41.840000	7	1
68	1	0	neu_l_9.wav	neg_r_8.wav	2015-06-17_16.37.41.840000	8	0
68	0	0	neu_l_7.wav	neu_r_40.wav	2015-06-17_16.37.41.840000	9	0
68	0	0	neu_l_29.wav	pos_r_22.wav	2015-06-17_16.37.41.840000	10	1
68	0	0	neu_l_6.wav	neu_r_44.wav	2015-06-17_16.37.41.840000	11	0
68	0	0	neu_l_59.wav	pos_r_59.wav	2015-06-17_16.37.41.840000	12	1
68	0	0	neu_l_24.wav	neu_r_58.wav	2015-06-17_16.37.41.840000	13	0
68	0	1	neu_l_63.wav	r_lup_15.wav	2015-06-17_16.37.41.840000	14	1
68	1	0	neu_l_51.wav	neg_r_52.wav	2015-06-17_16.37.41.840000	15	0
68	0	0	neu_l_50.wav	neu_r_40.wav	2015-06-17_16.37.41.840000	16	0
68	0	1	neu_l_78.wav	r_lup_8.wav	2015-06-17_16.37.41.840000	17	1
68	1	0	neu_l_78.wav	pos_r_33.wav	2015-06-17_16.37.41.840000	18	0
68	0	0	neu_l_15.wav	neu_r_30.wav	2015-06-17_16.37.41.840000	19	0
68	0	1	neu_l_49.wav	r_lup_8.wav	2015-06-17_16.37.41.840000	20	1
68	1	0	neu_l_6.wav	pos_r_55.wav	2015-06-17_16.37.41.840000	21	0
68	0	0	neu_l_22.wav	neu_r_41.wav	2015-06-17_16.37.41.840000	22	0
68	0	1	neu_l_43.wav	r_lup_11.wav	2015-06-17_16.37.41.840000	23	1
68	1	0	neu_l_24.wav	neg_r_64.wav	2015-06-17_16.37.41.840000	24	0
68	0	0	neu_l_11.wav	neu_r_38.wav	2015-06-17_16.37.41.840000	25	0
68	0	1	neu_l_29.wav	r_lup_10.wav	2015-06-17_16.37.41.840000	26	1
68	1	0	neu_l_72.wav	pos_r_53.wav	2015-06-17_16.37.41.840000	27	0
68	0	0	neu_l_80.wav	neu_r_33.wav	2015-06-17_16.37.41.840000	28	0
68	0	1	neu_l_51.wav	r_lup_4.wav	2015-06-17_16.37.41.840000	29	1
68	1	0	neu_l_50.wav	pos_r_72.wav	2015-06-17_16.37.41.840000	30	0
68	0	0	neu_l_49.wav	neu_r_68.wav	2015-06-17_16.37.41.840000	31	0
68	0	1	l_lup_5.wav	neu_r_17.wav	2015-06-17_16.37.41.840000	32	1
68	1	0	l_tol_10.wav	neg_r_7.wav	2015-06-17_16.37.41.840000	33	0
68	0	0	l_nif_7.wav	neu_r_38.wav	2015-06-17_16.37.41.840000	34	0
68	0	1	neu_l_31.wav	r_lup_15.wav	2015-06-17_16.37.41.840000	35	1
68	1	0	neu_l_24.wav	neg_r_68.wav	2015-06-17_16.37.41.840000	36	0
68	0	0	neu_l_50.wav	neu_r_60.wav	2015-06-17_16.37.41.840000	37	0
68	0	1	neu_l_79.wav	r_lup_8.wav	2015-06-17_16.37.41.840000	38	1
68	1	0	neu_l_24.wav	pos_r_47.wav	2015-06-17_16.37.41.840000	39	0
68	0	0	neu_l_46.wav	neu_r_73.wav	2015-06-17_16.37.41.840000	40	0
68	0	1	neu_l_19.wav	r_lup_7.wav	2015-06-17_16.37.41.840000	41	1
68	1	0	neu_l_72.wav	neg_r_51.wav	2015-06-17_16.37.41.840000	42	0
68	0	0	neu_l_23.wav	neu_r_48.wav	2015-06-17_16.37.41.840000	43	0
68	0	1	neu_l_5.wav	r_lup_8.wav	2015-06-17_16.37.41.840000	44	1
68	1	0	neu_l_7.wav	pos_r_7.wav	2015-06-17_16.37.41.840000	45	0
68	0	0	neu_l_16.wav	neu_r_4.wav	2015-06-17_16.37.41.840000	46	0
68	0	1	l_lup_5.wav	neu_r_21.wav	2015-06-17_16.37.41.840000	47	1
68	0	0	l_tol_10.wav	neg_r_77.wav	2015-06-17_16.37.41.840000	48	0
68	0	0	l_nif_7.wav	neu_r_44.wav	2015-06-17_16.37.41.840000	49	0
68	0	1	neu_l_6.wav	r_lup_20.wav	2015-06-17_16.37.41.840000	50	1
68	1	0	neu_l_8.wav	neg_r_55.wav	2015-06-17_16.37.41.840000	51	0
68	0	0	neu_l_50.wav	neu_r_3.wav	2015-06-17_16.37.41.840000	52	0
68	0	1	neu_l_53.wav	r_lup_15.wav	2015-06-17_16.37.41.840000	53	1
68	1	0	neu_l_6.wav	neg_r_43.wav	2015-06-17_16.37.41.840000	54	0
68	0	0	neu_l_16.wav	neu_r_14.wav	2015-06-17_16.37.41.840000	55	0
68	0	1	neu_l_66.wav	r_lup_20.wav	2015-06-17_16.37.41.840000	56	1
68	1	0	neu_l_50.wav	neg_r_2.wav	2015-06-17_16.37.41.840000	57	0
68	0	0	neu_l_24.wav	neu_r_47.wav	2015-06-17_16.37.41.840000	58	0
68	0	1	neu_l_25.wav	r_lup_4.wav	2015-06-17_16.37.41.840000	59	1
68	1	0	neu_l_11.wav	pos_r_35.wav	2015-06-17_16.37.41.840000	60	0
68	0	0	neu_l_46.wav	neu_r_54.wav	2015-06-17_16.37.41.840000	61	0
68	1	1	neu_l_43.wav	r_lup_7.wav	2015-06-17_16.37.41.840000	62	1
68	0	0	neu_l_31.wav	neg_r_46.wav	2015-06-17_16.37.41.840000	63	0
68	0	0	neu_l_31.wav	neu_r_14.wav	2015-06-17_16.37.41.840000	64	0
68	0	0	neu_l_9.wav	neg_r_31.wav	2015-06-17_16.37.41.840000	65	1
68	0	0	neu_l_2.wav	neu_r_41.wav	2015-06-17_16.37.41.840000	66	0
68	0	0	neu_l_70.wav	pos_r_61.wav	2015-06-17_16.37.41.840000	67	1
68	0	0	neu_l_71.wav	neu_r_3.wav	2015-06-17_16.37.41.840000	68	0
68	0	1	neu_l_74.wav	r_lup_2.wav	2015-06-17_16.37.41.840000	69	1
68	1	0	neu_l_9.wav	pos_r_18.wav	2015-06-17_16.37.41.840000	70	0
68	0	0	neu_l_53.wav	neu_r_17.wav	2015-06-17_16.37.41.840000	71	0
68	0	1	neu_l_70.wav	r_lup_20.wav	2015-06-17_16.37.41.840000	72	1
68	1	0	neu_l_65.wav	neg_r_69.wav	2015-06-17_16.37.41.840000	73	0
68	0	0	neu_l_50.wav	neu_r_42.wav	2015-06-17_16.37.41.840000	74	0
68	0	1	neu_l_69.wav	r_lup_4.wav	2015-06-17_16.37.41.840000	75	1
68	1	0	neu_l_67.wav	pos_r_10.wav	2015-06-17_16.37.41.840000	76	0
68	0	0	neu_l_8.wav	neu_r_17.wav	2015-06-17_16.37.41.840000	77	0
68	0	0	neu_l_70.wav	neg_r_20.wav	2015-06-17_16.37.41.840000	78	1
68	0	0	neu_l_37.wav	neu_r_54.wav	2015-06-17_16.37.41.840000	79	0
68	0	1	neu_l_56.wav	r_lup_16.wav	2015-06-17_16.37.41.840000	80	1
68	1	0	neu_l_27.wav	neg_r_65.wav	2015-06-17_16.37.41.840000	81	0
68	0	0	neu_l_5.wav	neu_r_60.wav	2015-06-17_16.37.41.840000	82	0
68	0	1	neu_l_72.wav	r_lup_15.wav	2015-06-17_16.37.41.840000	83	1
68	1	0	neu_l_51.wav	neg_r_3.wav	2015-06-17_16.37.41.840000	84	0
68	0	0	neu_l_78.wav	neu_r_68.wav	2015-06-17_16.37.41.840000	85	0
68	0	1	neu_l_37.wav	r_lup_4.wav	2015-06-17_16.37.41.840000	86	1
68	1	0	neu_l_50.wav	pos_r_22.wav	2015-06-17_16.37.41.840000	87	0
68	0	0	neu_l_12.wav	neu_r_13.wav	2015-06-17_16.37.41.840000	88	0
68	0	1	l_lup_5.wav	neu_r_21.wav	2015-06-17_16.37.41.840000	89	1
68	0	0	l_tol_10.wav	neg_r_33.wav	2015-06-17_16.37.41.840000	90	0
68	0	0	l_nif_7.wav	neu_r_40.wav	2015-06-17_16.37.41.840000	91	0
68	0	1	neu_l_16.wav	r_lup_17.wav	2015-06-17_16.37.41.840000	92	1
68	1	0	neu_l_77.wav	pos_r_58.wav	2015-06-17_16.37.41.840000	93	0
68	0	0	neu_l_59.wav	neu_r_21.wav	2015-06-17_16.37.41.840000	94	0
68	0	1	neu_l_45.wav	r_lup_10.wav	2015-06-17_16.37.41.840000	95	1
68	1	0	neu_l_74.wav	pos_r_60.wav	2015-06-17_16.37.41.840000	96	0
68	0	0	neu_l_37.wav	neu_r_30.wav	2015-06-17_16.37.41.840000	97	0
68	0	1	neu_l_78.wav	r_lup_11.wav	2015-06-17_16.37.41.840000	98	1
68	1	0	neu_l_25.wav	neg_r_61.wav	2015-06-17_16.37.41.840000	99	0
68	0	0	neu_l_50.wav	neu_r_14.wav	2015-06-17_16.37.41.840000	100	0
68	0	1	neu_l_71.wav	r_lup_15.wav	2015-06-17_16.37.41.840000	101	1
