ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
5	50	12.647000	Neenolup	./sounds/cs/ratingcs/lup_2.wav	0	cs1	labor4	2015-06-03_11.04.34.502000	1
5	50	18.478000	Omeelup	./sounds/cs/ratingcs/lup_3.wav	-1	target	labor4	2015-06-03_11.04.34.502000	2
5	50	18.293000	Rustutol	./sounds/cs/ratingcs/tol_15.wav	0	cs3	labor4	2015-06-03_11.04.34.502000	3
5	50	7.521000	Waneelup	./sounds/cs/ratingcs/lup_6.wav	1	target	labor4	2015-06-03_11.04.34.502000	4
5	50	9.606000	Tesoolup	./sounds/cs/ratingcs/lup_13.wav	-1	target	labor4	2015-06-03_11.04.34.502000	5
5	50	4.644000	Nenetol	./sounds/cs/ratingcs/tol_19.wav	0	cs3	labor4	2015-06-03_11.04.34.502000	6
5	50	4.414000	Neenolup	./sounds/cs/ratingcs/lup_2.wav	-1	cs1	labor4	2015-06-03_11.04.34.502000	7
5	50	2.345000	Mateelup	./sounds/cs/ratingcs/lup_9.wav	1	target	labor4	2015-06-03_11.04.34.502000	8
5	50	9.151000	Hulutol	./sounds/cs/ratingcs/tol_20.wav	0	cs3	labor4	2015-06-03_11.04.34.502000	9
5	50	3.928000	Daanilup	./sounds/cs/ratingcs/lup_17.wav	1	target	labor4	2015-06-03_11.04.34.502000	10
5	50	4.002000	Daanalup	./sounds/cs/ratingcs/lup_12.wav	-1	cs1	labor4	2015-06-03_11.04.34.502000	11
5	50	5.869000	Reetolup	./sounds/cs/ratingcs/lup_15.wav	-1	target	labor4	2015-06-03_11.04.34.502000	12
5	50	2.470000	Maasolup	./sounds/cs/ratingcs/lup_1.wav	-1	target	labor4	2015-06-03_11.04.34.502000	13
5	50	5.005000	Eekalup	./sounds/cs/ratingcs/lup_11.wav	1	target	labor4	2015-06-03_11.04.34.502000	14
5	50	2.134000	Baakelup	./sounds/cs/ratingcs/lup_20.wav	1	cs1	labor4	2015-06-03_11.04.34.502000	15
5	50	2.158000	Daanalup	./sounds/cs/ratingcs/lup_12.wav	0	cs1	labor4	2015-06-03_11.04.34.502000	16
5	50	3.539000	Moteelup	./sounds/cs/ratingcs/lup_19.wav	1	target	labor4	2015-06-03_11.04.34.502000	17
5	50	3.453000	Saartelup	./sounds/cs/ratingcs/lup_10.wav	1	cs1	labor4	2015-06-03_11.04.34.502000	18
5	50	2.940000	Wenaalup	./sounds/cs/ratingcs/lup_4.wav	-1	target	labor4	2015-06-03_11.04.34.502000	19
5	50	2.992000	Saartelup	./sounds/cs/ratingcs/lup_10.wav	0	cs1	labor4	2015-06-03_11.04.34.502000	20
5	50	4.990000	Baakelup	./sounds/cs/ratingcs/lup_20.wav	0	cs1	labor4	2015-06-03_11.04.34.502000	21
5	50	4.572000	Reretol	./sounds/cs/ratingcs/tol_2.wav	0	cs3	labor4	2015-06-03_11.04.34.502000	22
