ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
33	0	neu_l_59.wav	pos_r_45.wav	0	1	1	2015-06-10_12.47.27.950000
33	0	neu_l_42.wav	neu_r_45.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	neu_l_21.wav	r_nif_16.wav	1	-1	1	2015-06-10_12.47.27.950000
33	0	neu_l_59.wav	neg_r_74.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	l_lup_16.wav	neu_r_4.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	neu_l_72.wav	r_nif_15.wav	1	1	1	2015-06-10_12.47.27.950000
33	0	neu_l_43.wav	pos_r_62.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	neu_l_34.wav	r_nif_5.wav	1	-1	1	2015-06-10_12.47.27.950000
33	0	neu_l_43.wav	neg_r_48.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	neu_l_39.wav	r_nif_11.wav	1	1	1	2015-06-10_12.47.27.950000
33	0	neu_l_43.wav	pos_r_27.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	l_lup_9.wav	neu_r_57.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	neu_l_41.wav	neg_r_70.wav	0	-1	1	2015-06-10_12.47.27.950000
33	0	neu_l_36.wav	neu_r_7.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	neu_l_39.wav	r_nif_11.wav	1	1	1	2015-06-10_12.47.27.950000
33	0	neu_l_24.wav	pos_r_42.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	l_lup_15.wav	neu_r_68.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	neu_l_64.wav	r_nif_16.wav	1	-1	1	2015-06-10_12.47.27.950000
33	0	neu_l_76.wav	neg_r_14.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	l_lup_6.wav	neu_r_37.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	l_lup_17.wav	neu_r_28.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	neu_l_34.wav	neg_r_11.wav	0	-1	1	2015-06-10_12.47.27.950000
33	0	neu_l_43.wav	neu_r_56.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	neu_l_44.wav	r_nif_5.wav	1	-1	1	2015-06-10_12.47.27.950000
33	0	neu_l_41.wav	neg_r_77.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	neu_l_24.wav	r_nif_15.wav	1	1	1	2015-06-10_12.47.27.950000
33	0	neu_l_34.wav	pos_r_24.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	l_lup_10.wav	neu_r_57.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	neu_l_60.wav	pos_r_35.wav	0	1	1	2015-06-10_12.47.27.950000
33	0	neu_l_11.wav	neu_r_27.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	neu_l_59.wav	pos_r_45.wav	0	1	1	2015-06-10_12.47.27.950000
33	0	neu_l_42.wav	neu_r_45.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	neu_l_21.wav	r_nif_16.wav	1	-1	1	2015-06-10_12.47.27.950000
33	1	neu_l_59.wav	neg_r_74.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	l_lup_16.wav	neu_r_4.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	neu_l_72.wav	r_nif_15.wav	1	1	1	2015-06-10_12.47.27.950000
33	1	neu_l_43.wav	pos_r_62.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	neu_l_34.wav	r_nif_5.wav	1	-1	1	2015-06-10_12.47.27.950000
33	1	neu_l_43.wav	neg_r_48.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	neu_l_39.wav	r_nif_11.wav	1	1	1	2015-06-10_12.47.27.950000
33	1	neu_l_43.wav	pos_r_27.wav	0	0	0	2015-06-10_12.47.27.950000
33	1	l_lup_9.wav	neu_r_57.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	neu_l_41.wav	neg_r_70.wav	0	-1	1	2015-06-10_12.47.27.950000
33	0	neu_l_36.wav	neu_r_7.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	neu_l_39.wav	r_nif_11.wav	1	1	1	2015-06-10_12.47.27.950000
33	1	neu_l_24.wav	pos_r_42.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	l_lup_15.wav	neu_r_68.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	neu_l_64.wav	r_nif_16.wav	1	-1	1	2015-06-10_12.47.27.950000
33	1	neu_l_76.wav	neg_r_14.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	l_lup_6.wav	neu_r_37.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	l_lup_17.wav	neu_r_28.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	neu_l_34.wav	neg_r_11.wav	0	-1	1	2015-06-10_12.47.27.950000
33	0	neu_l_43.wav	neu_r_56.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	neu_l_44.wav	r_nif_5.wav	1	-1	1	2015-06-10_12.47.27.950000
33	1	neu_l_41.wav	neg_r_77.wav	0	0	0	2015-06-10_12.47.27.950000
33	0	neu_l_24.wav	r_nif_15.wav	1	1	1	2015-06-10_12.47.27.950000
33	1	neu_l_34.wav	pos_r_24.wav	0	0	0	2015-06-10_12.47.27.950000
