ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
78	0	neu_l_30.wav	pos_r_22.wav	0	1	1	2015-06-18_12.00.11.160000
78	0	neu_l_2.wav	neu_r_29.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	neu_l_41.wav	r_lup_13.wav	1	1	1	2015-06-18_12.00.11.160000
78	0	neu_l_47.wav	pos_r_47.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	l_tol_12.wav	neu_r_59.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	neu_l_50.wav	neg_r_24.wav	0	-1	1	2015-06-18_12.00.11.160000
78	0	neu_l_51.wav	neu_r_69.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	l_tol_19.wav	neu_r_19.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	neu_l_5.wav	r_lup_5.wav	1	-1	1	2015-06-18_12.00.11.160000
78	0	neu_l_76.wav	neg_r_59.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	l_tol_3.wav	neu_r_62.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	l_tol_9.wav	neu_r_62.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	neu_l_36.wav	r_lup_5.wav	1	-1	1	2015-06-18_12.00.11.160000
78	0	neu_l_7.wav	neg_r_52.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	neu_l_77.wav	r_lup_8.wav	1	1	1	2015-06-18_12.00.11.160000
78	0	neu_l_13.wav	pos_r_44.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	l_tol_17.wav	neu_r_57.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	neu_l_71.wav	r_lup_13.wav	1	1	1	2015-06-18_12.00.11.160000
78	0	neu_l_65.wav	pos_r_20.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	neu_l_36.wav	r_lup_17.wav	1	-1	1	2015-06-18_12.00.11.160000
78	0	neu_l_78.wav	neg_r_28.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	neu_l_24.wav	pos_r_8.wav	0	1	1	2015-06-18_12.00.11.160000
78	0	neu_l_16.wav	neu_r_60.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	neu_l_21.wav	neg_r_74.wav	0	-1	1	2015-06-18_12.00.11.160000
78	0	neu_l_34.wav	neu_r_49.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	l_tol_11.wav	neu_r_9.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	neu_l_5.wav	r_lup_8.wav	1	1	1	2015-06-18_12.00.11.160000
78	0	neu_l_28.wav	pos_r_31.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	neu_l_67.wav	r_lup_17.wav	1	-1	1	2015-06-18_12.00.11.160000
78	0	neu_l_53.wav	neg_r_35.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	neu_l_30.wav	pos_r_22.wav	0	1	1	2015-06-18_12.00.11.160000
78	0	neu_l_2.wav	neu_r_29.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	neu_l_41.wav	r_lup_13.wav	1	1	1	2015-06-18_12.00.11.160000
78	1	neu_l_47.wav	pos_r_47.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	l_tol_12.wav	neu_r_59.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	neu_l_50.wav	neg_r_24.wav	0	-1	1	2015-06-18_12.00.11.160000
78	0	neu_l_51.wav	neu_r_69.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	l_tol_19.wav	neu_r_19.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	neu_l_5.wav	r_lup_5.wav	1	-1	1	2015-06-18_12.00.11.160000
78	1	neu_l_76.wav	neg_r_59.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	l_tol_3.wav	neu_r_62.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	l_tol_9.wav	neu_r_62.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	neu_l_36.wav	r_lup_5.wav	1	-1	1	2015-06-18_12.00.11.160000
78	1	neu_l_7.wav	neg_r_52.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	neu_l_77.wav	r_lup_8.wav	1	1	1	2015-06-18_12.00.11.160000
78	1	neu_l_13.wav	pos_r_44.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	l_tol_17.wav	neu_r_57.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	neu_l_71.wav	r_lup_13.wav	1	1	1	2015-06-18_12.00.11.160000
78	1	neu_l_65.wav	pos_r_20.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	neu_l_36.wav	r_lup_17.wav	1	-1	1	2015-06-18_12.00.11.160000
78	1	neu_l_78.wav	neg_r_28.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	neu_l_24.wav	pos_r_8.wav	0	1	1	2015-06-18_12.00.11.160000
78	0	neu_l_16.wav	neu_r_60.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	neu_l_21.wav	neg_r_74.wav	0	-1	1	2015-06-18_12.00.11.160000
78	0	neu_l_34.wav	neu_r_49.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	l_tol_11.wav	neu_r_9.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	neu_l_5.wav	r_lup_8.wav	1	1	1	2015-06-18_12.00.11.160000
78	1	neu_l_28.wav	pos_r_31.wav	0	0	0	2015-06-18_12.00.11.160000
78	0	neu_l_67.wav	r_lup_17.wav	1	-1	1	2015-06-18_12.00.11.160000
78	1	neu_l_53.wav	neg_r_35.wav	0	0	0	2015-06-18_12.00.11.160000
