ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
40	70	4.886000	Jessunif	./sounds/cs/ratingcs/nif_19.wav	1	cs2	labor1	2015-06-10_16.27.35.502000	1
40	80	3.889000	Toleelup	./sounds/cs/ratingcs/lup_5.wav	-1	cs2	labor1	2015-06-10_16.27.35.502000	2
40	80	3.721000	Koleelup	./sounds/cs/ratingcs/lup_16.wav	-1	target	labor1	2015-06-10_16.27.35.502000	3
40	93	3.935000	Lalatol	./sounds/cs/ratingcs/tol_1.wav	-1	cs2	labor1	2015-06-10_16.27.35.502000	4
40	58	3.132000	Tesoolup	./sounds/cs/ratingcs/lup_13.wav	-1	cs1	labor1	2015-06-10_16.27.35.502000	5
40	74	3.288000	Reetolup	./sounds/cs/ratingcs/lup_15.wav	-1	target	labor1	2015-06-10_16.27.35.502000	6
40	83	3.119000	Mateelup	./sounds/cs/ratingcs/lup_9.wav	1	target	labor1	2015-06-10_16.27.35.502000	7
40	78	2.489000	Moteelup	./sounds/cs/ratingcs/lup_19.wav	1	target	labor1	2015-06-10_16.27.35.502000	8
40	78	2.787000	Baakelup	./sounds/cs/ratingcs/lup_20.wav	1	cs1	labor1	2015-06-10_16.27.35.502000	9
40	24	3.228000	Lebbunif	./sounds/cs/ratingcs/nif_3.wav	1	cs3	labor1	2015-06-10_16.27.35.502000	10
40	26	2.319000	Kissunif	./sounds/cs/ratingcs/nif_16.wav	-1	cs1	labor1	2015-06-10_16.27.35.502000	11
40	76	2.180000	Unoolup	./sounds/cs/ratingcs/lup_18.wav	-1	target	labor1	2015-06-10_16.27.35.502000	12
40	57	2.490000	Tareelup	./sounds/cs/ratingcs/lup_8.wav	1	target	labor1	2015-06-10_16.27.35.502000	13
40	24	4.028000	Bollanif	./sounds/cs/ratingcs/nif_8.wav	-1	cs3	labor1	2015-06-10_16.27.35.502000	14
40	78	2.484000	Daanilup	./sounds/cs/ratingcs/lup_17.wav	1	cs3	labor1	2015-06-10_16.27.35.502000	15
40	79	2.124000	Deekalup	./sounds/cs/ratingcs/lup_14.wav	1	target	labor1	2015-06-10_16.27.35.502000	16
40	84	2.905000	Maasolup	./sounds/cs/ratingcs/lup_1.wav	-1	target	labor1	2015-06-10_16.27.35.502000	17
40	87	2.873000	Neenolup	./sounds/cs/ratingcs/lup_2.wav	-1	target	labor1	2015-06-10_16.27.35.502000	18
40	83	2.612000	Eekalup	./sounds/cs/ratingcs/lup_11.wav	1	target	labor1	2015-06-10_16.27.35.502000	19
40	35	5.334000	Befetol	./sounds/cs/ratingcs/tol_14.wav	-1	cs3	labor1	2015-06-10_16.27.35.502000	20
40	88	4.223000	Dilitol	./sounds/cs/ratingcs/tol_8.wav	1	cs2	labor1	2015-06-10_16.27.35.502000	21
40	77	3.083000	Zackatol	./sounds/cs/ratingcs/tol_17.wav	1	cs1	labor1	2015-06-10_16.27.35.502000	22
