ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
63	50	12.688000	Dakatol	./sounds/cs/ratingcs/tol_6.wav	-1	target	labor1	2015-06-17_14.14.05.817000	1
63	34	5.818000	Bollanif	./sounds/cs/ratingcs/nif_8.wav	1	cs3	labor1	2015-06-17_14.14.05.817000	2
63	50	3.532000	Dilitol	./sounds/cs/ratingcs/tol_8.wav	1	cs1	labor1	2015-06-17_14.14.05.817000	3
63	44	4.027000	Zallunif	./sounds/cs/ratingcs/nif_4.wav	-1	cs1	labor1	2015-06-17_14.14.05.817000	4
63	39	2.732000	Cocotol	./sounds/cs/ratingcs/tol_10.wav	1	target	labor1	2015-06-17_14.14.05.817000	5
63	49	2.968000	Issanif	./sounds/cs/ratingcs/nif_9.wav	1	cs2	labor1	2015-06-17_14.14.05.817000	6
63	51	2.750000	Hulutol	./sounds/cs/ratingcs/tol_20.wav	1	cs3	labor1	2015-06-17_14.14.05.817000	7
63	49	3.579000	Mateelup	./sounds/cs/ratingcs/lup_9.wav	-1	cs2	labor1	2015-06-17_14.14.05.817000	8
63	51	3.650000	Siritol	./sounds/cs/ratingcs/tol_18.wav	-1	target	labor1	2015-06-17_14.14.05.817000	9
63	48	2.737000	Falatol	./sounds/cs/ratingcs/tol_4.wav	1	target	labor1	2015-06-17_14.14.05.817000	10
63	43	4.364000	Reetolup	./sounds/cs/ratingcs/lup_15.wav	1	cs1	labor1	2015-06-17_14.14.05.817000	11
63	49	3.075000	Deretol	./sounds/cs/ratingcs/tol_12.wav	-1	target	labor1	2015-06-17_14.14.05.817000	12
63	48	3.903000	Piditol	./sounds/cs/ratingcs/tol_13.wav	1	target	labor1	2015-06-17_14.14.05.817000	13
63	43	4.265000	Sesetol	./sounds/cs/ratingcs/tol_9.wav	-1	cs1	labor1	2015-06-17_14.14.05.817000	14
63	56	3.947000	Koleelup	./sounds/cs/ratingcs/lup_16.wav	-1	cs3	labor1	2015-06-17_14.14.05.817000	15
63	48	4.356000	Reretol	./sounds/cs/ratingcs/tol_2.wav	1	target	labor1	2015-06-17_14.14.05.817000	16
63	51	2.470000	Nanatol	./sounds/cs/ratingcs/tol_3.wav	-1	target	labor1	2015-06-17_14.14.05.817000	17
63	52	3.472000	Omeelup	./sounds/cs/ratingcs/lup_3.wav	1	cs2	labor1	2015-06-17_14.14.05.817000	18
63	53	2.223000	Lalatol	./sounds/cs/ratingcs/tol_1.wav	-1	cs2	labor1	2015-06-17_14.14.05.817000	19
63	46	1.933000	Rustutol	./sounds/cs/ratingcs/tol_15.wav	1	target	labor1	2015-06-17_14.14.05.817000	20
63	53	1.927000	Spanatol	./sounds/cs/ratingcs/tol_16.wav	-1	target	labor1	2015-06-17_14.14.05.817000	21
63	39	2.815000	Rellnif	./sounds/cs/ratingcs/nif_6.wav	-1	cs3	labor1	2015-06-17_14.14.05.817000	22
