ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
87	45	14.330000	Dullanif	./sounds/cs/ratingcs/nif_14.wav	-1	target	labor2	2015-06-19_12.51.22.308000	1
87	51	5.373000	Lussanif	./sounds/cs/ratingcs/nif_18.wav	-1	cs2	labor2	2015-06-19_12.51.22.308000	2
87	49	5.080000	Omeelup	./sounds/cs/ratingcs/lup_3.wav	1	cs3	labor2	2015-06-19_12.51.22.308000	3
87	33	2.015000	Bollanif	./sounds/cs/ratingcs/nif_8.wav	1	cs1	labor2	2015-06-19_12.51.22.308000	4
87	62	2.273000	Missonif	./sounds/cs/ratingcs/nif_10.wav	1	target	labor2	2015-06-19_12.51.22.308000	5
87	57	2.710000	Kennunif	./sounds/cs/ratingcs/nif_5.wav	-1	target	labor2	2015-06-19_12.51.22.308000	6
87	17	2.069000	Baakelup	./sounds/cs/ratingcs/lup_20.wav	-1	cs1	labor2	2015-06-19_12.51.22.308000	7
87	51	3.122000	Koleelup	./sounds/cs/ratingcs/lup_16.wav	1	cs2	labor2	2015-06-19_12.51.22.308000	8
87	29	2.411000	Sesetol	./sounds/cs/ratingcs/tol_9.wav	1	cs2	labor2	2015-06-19_12.51.22.308000	9
87	49	2.793000	Istennif	./sounds/cs/ratingcs/nif_20.wav	1	target	labor2	2015-06-19_12.51.22.308000	10
87	17	1.799000	Hulutol	./sounds/cs/ratingcs/tol_20.wav	-1	cs2	labor2	2015-06-19_12.51.22.308000	11
87	48	1.894000	Renetol	./sounds/cs/ratingcs/tol_5.wav	-1	cs3	labor2	2015-06-19_12.51.22.308000	12
87	56	3.695000	Kissunif	./sounds/cs/ratingcs/nif_16.wav	-1	target	labor2	2015-06-19_12.51.22.308000	13
87	88	1.863000	Lebbunif	./sounds/cs/ratingcs/nif_3.wav	1	target	labor2	2015-06-19_12.51.22.308000	14
87	27	1.714000	Neenolup	./sounds/cs/ratingcs/lup_2.wav	-1	cs3	labor2	2015-06-19_12.51.22.308000	15
87	45	2.041000	Jessunif	./sounds/cs/ratingcs/nif_19.wav	-1	target	labor2	2015-06-19_12.51.22.308000	16
87	39	2.457000	Zallunif	./sounds/cs/ratingcs/nif_4.wav	-1	target	labor2	2015-06-19_12.51.22.308000	17
87	28	1.798000	Cellanif	./sounds/cs/ratingcs/nif_1.wav	1	cs3	labor2	2015-06-19_12.51.22.308000	18
87	52	1.245000	Allanif	./sounds/cs/ratingcs/nif_7.wav	-1	cs1	labor2	2015-06-19_12.51.22.308000	19
87	48	1.459000	Dattonif	./sounds/cs/ratingcs/nif_12.wav	1	target	labor2	2015-06-19_12.51.22.308000	20
87	49	1.245000	Eskannif	./sounds/cs/ratingcs/nif_2.wav	1	target	labor2	2015-06-19_12.51.22.308000	21
87	21	1.779000	Nanatol	./sounds/cs/ratingcs/tol_3.wav	1	cs1	labor2	2015-06-19_12.51.22.308000	22
