ParticipantNumber	SpaceYesNo	IsTarget	LeftOrder	RightOrder	timeStamp	TrialNr	Interval
47	0	1	neu_l_3.wav	r_nif_1.wav	2015-06-15_15.40.30.654000	1	1
47	0	0	neu_l_40.wav	neg_r_79.wav	2015-06-15_15.40.30.654000	2	0
47	0	0	neu_l_8.wav	neu_r_35.wav	2015-06-15_15.40.30.654000	3	0
47	0	1	neu_l_21.wav	r_nif_20.wav	2015-06-15_15.40.30.654000	4	1
47	1	0	neu_l_45.wav	pos_r_49.wav	2015-06-15_15.40.30.654000	5	0
47	0	0	neu_l_25.wav	neu_r_50.wav	2015-06-15_15.40.30.654000	6	0
47	0	1	l_nif_13.wav	neu_r_44.wav	2015-06-15_15.40.30.654000	7	1
47	0	0	l_lup_17.wav	neg_r_63.wav	2015-06-15_15.40.30.654000	8	0
47	0	0	l_tol_10.wav	neu_r_37.wav	2015-06-15_15.40.30.654000	9	0
47	0	0	neu_l_79.wav	neg_r_51.wav	2015-06-15_15.40.30.654000	10	1
47	0	0	neu_l_27.wav	neu_r_44.wav	2015-06-15_15.40.30.654000	11	0
47	0	1	neu_l_68.wav	r_nif_8.wav	2015-06-15_15.40.30.654000	12	1
47	1	0	neu_l_2.wav	pos_r_68.wav	2015-06-15_15.40.30.654000	13	0
47	0	0	neu_l_40.wav	neu_r_61.wav	2015-06-15_15.40.30.654000	14	0
47	0	1	neu_l_47.wav	r_nif_9.wav	2015-06-15_15.40.30.654000	15	1
47	1	0	neu_l_25.wav	pos_r_2.wav	2015-06-15_15.40.30.654000	16	0
47	0	0	neu_l_30.wav	neu_r_67.wav	2015-06-15_15.40.30.654000	17	0
47	0	1	neu_l_31.wav	r_nif_11.wav	2015-06-15_15.40.30.654000	18	1
47	1	0	neu_l_52.wav	neg_r_46.wav	2015-06-15_15.40.30.654000	19	0
47	0	0	neu_l_57.wav	neu_r_41.wav	2015-06-15_15.40.30.654000	20	0
47	0	1	neu_l_31.wav	r_nif_20.wav	2015-06-15_15.40.30.654000	21	1
47	1	0	neu_l_16.wav	pos_r_64.wav	2015-06-15_15.40.30.654000	22	0
47	0	0	neu_l_6.wav	neu_r_75.wav	2015-06-15_15.40.30.654000	23	0
47	0	1	neu_l_22.wav	r_nif_14.wav	2015-06-15_15.40.30.654000	24	1
47	1	0	neu_l_36.wav	pos_r_22.wav	2015-06-15_15.40.30.654000	25	0
47	0	0	neu_l_53.wav	neu_r_5.wav	2015-06-15_15.40.30.654000	26	0
47	0	1	neu_l_60.wav	r_nif_8.wav	2015-06-15_15.40.30.654000	27	1
47	1	0	neu_l_22.wav	pos_r_69.wav	2015-06-15_15.40.30.654000	28	0
47	0	0	neu_l_22.wav	neu_r_44.wav	2015-06-15_15.40.30.654000	29	0
47	0	1	neu_l_52.wav	r_nif_20.wav	2015-06-15_15.40.30.654000	30	1
47	1	0	neu_l_45.wav	pos_r_66.wav	2015-06-15_15.40.30.654000	31	0
47	0	0	neu_l_4.wav	neu_r_62.wav	2015-06-15_15.40.30.654000	32	0
47	0	0	neu_l_21.wav	neg_r_70.wav	2015-06-15_15.40.30.654000	33	1
47	0	0	neu_l_39.wav	neu_r_35.wav	2015-06-15_15.40.30.654000	34	0
47	0	0	neu_l_6.wav	pos_r_27.wav	2015-06-15_15.40.30.654000	35	1
47	0	0	neu_l_72.wav	neu_r_7.wav	2015-06-15_15.40.30.654000	36	0
47	0	1	neu_l_65.wav	r_nif_15.wav	2015-06-15_15.40.30.654000	37	1
47	1	0	neu_l_14.wav	pos_r_27.wav	2015-06-15_15.40.30.654000	38	0
47	0	0	neu_l_53.wav	neu_r_77.wav	2015-06-15_15.40.30.654000	39	0
47	0	1	neu_l_12.wav	r_nif_16.wav	2015-06-15_15.40.30.654000	40	1
47	1	0	neu_l_70.wav	neg_r_36.wav	2015-06-15_15.40.30.654000	41	0
47	0	0	neu_l_65.wav	neu_r_20.wav	2015-06-15_15.40.30.654000	42	0
47	0	1	neu_l_27.wav	r_nif_1.wav	2015-06-15_15.40.30.654000	43	1
47	1	0	neu_l_2.wav	neg_r_34.wav	2015-06-15_15.40.30.654000	44	0
47	0	0	neu_l_23.wav	neu_r_63.wav	2015-06-15_15.40.30.654000	45	0
47	0	1	l_nif_19.wav	neu_r_71.wav	2015-06-15_15.40.30.654000	46	1
47	0	0	l_lup_19.wav	pos_r_71.wav	2015-06-15_15.40.30.654000	47	0
47	0	0	l_tol_7.wav	neu_r_71.wav	2015-06-15_15.40.30.654000	48	0
47	0	1	l_nif_18.wav	neu_r_37.wav	2015-06-15_15.40.30.654000	49	1
