ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
89	20	7.333000	Lebbunif	./sounds/cs/ratingcs/nif_3.wav	1	target	labor5	2015-06-22_11.49.00.089000	1
89	20	6.148000	Unoolup	./sounds/cs/ratingcs/lup_18.wav	1	cs2	labor5	2015-06-22_11.49.00.089000	2
89	20	4.187000	Bollanif	./sounds/cs/ratingcs/nif_8.wav	-1	target	labor5	2015-06-22_11.49.00.089000	3
89	30	3.079000	Tareelup	./sounds/cs/ratingcs/lup_8.wav	1	cs1	labor5	2015-06-22_11.49.00.089000	4
89	30	2.881000	Allanif	./sounds/cs/ratingcs/nif_7.wav	-1	cs1	labor5	2015-06-22_11.49.00.089000	5
89	30	4.121000	Kattanif	./sounds/cs/ratingcs/nif_13.wav	-1	target	labor5	2015-06-22_11.49.00.089000	6
89	30	3.449000	Dullanif	./sounds/cs/ratingcs/nif_14.wav	1	cs1	labor5	2015-06-22_11.49.00.089000	7
89	19	2.837000	Nanatol	./sounds/cs/ratingcs/tol_3.wav	1	cs3	labor5	2015-06-22_11.49.00.089000	8
89	30	3.057000	Kullonif	./sounds/cs/ratingcs/nif_17.wav	-1	cs2	labor5	2015-06-22_11.49.00.089000	9
89	30	5.024000	Missonif	./sounds/cs/ratingcs/nif_10.wav	-1	target	labor5	2015-06-22_11.49.00.089000	10
89	20	3.671000	Dakatol	./sounds/cs/ratingcs/tol_6.wav	-1	cs1	labor5	2015-06-22_11.49.00.089000	11
89	21	4.335000	Wenaalup	./sounds/cs/ratingcs/lup_4.wav	-1	cs2	labor5	2015-06-22_11.49.00.089000	12
89	30	3.374000	Cocotol	./sounds/cs/ratingcs/tol_10.wav	1	cs2	labor5	2015-06-22_11.49.00.089000	13
89	20	3.753000	Rellnif	./sounds/cs/ratingcs/nif_6.wav	1	target	labor5	2015-06-22_11.49.00.089000	14
89	30	3.119000	Kissunif	./sounds/cs/ratingcs/nif_16.wav	1	cs3	labor5	2015-06-22_11.49.00.089000	15
89	20	5.169000	Deretol	./sounds/cs/ratingcs/tol_12.wav	-1	cs3	labor5	2015-06-22_11.49.00.089000	16
89	30	3.485000	Deekalup	./sounds/cs/ratingcs/lup_14.wav	-1	cs3	labor5	2015-06-22_11.49.00.089000	17
89	30	3.427000	Dimmanif	./sounds/cs/ratingcs/nif_11.wav	1	target	labor5	2015-06-22_11.49.00.089000	18
89	32	6.529000	Istennif	./sounds/cs/ratingcs/nif_20.wav	-1	target	labor5	2015-06-22_11.49.00.089000	19
89	30	5.486000	Dattonif	./sounds/cs/ratingcs/nif_12.wav	1	target	labor5	2015-06-22_11.49.00.089000	20
89	30	5.267000	Cellanif	./sounds/cs/ratingcs/nif_1.wav	-1	target	labor5	2015-06-22_11.49.00.089000	21
89	32	3.963000	Jessunif	./sounds/cs/ratingcs/nif_19.wav	1	target	labor5	2015-06-22_11.49.00.089000	22
