ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
8	70	9.087000	Piditol	./sounds/cs/ratingcs/tol_13.wav	1	target	labor2	2015-06-03_13.16.51.229000	1
8	56	7.513000	Dilitol	./sounds/cs/ratingcs/tol_8.wav	-1	cs1	labor2	2015-06-03_13.16.51.229000	2
8	43	3.000000	Mofotol	./sounds/cs/ratingcs/tol_11.wav	-1	target	labor2	2015-06-03_13.16.51.229000	3
8	67	3.537000	Reretol	./sounds/cs/ratingcs/tol_2.wav	1	target	labor2	2015-06-03_13.16.51.229000	4
8	44	6.744000	Cocotol	./sounds/cs/ratingcs/tol_10.wav	1	cs1	labor2	2015-06-03_13.16.51.229000	5
8	95	4.017000	Nanatol	./sounds/cs/ratingcs/tol_3.wav	1	target	labor2	2015-06-03_13.16.51.229000	6
8	62	4.602000	Renetol	./sounds/cs/ratingcs/tol_5.wav	-1	cs1	labor2	2015-06-03_13.16.51.229000	7
8	57	3.260000	Falatol	./sounds/cs/ratingcs/tol_4.wav	-1	target	labor2	2015-06-03_13.16.51.229000	8
8	61	4.708000	Dilitol	./sounds/cs/ratingcs/tol_8.wav	0	cs1	labor2	2015-06-03_13.16.51.229000	9
8	47	3.053000	Cocotol	./sounds/cs/ratingcs/tol_10.wav	0	cs1	labor2	2015-06-03_13.16.51.229000	10
8	58	2.319000	Renetol	./sounds/cs/ratingcs/tol_5.wav	0	cs1	labor2	2015-06-03_13.16.51.229000	11
8	42	7.545000	Lebbunif	./sounds/cs/ratingcs/nif_3.wav	0	cs3	labor2	2015-06-03_13.16.51.229000	12
8	57	4.122000	Sesetol	./sounds/cs/ratingcs/tol_9.wav	1	target	labor2	2015-06-03_13.16.51.229000	13
8	28	3.064000	Istennif	./sounds/cs/ratingcs/nif_20.wav	0	cs3	labor2	2015-06-03_13.16.51.229000	14
8	56	3.491000	Spanatol	./sounds/cs/ratingcs/tol_16.wav	0	cs1	labor2	2015-06-03_13.16.51.229000	15
8	17	3.502000	Kattanif	./sounds/cs/ratingcs/nif_13.wav	0	cs3	labor2	2015-06-03_13.16.51.229000	16
8	55	2.248000	Deretol	./sounds/cs/ratingcs/tol_12.wav	-1	target	labor2	2015-06-03_13.16.51.229000	17
8	72	4.005000	Siritol	./sounds/cs/ratingcs/tol_18.wav	-1	target	labor2	2015-06-03_13.16.51.229000	18
8	53	2.435000	Spanatol	./sounds/cs/ratingcs/tol_16.wav	1	cs1	labor2	2015-06-03_13.16.51.229000	19
8	68	2.805000	Nenetol	./sounds/cs/ratingcs/tol_19.wav	1	target	labor2	2015-06-03_13.16.51.229000	20
8	58	2.485000	Hulutol	./sounds/cs/ratingcs/tol_20.wav	-1	target	labor2	2015-06-03_13.16.51.229000	21
8	32	2.951000	Kennunif	./sounds/cs/ratingcs/nif_5.wav	0	cs3	labor2	2015-06-03_13.16.51.229000	22
