ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
64	0	l_lup_3.wav	neu_r_13.wav	0	0	0	2015-06-17_14.31.15.310000
64	0	neu_l_43.wav	pos_r_44.wav	0	1	1	2015-06-17_14.31.15.310000
64	0	neu_l_47.wav	neu_r_36.wav	0	0	0	2015-06-17_14.31.15.310000
64	0	neu_l_18.wav	neg_r_77.wav	0	-1	1	2015-06-17_14.31.15.310000
64	0	neu_l_58.wav	neu_r_52.wav	0	0	0	2015-06-17_14.31.15.310000
64	0	neu_l_18.wav	pos_r_34.wav	0	1	1	2015-06-17_14.31.15.310000
64	0	neu_l_9.wav	neu_r_68.wav	0	0	0	2015-06-17_14.31.15.310000
64	0	neu_l_40.wav	r_nif_12.wav	1	1	1	2015-06-17_14.31.15.310000
64	0	neu_l_69.wav	pos_r_31.wav	0	0	0	2015-06-17_14.31.15.310000
64	0	neu_l_40.wav	r_nif_9.wav	1	1	1	2015-06-17_14.31.15.310000
64	0	neu_l_15.wav	pos_r_63.wav	0	0	0	2015-06-17_14.31.15.310000
64	0	neu_l_38.wav	r_nif_2.wav	1	-1	1	2015-06-17_14.31.15.310000
64	0	neu_l_75.wav	neg_r_9.wav	0	0	0	2015-06-17_14.31.15.310000
64	0	neu_l_41.wav	r_nif_12.wav	1	1	1	2015-06-17_14.31.15.310000
64	0	neu_l_57.wav	pos_r_68.wav	0	0	0	2015-06-17_14.31.15.310000
64	0	l_lup_1.wav	neu_r_70.wav	0	0	0	2015-06-17_14.31.15.310000
64	0	neu_l_19.wav	r_nif_19.wav	1	-1	1	2015-06-17_14.31.15.310000
64	0	neu_l_28.wav	neg_r_3.wav	0	0	0	2015-06-17_14.31.15.310000
64	0	neu_l_4.wav	r_nif_19.wav	1	-1	1	2015-06-17_14.31.15.310000
64	0	neu_l_24.wav	neg_r_63.wav	0	0	0	2015-06-17_14.31.15.310000
64	0	l_lup_9.wav	neu_r_62.wav	0	0	0	2015-06-17_14.31.15.310000
64	0	neu_l_15.wav	neg_r_38.wav	0	-1	1	2015-06-17_14.31.15.310000
64	0	neu_l_49.wav	neu_r_68.wav	0	0	0	2015-06-17_14.31.15.310000
64	0	l_lup_10.wav	neu_r_66.wav	0	0	0	2015-06-17_14.31.15.310000
64	0	l_lup_6.wav	neu_r_11.wav	0	0	0	2015-06-17_14.31.15.310000
64	0	l_lup_12.wav	neu_r_8.wav	0	0	0	2015-06-17_14.31.15.310000
64	0	neu_l_27.wav	r_nif_2.wav	1	-1	1	2015-06-17_14.31.15.310000
64	0	neu_l_63.wav	neg_r_64.wav	0	0	0	2015-06-17_14.31.15.310000
64	0	neu_l_10.wav	r_nif_9.wav	1	1	1	2015-06-17_14.31.15.310000
64	0	neu_l_44.wav	pos_r_55.wav	0	0	0	2015-06-17_14.31.15.310000
64	0	l_lup_3.wav	neu_r_13.wav	0	0	0	2015-06-17_14.31.15.310000
