ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
29	30	7.187000	Nenetol	./sounds/cs/ratingcs/tol_19.wav	-1	cs2	labor8	2015-06-10_11.04.29.966000	1
29	50	3.421000	Issanif	./sounds/cs/ratingcs/nif_9.wav	-1	cs1	labor8	2015-06-10_11.04.29.966000	2
29	50	3.366000	Waneelup	./sounds/cs/ratingcs/lup_6.wav	-1	cs2	labor8	2015-06-10_11.04.29.966000	3
29	60	3.436000	Cocotol	./sounds/cs/ratingcs/tol_10.wav	-1	cs1	labor8	2015-06-10_11.04.29.966000	4
29	70	4.578000	Piditol	./sounds/cs/ratingcs/tol_13.wav	1	cs1	labor8	2015-06-10_11.04.29.966000	5
29	71	3.410000	Deekalup	./sounds/cs/ratingcs/lup_14.wav	1	cs2	labor8	2015-06-10_11.04.29.966000	6
29	50	3.118000	Spanatol	./sounds/cs/ratingcs/tol_16.wav	-1	target	labor8	2015-06-10_11.04.29.966000	7
29	50	2.489000	Hulutol	./sounds/cs/ratingcs/tol_20.wav	-1	target	labor8	2015-06-10_11.04.29.966000	8
29	41	3.523000	Zackatol	./sounds/cs/ratingcs/tol_17.wav	1	target	labor8	2015-06-10_11.04.29.966000	9
29	32	3.240000	Istennif	./sounds/cs/ratingcs/nif_20.wav	1	cs2	labor8	2015-06-10_11.04.29.966000	10
29	51	2.784000	Kaneelup	./sounds/cs/ratingcs/lup_7.wav	-1	cs3	labor8	2015-06-10_11.04.29.966000	11
29	62	2.607000	Lalatol	./sounds/cs/ratingcs/tol_1.wav	-1	target	labor8	2015-06-10_11.04.29.966000	12
29	68	3.256000	Dakatol	./sounds/cs/ratingcs/tol_6.wav	1	target	labor8	2015-06-10_11.04.29.966000	13
29	57	4.233000	Mofotol	./sounds/cs/ratingcs/tol_11.wav	1	cs3	labor8	2015-06-10_11.04.29.966000	14
29	60	5.633000	Nanatol	./sounds/cs/ratingcs/tol_3.wav	1	target	labor8	2015-06-10_11.04.29.966000	15
29	61	2.442000	Deretol	./sounds/cs/ratingcs/tol_12.wav	1	target	labor8	2015-06-10_11.04.29.966000	16
29	51	3.142000	Koleelup	./sounds/cs/ratingcs/lup_16.wav	1	cs1	labor8	2015-06-10_11.04.29.966000	17
29	60	2.392000	Bollanif	./sounds/cs/ratingcs/nif_8.wav	-1	cs3	labor8	2015-06-10_11.04.29.966000	18
29	49	2.736000	Falatol	./sounds/cs/ratingcs/tol_4.wav	-1	target	labor8	2015-06-10_11.04.29.966000	19
29	42	3.764000	Reretol	./sounds/cs/ratingcs/tol_2.wav	-1	target	labor8	2015-06-10_11.04.29.966000	20
29	40	3.754000	Kissunif	./sounds/cs/ratingcs/nif_16.wav	1	cs3	labor8	2015-06-10_11.04.29.966000	21
29	60	4.317000	Befetol	./sounds/cs/ratingcs/tol_14.wav	1	target	labor8	2015-06-10_11.04.29.966000	22
