ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
14	0	neu_l_27.wav	pos_r_44.wav	0	1	1	2015-06-03_15.44.41.186000
14	0	neu_l_67.wav	neu_r_39.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	neu_l_75.wav	pos_r_23.wav	0	1	1	2015-06-03_15.44.41.186000
14	0	neu_l_43.wav	neu_r_79.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	l_lup_16.wav	neu_r_21.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	neu_l_30.wav	neg_r_54.wav	0	-1	1	2015-06-03_15.44.41.186000
14	0	neu_l_71.wav	neu_r_54.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	l_lup_1.wav	neu_r_60.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	neu_l_69.wav	r_nif_10.wav	1	-1	1	2015-06-03_15.44.41.186000
14	0	neu_l_13.wav	neg_r_28.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	neu_l_10.wav	r_nif_11.wav	1	1	1	2015-06-03_15.44.41.186000
14	1	neu_l_22.wav	pos_r_43.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	neu_l_71.wav	r_nif_2.wav	1	1	1	2015-06-03_15.44.41.186000
14	0	neu_l_22.wav	pos_r_4.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	neu_l_1.wav	neg_r_5.wav	0	-1	1	2015-06-03_15.44.41.186000
14	0	neu_l_4.wav	neu_r_46.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	l_lup_4.wav	neu_r_39.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	neu_l_59.wav	r_nif_2.wav	1	1	1	2015-06-03_15.44.41.186000
14	0	neu_l_10.wav	pos_r_52.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	neu_l_67.wav	r_nif_12.wav	1	-1	1	2015-06-03_15.44.41.186000
14	0	neu_l_12.wav	neg_r_37.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	neu_l_29.wav	r_nif_11.wav	1	1	1	2015-06-03_15.44.41.186000
14	0	neu_l_48.wav	pos_r_16.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	neu_l_53.wav	r_nif_10.wav	1	-1	1	2015-06-03_15.44.41.186000
14	0	neu_l_52.wav	neg_r_64.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	l_lup_8.wav	neu_r_55.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	l_lup_7.wav	neu_r_54.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	l_lup_2.wav	neu_r_36.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	neu_l_63.wav	r_nif_12.wav	1	-1	1	2015-06-03_15.44.41.186000
14	0	neu_l_3.wav	neg_r_53.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	neu_l_27.wav	pos_r_44.wav	0	1	1	2015-06-03_15.44.41.186000
14	0	neu_l_67.wav	neu_r_39.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	neu_l_75.wav	pos_r_23.wav	0	1	1	2015-06-03_15.44.41.186000
14	0	neu_l_43.wav	neu_r_79.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	l_lup_16.wav	neu_r_21.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	neu_l_30.wav	neg_r_54.wav	0	-1	1	2015-06-03_15.44.41.186000
14	0	neu_l_71.wav	neu_r_54.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	l_lup_1.wav	neu_r_60.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	neu_l_69.wav	r_nif_10.wav	1	-1	1	2015-06-03_15.44.41.186000
14	1	neu_l_13.wav	neg_r_28.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	neu_l_10.wav	r_nif_11.wav	1	1	1	2015-06-03_15.44.41.186000
14	1	neu_l_22.wav	pos_r_43.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	neu_l_71.wav	r_nif_2.wav	1	1	1	2015-06-03_15.44.41.186000
14	1	neu_l_22.wav	pos_r_4.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	neu_l_1.wav	neg_r_5.wav	0	-1	1	2015-06-03_15.44.41.186000
14	0	neu_l_4.wav	neu_r_46.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	l_lup_4.wav	neu_r_39.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	neu_l_59.wav	r_nif_2.wav	1	1	1	2015-06-03_15.44.41.186000
14	1	neu_l_10.wav	pos_r_52.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	neu_l_67.wav	r_nif_12.wav	1	-1	1	2015-06-03_15.44.41.186000
14	1	neu_l_12.wav	neg_r_37.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	neu_l_29.wav	r_nif_11.wav	1	1	1	2015-06-03_15.44.41.186000
14	1	neu_l_48.wav	pos_r_16.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	neu_l_53.wav	r_nif_10.wav	1	-1	1	2015-06-03_15.44.41.186000
14	1	neu_l_52.wav	neg_r_64.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	l_lup_8.wav	neu_r_55.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	l_lup_7.wav	neu_r_54.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	l_lup_2.wav	neu_r_36.wav	0	0	0	2015-06-03_15.44.41.186000
14	0	neu_l_63.wav	r_nif_12.wav	1	-1	1	2015-06-03_15.44.41.186000
14	1	neu_l_3.wav	neg_r_53.wav	0	0	0	2015-06-03_15.44.41.186000
