ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
22	61	7.502000	Jessunif	./sounds/cs/ratingcs/nif_19.wav	-1	target	labor8	2015-06-09_08.59.00.942000	1
22	41	5.099000	Nanatol	./sounds/cs/ratingcs/tol_3.wav	-1	cs1	labor8	2015-06-09_08.59.00.942000	2
22	9	2.706000	Sesetol	./sounds/cs/ratingcs/tol_9.wav	1	cs2	labor8	2015-06-09_08.59.00.942000	3
22	39	2.949000	Eskannif	./sounds/cs/ratingcs/nif_2.wav	1	target	labor8	2015-06-09_08.59.00.942000	4
22	18	2.351000	Dilitol	./sounds/cs/ratingcs/tol_8.wav	-1	cs3	labor8	2015-06-09_08.59.00.942000	5
22	80	2.190000	Kissunif	./sounds/cs/ratingcs/nif_16.wav	1	target	labor8	2015-06-09_08.59.00.942000	6
22	38	2.833000	Neenolup	./sounds/cs/ratingcs/lup_2.wav	-1	cs2	labor8	2015-06-09_08.59.00.942000	7
22	26	2.701000	Daanalup	./sounds/cs/ratingcs/lup_12.wav	-1	cs3	labor8	2015-06-09_08.59.00.942000	8
22	65	2.099000	Kullonif	./sounds/cs/ratingcs/nif_17.wav	-1	cs2	labor8	2015-06-09_08.59.00.942000	9
22	43	1.690000	Teppanif	./sounds/cs/ratingcs/nif_15.wav	-1	cs1	labor8	2015-06-09_08.59.00.942000	10
22	12	3.107000	Mateelup	./sounds/cs/ratingcs/lup_9.wav	1	cs2	labor8	2015-06-09_08.59.00.942000	11
22	47	2.450000	Bollanif	./sounds/cs/ratingcs/nif_8.wav	-1	target	labor8	2015-06-09_08.59.00.942000	12
22	70	1.541000	Allanif	./sounds/cs/ratingcs/nif_7.wav	1	target	labor8	2015-06-09_08.59.00.942000	13
22	20	2.169000	Reretol	./sounds/cs/ratingcs/tol_2.wav	1	cs3	labor8	2015-06-09_08.59.00.942000	14
22	16	2.586000	Unoolup	./sounds/cs/ratingcs/lup_18.wav	1	cs1	labor8	2015-06-09_08.59.00.942000	15
22	64	3.554000	Kattanif	./sounds/cs/ratingcs/nif_13.wav	-1	target	labor8	2015-06-09_08.59.00.942000	16
22	32	2.332000	Cellanif	./sounds/cs/ratingcs/nif_1.wav	1	target	labor8	2015-06-09_08.59.00.942000	17
22	45	2.824000	Istennif	./sounds/cs/ratingcs/nif_20.wav	-1	target	labor8	2015-06-09_08.59.00.942000	18
22	12	2.099000	Dattonif	./sounds/cs/ratingcs/nif_12.wav	1	cs3	labor8	2015-06-09_08.59.00.942000	19
22	51	2.947000	Zallunif	./sounds/cs/ratingcs/nif_4.wav	1	target	labor8	2015-06-09_08.59.00.942000	20
22	60	1.991000	Missonif	./sounds/cs/ratingcs/nif_10.wav	1	cs1	labor8	2015-06-09_08.59.00.942000	21
22	32	2.647000	Lebbunif	./sounds/cs/ratingcs/nif_3.wav	-1	target	labor8	2015-06-09_08.59.00.942000	22
