ParticipantNumber	SpaceYesNo	IsTarget	LeftOrder	RightOrder	timeStamp	TrialNr	Interval
31	0	0	neu_l_48.wav	pos_r_70.wav	2015-06-10_12.00.37.314000	1	1
31	0	0	neu_l_38.wav	neu_r_8.wav	2015-06-10_12.00.37.314000	2	0
31	0	1	neu_l_68.wav	r_nif_7.wav	2015-06-10_12.00.37.314000	3	1
31	1	0	neu_l_15.wav	pos_r_74.wav	2015-06-10_12.00.37.314000	4	0
31	0	0	neu_l_49.wav	neu_r_34.wav	2015-06-10_12.00.37.314000	5	0
31	0	0	neu_l_53.wav	pos_r_72.wav	2015-06-10_12.00.37.314000	6	1
31	0	0	neu_l_77.wav	neu_r_10.wav	2015-06-10_12.00.37.314000	7	0
31	0	1	neu_l_68.wav	r_nif_18.wav	2015-06-10_12.00.37.314000	8	1
31	1	0	neu_l_75.wav	neg_r_42.wav	2015-06-10_12.00.37.314000	9	0
31	0	0	neu_l_42.wav	neu_r_16.wav	2015-06-10_12.00.37.314000	10	0
31	0	0	neu_l_2.wav	pos_r_14.wav	2015-06-10_12.00.37.314000	11	1
31	0	0	neu_l_35.wav	neu_r_70.wav	2015-06-10_12.00.37.314000	12	0
31	0	1	neu_l_77.wav	r_nif_2.wav	2015-06-10_12.00.37.314000	13	1
31	1	0	neu_l_31.wav	pos_r_40.wav	2015-06-10_12.00.37.314000	14	0
31	0	0	neu_l_63.wav	neu_r_41.wav	2015-06-10_12.00.37.314000	15	0
31	0	1	neu_l_69.wav	r_nif_12.wav	2015-06-10_12.00.37.314000	16	1
31	1	0	neu_l_63.wav	pos_r_41.wav	2015-06-10_12.00.37.314000	17	0
31	0	0	neu_l_40.wav	neu_r_51.wav	2015-06-10_12.00.37.314000	18	0
31	0	0	neu_l_11.wav	pos_r_21.wav	2015-06-10_12.00.37.314000	19	1
31	0	0	neu_l_59.wav	neu_r_74.wav	2015-06-10_12.00.37.314000	20	0
31	0	1	neu_l_63.wav	r_nif_12.wav	2015-06-10_12.00.37.314000	21	1
31	1	0	neu_l_59.wav	pos_r_79.wav	2015-06-10_12.00.37.314000	22	0
31	0	0	neu_l_23.wav	neu_r_18.wav	2015-06-10_12.00.37.314000	23	0
31	0	1	neu_l_20.wav	r_nif_4.wav	2015-06-10_12.00.37.314000	24	1
31	1	0	neu_l_78.wav	pos_r_3.wav	2015-06-10_12.00.37.314000	25	0
31	0	0	neu_l_11.wav	neu_r_76.wav	2015-06-10_12.00.37.314000	26	0
31	0	1	neu_l_39.wav	r_nif_8.wav	2015-06-10_12.00.37.314000	27	1
31	1	0	neu_l_9.wav	pos_r_33.wav	2015-06-10_12.00.37.314000	28	0
31	0	0	neu_l_78.wav	neu_r_24.wav	2015-06-10_12.00.37.314000	29	0
31	0	1	neu_l_11.wav	r_nif_4.wav	2015-06-10_12.00.37.314000	30	1
31	0	0	neu_l_42.wav	pos_r_43.wav	2015-06-10_12.00.37.314000	31	0
31	0	0	neu_l_13.wav	neu_r_21.wav	2015-06-10_12.00.37.314000	32	0
31	0	1	neu_l_3.wav	r_nif_16.wav	2015-06-10_12.00.37.314000	33	1
31	1	0	neu_l_50.wav	neg_r_80.wav	2015-06-10_12.00.37.314000	34	0
31	0	0	neu_l_35.wav	neu_r_79.wav	2015-06-10_12.00.37.314000	35	0
31	0	1	neu_l_7.wav	r_nif_15.wav	2015-06-10_12.00.37.314000	36	1
31	1	0	neu_l_14.wav	neg_r_14.wav	2015-06-10_12.00.37.314000	37	0
31	0	0	neu_l_40.wav	neu_r_29.wav	2015-06-10_12.00.37.314000	38	0
31	0	1	l_nif_3.wav	neu_r_41.wav	2015-06-10_12.00.37.314000	39	1
31	0	0	l_tol_8.wav	neg_r_74.wav	2015-06-10_12.00.37.314000	40	0
31	0	0	l_lup_18.wav	neu_r_56.wav	2015-06-10_12.00.37.314000	41	0
31	0	1	neu_l_23.wav	r_nif_5.wav	2015-06-10_12.00.37.314000	42	1
31	1	0	neu_l_30.wav	neg_r_60.wav	2015-06-10_12.00.37.314000	43	0
31	0	0	neu_l_15.wav	neu_r_71.wav	2015-06-10_12.00.37.314000	44	0
31	0	1	neu_l_38.wav	r_nif_18.wav	2015-06-10_12.00.37.314000	45	1
31	1	0	neu_l_43.wav	neg_r_29.wav	2015-06-10_12.00.37.314000	46	0
31	0	0	neu_l_20.wav	neu_r_74.wav	2015-06-10_12.00.37.314000	47	0
31	0	1	neu_l_75.wav	r_nif_16.wav	2015-06-10_12.00.37.314000	48	1
31	1	0	neu_l_7.wav	neg_r_28.wav	2015-06-10_12.00.37.314000	49	0
31	0	0	neu_l_62.wav	neu_r_71.wav	2015-06-10_12.00.37.314000	50	0
31	0	0	neu_l_47.wav	pos_r_77.wav	2015-06-10_12.00.37.314000	51	1
31	0	0	neu_l_61.wav	neu_r_37.wav	2015-06-10_12.00.37.314000	52	0
31	0	1	l_nif_13.wav	neu_r_37.wav	2015-06-10_12.00.37.314000	53	1
31	0	0	l_tol_13.wav	neg_r_32.wav	2015-06-10_12.00.37.314000	54	0
31	0	0	l_lup_6.wav	neu_r_34.wav	2015-06-10_12.00.37.314000	55	0
31	0	0	neu_l_50.wav	neg_r_27.wav	2015-06-10_12.00.37.314000	56	1
31	0	0	neu_l_50.wav	neu_r_29.wav	2015-06-10_12.00.37.314000	57	0
31	0	0	neu_l_27.wav	pos_r_49.wav	2015-06-10_12.00.37.314000	58	1
31	0	0	neu_l_4.wav	neu_r_67.wav	2015-06-10_12.00.37.314000	59	0
31	0	1	neu_l_43.wav	r_nif_16.wav	2015-06-10_12.00.37.314000	60	1
