ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
79	0	l_nif_2.wav	neu_r_62.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	l_nif_18.wav	neu_r_66.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	l_nif_15.wav	neu_r_2.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	neu_l_45.wav	r_lup_14.wav	1	1	1	2015-06-18_12.35.52.364000
79	0	neu_l_36.wav	pos_r_47.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	neu_l_37.wav	pos_r_66.wav	0	1	1	2015-06-18_12.35.52.364000
79	0	neu_l_53.wav	neu_r_9.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	neu_l_20.wav	r_lup_14.wav	1	1	1	2015-06-18_12.35.52.364000
79	0	neu_l_36.wav	pos_r_48.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	neu_l_80.wav	r_lup_11.wav	1	1	1	2015-06-18_12.35.52.364000
79	0	neu_l_6.wav	pos_r_67.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	neu_l_8.wav	neg_r_35.wav	0	-1	1	2015-06-18_12.35.52.364000
79	0	neu_l_63.wav	neu_r_30.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	neu_l_68.wav	r_lup_11.wav	1	1	1	2015-06-18_12.35.52.364000
79	0	neu_l_79.wav	pos_r_54.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	neu_l_28.wav	r_lup_17.wav	1	-1	1	2015-06-18_12.35.52.364000
79	0	neu_l_36.wav	neg_r_57.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	neu_l_29.wav	r_lup_17.wav	1	-1	1	2015-06-18_12.35.52.364000
79	0	neu_l_77.wav	neg_r_22.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	neu_l_43.wav	r_lup_15.wav	1	-1	1	2015-06-18_12.35.52.364000
79	0	neu_l_36.wav	neg_r_54.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	l_nif_7.wav	neu_r_44.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	l_nif_13.wav	neu_r_41.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	neu_l_34.wav	pos_r_51.wav	0	1	1	2015-06-18_12.35.52.364000
79	0	neu_l_76.wav	neu_r_30.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	l_nif_5.wav	neu_r_9.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	neu_l_43.wav	neg_r_47.wav	0	-1	1	2015-06-18_12.35.52.364000
79	0	neu_l_64.wav	neu_r_33.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	neu_l_29.wav	r_lup_15.wav	1	-1	1	2015-06-18_12.35.52.364000
79	0	neu_l_48.wav	neg_r_13.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	l_nif_2.wav	neu_r_62.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	l_nif_18.wav	neu_r_66.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	l_nif_15.wav	neu_r_2.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	neu_l_45.wav	r_lup_14.wav	1	1	1	2015-06-18_12.35.52.364000
79	1	neu_l_36.wav	pos_r_47.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	neu_l_37.wav	pos_r_66.wav	0	1	1	2015-06-18_12.35.52.364000
79	0	neu_l_53.wav	neu_r_9.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	neu_l_20.wav	r_lup_14.wav	1	1	1	2015-06-18_12.35.52.364000
79	1	neu_l_36.wav	pos_r_48.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	neu_l_80.wav	r_lup_11.wav	1	1	1	2015-06-18_12.35.52.364000
79	1	neu_l_6.wav	pos_r_67.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	neu_l_8.wav	neg_r_35.wav	0	-1	1	2015-06-18_12.35.52.364000
79	0	neu_l_63.wav	neu_r_30.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	neu_l_68.wav	r_lup_11.wav	1	1	1	2015-06-18_12.35.52.364000
79	1	neu_l_79.wav	pos_r_54.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	neu_l_28.wav	r_lup_17.wav	1	-1	1	2015-06-18_12.35.52.364000
79	1	neu_l_36.wav	neg_r_57.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	neu_l_29.wav	r_lup_17.wav	1	-1	1	2015-06-18_12.35.52.364000
79	1	neu_l_77.wav	neg_r_22.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	neu_l_43.wav	r_lup_15.wav	1	-1	1	2015-06-18_12.35.52.364000
79	1	neu_l_36.wav	neg_r_54.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	l_nif_7.wav	neu_r_44.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	l_nif_13.wav	neu_r_41.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	neu_l_34.wav	pos_r_51.wav	0	1	1	2015-06-18_12.35.52.364000
79	0	neu_l_76.wav	neu_r_30.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	l_nif_5.wav	neu_r_9.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	neu_l_43.wav	neg_r_47.wav	0	-1	1	2015-06-18_12.35.52.364000
79	0	neu_l_64.wav	neu_r_33.wav	0	0	0	2015-06-18_12.35.52.364000
79	0	neu_l_29.wav	r_lup_15.wav	1	-1	1	2015-06-18_12.35.52.364000
79	1	neu_l_48.wav	neg_r_13.wav	0	0	0	2015-06-18_12.35.52.364000
