ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
24	50	5.116000	Lebbunif	./sounds/cs/ratingcs/nif_3.wav	1	target	labor2	2015-06-09_11.31.14.380000	1
24	50	3.674000	Rustutol	./sounds/cs/ratingcs/tol_15.wav	-1	cs3	labor2	2015-06-09_11.31.14.380000	2
24	50	5.678000	Dattonif	./sounds/cs/ratingcs/nif_12.wav	-1	target	labor2	2015-06-09_11.31.14.380000	3
24	29	5.142000	Kaneelup	./sounds/cs/ratingcs/lup_7.wav	-1	cs1	labor2	2015-06-09_11.31.14.380000	4
24	40	3.697000	Istennif	./sounds/cs/ratingcs/nif_20.wav	-1	target	labor2	2015-06-09_11.31.14.380000	5
24	28	4.190000	Spanatol	./sounds/cs/ratingcs/tol_16.wav	1	cs1	labor2	2015-06-09_11.31.14.380000	6
24	55	3.354000	Eskannif	./sounds/cs/ratingcs/nif_2.wav	1	target	labor2	2015-06-09_11.31.14.380000	7
24	26	3.455000	Tareelup	./sounds/cs/ratingcs/lup_8.wav	-1	cs3	labor2	2015-06-09_11.31.14.380000	8
24	35	3.035000	Issanif	./sounds/cs/ratingcs/nif_9.wav	-1	target	labor2	2015-06-09_11.31.14.380000	9
24	36	2.989000	Daanalup	./sounds/cs/ratingcs/lup_12.wav	1	cs3	labor2	2015-06-09_11.31.14.380000	10
24	26	2.360000	Cellanif	./sounds/cs/ratingcs/nif_1.wav	1	target	labor2	2015-06-09_11.31.14.380000	11
24	55	4.224000	Missonif	./sounds/cs/ratingcs/nif_10.wav	-1	cs1	labor2	2015-06-09_11.31.14.380000	12
24	32	2.104000	Rellnif	./sounds/cs/ratingcs/nif_6.wav	-1	cs2	labor2	2015-06-09_11.31.14.380000	13
24	64	2.123000	Bollanif	./sounds/cs/ratingcs/nif_8.wav	1	target	labor2	2015-06-09_11.31.14.380000	14
24	48	3.505000	Jessunif	./sounds/cs/ratingcs/nif_19.wav	-1	target	labor2	2015-06-09_11.31.14.380000	15
24	32	2.669000	Piditol	./sounds/cs/ratingcs/tol_13.wav	1	cs2	labor2	2015-06-09_11.31.14.380000	16
24	70	2.439000	Kattanif	./sounds/cs/ratingcs/nif_13.wav	1	target	labor2	2015-06-09_11.31.14.380000	17
24	67	2.792000	Allanif	./sounds/cs/ratingcs/nif_7.wav	1	cs3	labor2	2015-06-09_11.31.14.380000	18
24	21	2.542000	Renetol	./sounds/cs/ratingcs/tol_5.wav	-1	cs2	labor2	2015-06-09_11.31.14.380000	19
24	49	3.433000	Kennunif	./sounds/cs/ratingcs/nif_5.wav	-1	target	labor2	2015-06-09_11.31.14.380000	20
24	46	3.210000	Baakelup	./sounds/cs/ratingcs/lup_20.wav	1	cs2	labor2	2015-06-09_11.31.14.380000	21
24	52	2.661000	Dullanif	./sounds/cs/ratingcs/nif_14.wav	1	cs1	labor2	2015-06-09_11.31.14.380000	22
