ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
21	90	6.763000	Deekalup	./sounds/cs/ratingcs/lup_14.wav	1	cs3	labor4	2015-06-09_08.58.24.340000	1
21	90	4.733000	Siritol	./sounds/cs/ratingcs/tol_18.wav	-1	target	labor4	2015-06-09_08.58.24.340000	2
21	40	3.530000	Befetol	./sounds/cs/ratingcs/tol_14.wav	-1	cs1	labor4	2015-06-09_08.58.24.340000	3
21	50	4.266000	Toleelup	./sounds/cs/ratingcs/lup_5.wav	-1	cs3	labor4	2015-06-09_08.58.24.340000	4
21	50	2.663000	Renetol	./sounds/cs/ratingcs/tol_5.wav	1	cs1	labor4	2015-06-09_08.58.24.340000	5
21	91	3.487000	Piditol	./sounds/cs/ratingcs/tol_13.wav	1	target	labor4	2015-06-09_08.58.24.340000	6
21	40	4.342000	Sesetol	./sounds/cs/ratingcs/tol_9.wav	1	target	labor4	2015-06-09_08.58.24.340000	7
21	50	3.330000	Dilitol	./sounds/cs/ratingcs/tol_8.wav	-1	target	labor4	2015-06-09_08.58.24.340000	8
21	94	7.742000	Dimmanif	./sounds/cs/ratingcs/nif_11.wav	-1	cs2	labor4	2015-06-09_08.58.24.340000	9
21	50	2.958000	Deretol	./sounds/cs/ratingcs/tol_12.wav	-1	target	labor4	2015-06-09_08.58.24.340000	10
21	20	4.531000	Wenaalup	./sounds/cs/ratingcs/lup_4.wav	-1	cs1	labor4	2015-06-09_08.58.24.340000	11
21	60	2.909000	Nenetol	./sounds/cs/ratingcs/tol_19.wav	1	target	labor4	2015-06-09_08.58.24.340000	12
21	30	7.638000	Lalatol	./sounds/cs/ratingcs/tol_1.wav	-1	target	labor4	2015-06-09_08.58.24.340000	13
21	69	3.866000	Spanatol	./sounds/cs/ratingcs/tol_16.wav	1	target	labor4	2015-06-09_08.58.24.340000	14
21	40	3.366000	Lebbunif	./sounds/cs/ratingcs/nif_3.wav	-1	cs3	labor4	2015-06-09_08.58.24.340000	15
21	60	3.390000	Nanatol	./sounds/cs/ratingcs/tol_3.wav	1	target	labor4	2015-06-09_08.58.24.340000	16
21	30	3.375000	Zackatol	./sounds/cs/ratingcs/tol_17.wav	1	cs3	labor4	2015-06-09_08.58.24.340000	17
21	30	3.449000	Unoolup	./sounds/cs/ratingcs/lup_18.wav	1	cs2	labor4	2015-06-09_08.58.24.340000	18
21	50	2.942000	Missonif	./sounds/cs/ratingcs/nif_10.wav	1	cs1	labor4	2015-06-09_08.58.24.340000	19
21	50	2.787000	Mofotol	./sounds/cs/ratingcs/tol_11.wav	-1	target	labor4	2015-06-09_08.58.24.340000	20
21	60	3.233000	Nomotol	./sounds/cs/ratingcs/tol_7.wav	-1	cs2	labor4	2015-06-09_08.58.24.340000	21
21	30	3.680000	Dattonif	./sounds/cs/ratingcs/nif_12.wav	1	cs2	labor4	2015-06-09_08.58.24.340000	22
